start	strand	21839	m
1739729	-	0.0	0.0
1739907	+	0.0	0.0
1739908	-	0.0	0.0
1740058	+	0.0	0.0
1740059	-	0.0	0.0
1740420	+	0.0	0.0
1740421	-	0.0	0.0
1740579	+	0.0	0.0
1740580	-	0.0	0.0
1741127	+	0.0	0.0
1741128	-	0.0	0.0
1742076	+	0.0	0.0
1742077	-	0.0	0.0
1743093	+	0.0	0.0
1743094	-	0.0	0.0
1743640	+	0.0	0.0
1743641	-	0.0	0.0
1743761	+	0.0	0.0
1743762	-	0.0	0.0
1744018	+	0.0	0.0
1744019	-	0.0	0.0
1744614	+	93.75	0.0
1744615	-	0.0	0.0
1745016	+	0.0	0.0
1745017	-	0.0	0.0
1745234	+	0.0	0.0
1745235	-	0.0	0.0
1746093	+	0.0	0.0
1746094	-	0.0	0.0
1746421	+	0.0	0.0
1746422	-	0.0	0.0
1746500	+	0.0	0.0
1746681	+	0.0	0.0
1746682	-	0.0	0.0
1746971	+	0.0	0.0
1746972	-	0.0	0.0
1747042	+	0.0	0.0
1747043	-	0.0	0.0
1748517	+	0.0	0.0
1748518	-	0.0	0.0
1748724	+	0.0	0.0
1748725	-	0.0	0.0
1749534	+	0.0	0.0
1749535	-	0.0	0.0
1749658	+	0.0	0.0
1749659	-	0.0	0.0
1749841	+	0.0	0.0
1749842	-	0.0	0.0
1750005	+	0.0	0.0
1750006	-	0.0	0.0
1750635	+	0.0	0.0
1750636	-	0.0	0.0
1750660	+	0.0	0.0
1750661	-	0.0	0.0
1751232	+	0.0	0.0
1751233	-	0.0	0.0
1751342	+	0.0	0.0
1751343	-	0.0	0.0
1753537	+	0.0	0.0
1753538	-	0.0	0.0
1754788	+	0.0	0.0
1754789	-	0.0	0.0
1755698	+	0.0	0.0
1755699	-	0.0	0.0
1756208	+	0.0	0.0
1756209	-	0.0	0.0
1756274	+	0.0	0.0
1756275	-	0.0	0.0
1756673	+	0.0	0.0
1756674	-	0.0	0.0
1757387	+	0.0	0.0
1757388	-	0.0	0.0
1758533	+	0.0	0.0
1758565	+	0.0	0.0
1758566	-	0.0	0.0
1759022	+	0.0	0.0
1759023	-	0.0	0.0
1760303	+	0.0	0.0
1760304	-	57.14	0.0
1760729	+	0.0	0.0
1760730	-	94.74	0.0
1761245	+	0.0	0.0
1761246	-	0.0	0.0
1761452	+	0.0	0.0
1761453	-	0.0	0.0
1762583	+	0.0	0.0
1762584	-	0.0	0.0
1762899	+	0.0	0.0
1762900	-	0.0	0.0
1763517	+	0.0	0.0
1763518	-	0.0	0.0
1763592	+	0.0	0.0
1763593	-	0.0	0.0
1763622	+	0.0	0.0
1763623	-	93.33	0.0
1765276	+	0.0	0.0
1765277	-	0.0	0.0
1767008	+	0.0	0.0
1767009	-	91.67	0.0
1767023	+	0.0	0.0
1767024	-	0.0	0.0
1767403	+	0.0	0.0
1767404	-	0.0	0.0
1768234	+	0.0	0.0
1768235	-	0.0	0.0
1768322	+	0.0	0.0
1768323	-	0.0	0.0
1768635	+	0.0	0.0
1768636	-	0.0	0.0
1769940	+	0.0	0.0
1769941	-	0.0	0.0
1770541	+	0.0	0.0
1770542	-	0.0	0.0
1771018	+	0.0	0.0
1771019	-	0.0	0.0
1771523	+	0.0	0.0
1771524	-	0.0	0.0
1772118	+	0.0	0.0
1772119	-	0.0	0.0
1772724	+	0.0	0.0
1772725	-	0.0	0.0
1772743	+	0.0	0.0
1772744	-	0.0	0.0
1773280	+	0.0	0.0
1773281	-	0.0	0.0
1773448	+	0.0	0.0
1773449	-	0.0	0.0
1774586	+	0.0	0.0
1774587	-	0.0	0.0
1774970	+	0.0	0.0
1774971	-	0.0	0.0
1775030	+	0.0	0.0
1775031	-	0.0	0.0
1775099	+	0.0	0.0
1775956	+	0.0	0.0
1775957	-	0.0	0.0
1776008	+	0.0	0.0
1776009	-	0.0	0.0
1776104	+	0.0	0.0
1776105	-	0.0	0.0
1777105	+	0.0	0.0
1777106	-	0.0	0.0
1777952	+	4.76	0.0
1777953	-	0.0	0.0
1778258	+	0.0	0.0
1778259	-	0.0	0.0
1778940	+	0.0	0.0
1778941	-	0.0	0.0
1779794	+	0.0	0.0
1779795	-	0.0	0.0
1779852	+	0.0	0.0
1779853	-	0.0	0.0
1780472	+	0.0	0.0
1780473	-	0.0	0.0
1780685	+	0.0	0.0
1780686	-	0.0	0.0
1781426	+	0.0	0.0
1781427	-	0.0	0.0
1782581	+	0.0	0.0
1782582	-	0.0	0.0
1782941	+	0.0	0.0
1782942	-	0.0	0.0
1783504	+	0.0	0.0
1783505	-	0.0	0.0
1783897	+	0.0	0.0
1783898	-	0.0	0.0
1784797	+	0.0	0.0
1784798	-	0.0	0.0
1785724	+	0.0	0.0
1785725	-	0.0	0.0
1786460	+	0.0	0.0
1786461	-	0.0	0.0
1786532	+	0.0	0.0
1786533	-	0.0	0.0
1786746	+	0.0	0.0
1786747	-	0.0	0.0
1787753	+	0.0	0.0
1787754	-	0.0	0.0
1788727	+	0.0	0.0
1788728	-	0.0	0.0
1788796	+	0.0	0.0
1788797	-	0.0	0.0
1789120	+	0.0	0.0
1789121	-	0.0	0.0
1789338	+	0.0	0.0
1789339	-	0.0	0.0
1790103	+	0.0	0.0
1790104	-	0.0	0.0
1790441	+	0.0	0.0
1790442	-	0.0	0.0
1791241	+	0.0	0.0
1791242	-	0.0	0.0
1791328	+	0.0	0.0
1791329	-	0.0	0.0
1792990	+	0.0	0.0
1792991	-	0.0	0.0
1793149	+	0.0	0.0
1793150	-	0.0	0.0
1793156	+	0.0	0.0
1793157	-	0.0	0.0
1794382	+	0.0	0.0
1794383	-	0.0	0.0
1795252	+	0.0	0.0
1795253	-	0.0	0.0
1796337	+	0.0	0.0
1796338	-	92.31	0.0
1796511	+	0.0	0.0
1796512	-	0.0	0.0
1797889	+	0.0	0.0
1798087	+	0.0	0.0
1798088	-	0.0	0.0
1798156	+	0.0	0.0
1798715	+	0.0	0.0
1798716	-	0.0	0.0
1799018	+	0.0	0.0
1799019	-	0.0	0.0
1800159	+	0.0	0.0
1800160	-	0.0	0.0
1800450	+	0.0	0.0
1800451	-	0.0	0.0
1800597	+	0.0	0.0
1800598	-	0.0	0.0
1800720	+	0.0	0.0
1800721	-	0.0	0.0
1801316	+	0.0	0.0
1801317	-	0.0	0.0
1801385	+	0.0	0.0
1801386	-	0.0	0.0
1801916	+	0.0	0.0
1801917	-	0.0	0.0
1802048	+	0.0	0.0
1802049	-	0.0	0.0
1803333	+	0.0	0.0
1803334	-	0.0	0.0
1803736	+	0.0	0.0
1803737	-	0.0	0.0
1803798	+	0.0	0.0
1803799	-	0.0	0.0
1804203	+	0.0	0.0
1804204	-	0.0	0.0
1804303	+	0.0	0.0
1804304	-	0.0	0.0
1804375	+	0.0	0.0
1804376	-	0.0	0.0
1805539	-	0.0	0.0
1805715	+	0.0	0.0
1805716	-	0.0	0.0
1805889	+	0.0	0.0
1805890	-	0.0	0.0
1808470	+	0.0	0.0
1808471	-	0.0	0.0
1808923	-	0.0	0.0
1809620	+	0.0	0.0
1809621	-	0.0	0.0
1810659	+	0.0	0.0
1810660	-	0.0	0.0
1810838	+	0.0	0.0
1810839	-	0.0	0.0
1812386	+	0.0	0.0
1812387	-	0.0	0.0
1812453	+	0.0	0.0
1812454	-	0.0	0.0
1813608	+	0.0	0.0
1813609	-	0.0	0.0
1813944	+	0.0	0.0
1813945	-	0.0	0.0
1814838	+	0.0	0.0
1814839	-	0.0	0.0
1815579	+	0.0	0.0
1815580	-	0.0	0.0
1815825	+	0.0	0.0
1815826	-	0.0	0.0
1815906	+	0.0	0.0
1815907	-	0.0	0.0
1817044	+	0.0	0.0
1817045	-	0.0	0.0
1817948	+	0.0	0.0
1817949	-	0.0	0.0
1819692	+	0.0	0.0
1819693	-	0.0	0.0
1819954	+	0.0	0.0
1819955	-	0.0	0.0
1820662	+	0.0	0.0
1820663	-	0.0	0.0
1820965	+	0.0	0.0
1820966	-	0.0	0.0
1821898	+	0.0	0.0
1821899	-	0.0	0.0
1822263	+	0.0	0.0
1822264	-	3.45	0.0
1822284	+	0.0	0.0
1822285	-	0.0	0.0
1823017	+	0.0	0.0
1823095	+	0.0	0.0
1823096	-	0.0	0.0
1823356	+	0.0	0.0
1823357	-	0.0	0.0
1823453	+	0.0	0.0
1823454	-	0.0	0.0
1823611	+	0.0	0.0
1823612	-	0.0	0.0
1823947	+	0.0	0.0
1823948	-	0.0	0.0
1824049	+	0.0	0.0
1824050	-	0.0	0.0
1824629	+	0.0	0.0
1824630	-	0.0	0.0
1825271	+	0.0	0.0
1825272	-	0.0	0.0
1825409	+	0.0	0.0
1825410	-	0.0	0.0
1825831	+	0.0	0.0
1825832	-	0.0	0.0
1826536	+	0.0	0.0
1826537	-	0.0	0.0
1827489	+	0.0	0.0
1827490	-	0.0	0.0
1828842	+	0.0	0.0
1828843	-	0.0	0.0
1828939	+	0.0	0.0
1828940	-	0.0	0.0
1829518	+	0.0	0.0
1829519	-	0.0	0.0
1829819	+	0.0	0.0
1829820	-	40.0	0.0
1830026	+	0.0	0.0
1830027	-	0.0	0.0
1830557	+	75.0	0.0
1830558	-	0.0	0.0
1831007	+	0.0	0.0
1831008	-	0.0	0.0
1833601	+	0.0	0.0
1833602	-	0.0	0.0
1833908	+	0.0	0.0
1833909	-	0.0	0.0
1835194	+	0.0	0.0
1835195	-	0.0	0.0
1835272	+	0.0	0.0
1835273	-	93.75	0.0
1835415	+	0.0	0.0
1835416	-	0.0	0.0
1837357	+	0.0	0.0
1837358	-	0.0	0.0
1837887	+	0.0	0.0
1837888	-	0.0	0.0
1838456	+	0.0	0.0
1838457	-	0.0	0.0
1838570	+	0.0	0.0
1838571	-	0.0	0.0
1838842	+	0.0	0.0
1838843	-	0.0	0.0
1839005	+	0.0	0.0
1839006	-	0.0	0.0
1839214	+	0.0	0.0
1839215	-	0.0	0.0
1840149	+	0.0	0.0
1840150	-	0.0	0.0
1840367	+	0.0	0.0
1840368	-	0.0	0.0
1840516	+	0.0	0.0
1840517	-	0.0	0.0
1841395	+	0.0	0.0
1842400	+	0.0	0.0
1842401	-	0.0	0.0
1843302	+	0.0	0.0
1843303	-	0.0	0.0
1843822	+	0.0	0.0
1843823	-	0.0	0.0
1844057	+	0.0	0.0
1844058	-	0.0	0.0
1844220	+	0.0	0.0
1844221	-	90.0	0.0
1844608	+	0.0	0.0
1844609	-	0.0	0.0
1845486	+	100.0	0.0
1845487	-	0.0	0.0
1846197	+	0.0	0.0
1846198	-	0.0	0.0
1846971	+	0.0	0.0
1846972	-	0.0	0.0
1850607	+	0.0	0.0
1850608	-	0.0	0.0
1851382	+	0.0	0.0
1851383	-	0.0	0.0
1851624	+	0.0	0.0
1851625	-	0.0	0.0
1852098	+	0.0	0.0
1852099	-	0.0	0.0
1852764	+	0.0	0.0
1852765	-	0.0	0.0
1852904	-	0.0	0.0
1854273	+	0.0	0.0
1854274	-	0.0	0.0
1854472	+	0.0	0.0
1854473	-	0.0	0.0
1856139	+	0.0	0.0
1856140	-	0.0	0.0
1857576	+	100.0	0.0
1857577	-	0.0	0.0
1858222	+	0.0	0.0
1858223	-	0.0	0.0
1860285	+	0.0	0.0
1860286	-	60.0	0.0
1860610	+	0.0	0.0
1860611	-	0.0	0.0
1860771	+	0.0	0.0
1860772	-	0.0	0.0
1860795	+	0.0	0.0
1860796	-	0.0	0.0
1861366	+	90.0	0.0
1861367	-	0.0	0.0
1862997	+	0.0	0.0
1862998	-	0.0	0.0
1864103	+	0.0	0.0
1864104	-	0.0	0.0
1864750	+	92.31	0.0
1864751	-	0.0	0.0
1865756	+	0.0	0.0
1865757	-	0.0	0.0
1866216	+	0.0	0.0
1866217	-	0.0	0.0
1866390	+	0.0	0.0
1866391	-	0.0	0.0
1866519	+	0.0	0.0
1866520	-	0.0	0.0
1867488	+	0.0	0.0
1867489	-	0.0	0.0
1868001	+	0.0	0.0
1868002	-	0.0	0.0
1868363	+	0.0	0.0
1868364	-	0.0	0.0
1868604	+	0.0	0.0
1868605	-	0.0	0.0
1869757	+	0.0	0.0
1869758	-	0.0	0.0
1869997	+	0.0	0.0
1869998	-	0.0	0.0
1870561	+	0.0	0.0
1871224	+	0.0	0.0
1871225	-	0.0	0.0
1871577	+	0.0	0.0
1871578	-	0.0	0.0
1871583	+	0.0	0.0
1871584	-	0.0	0.0
1872087	+	0.0	0.0
1872088	-	0.0	0.0
1872207	+	0.0	0.0
1872208	-	0.0	0.0
1873988	+	0.0	0.0
1873989	-	0.0	0.0
1874257	+	0.0	0.0
1874258	-	0.0	0.0
1875452	+	0.0	0.0
1875453	-	0.0	0.0
1875568	+	0.0	0.0
1875569	-	0.0	0.0
1876383	+	0.0	0.0
1876384	-	0.0	0.0
1876970	+	0.0	0.0
1876971	-	0.0	0.0
1877146	+	0.0	0.0
1877147	-	0.0	0.0
1878081	+	0.0	0.0
1878082	-	0.0	0.0
1878161	+	0.0	0.0
1878162	-	0.0	0.0
1878278	+	0.0	0.0
1878279	-	0.0	0.0
1878904	+	0.0	0.0
1878905	-	0.0	0.0
1879072	+	0.0	0.0
1879073	-	0.0	0.0
1879100	+	0.0	0.0
1879101	-	76.92	0.0
1879144	+	0.0	0.0
1879145	-	0.0	0.0
1879517	+	0.0	0.0
1879817	+	0.0	0.0
1879818	-	0.0	0.0
1880979	+	0.0	0.0
1880980	-	0.0	0.0
1881126	+	0.0	0.0
1881127	-	0.0	0.0
1881480	+	0.0	0.0
1881481	-	0.0	0.0
1881516	+	0.0	0.0
1881517	-	0.0	0.0
1882964	+	0.0	0.0
1882965	-	0.0	0.0
1883766	+	0.0	0.0
1883767	-	0.0	0.0
1885551	+	0.0	0.0
1887726	+	0.0	0.0
1887727	-	0.0	0.0
1887821	+	0.0	0.0
1887822	-	0.0	0.0
1888315	+	0.0	0.0
1888316	-	0.0	0.0
1890034	+	0.0	0.0
1890035	-	0.0	0.0
1890318	+	0.0	0.0
1890319	-	0.0	0.0
1890349	+	0.0	0.0
1890350	-	0.0	0.0
1890876	+	0.0	0.0
1890877	-	0.0	0.0
1891069	+	0.0	0.0
1891070	-	0.0	0.0
1891960	+	0.0	0.0
1891961	-	92.86	0.0
1893490	+	0.0	0.0
1893491	-	0.0	0.0
1893544	+	0.0	0.0
1893545	-	0.0	0.0
1894034	+	0.0	0.0
1894035	-	0.0	0.0
1894780	+	0.0	0.0
1894781	-	0.0	0.0
1894895	+	0.0	0.0
1894896	-	0.0	0.0
1895099	+	0.0	0.0
1895657	+	0.0	0.0
1895658	-	0.0	0.0
1895968	+	0.0	0.0
1896333	+	0.0	0.0
1896334	-	3.57	0.0
1896855	+	0.0	0.0
1896856	-	0.0	0.0
1897023	+	0.0	0.0
1897024	-	100.0	0.0
1897290	+	0.0	0.0
1897291	-	0.0	0.0
1899027	+	0.0	0.0
1899028	-	0.0	0.0
1899479	+	0.0	0.0
1899480	-	0.0	0.0
1899840	+	0.0	0.0
1899841	-	0.0	0.0
1900795	+	0.0	0.0
1900796	-	0.0	0.0
1900852	+	0.0	0.0
1900853	-	0.0	0.0
1901099	+	0.0	0.0
1901100	-	0.0	0.0
1901833	+	0.0	0.0
1901834	-	0.0	0.0
1901884	+	0.0	0.0
1901885	-	0.0	0.0
1902054	+	0.0	0.0
1902055	-	0.0	0.0
1902926	+	0.0	0.0
1902927	-	0.0	0.0
1903569	+	0.0	0.0
1903570	-	0.0	0.0
1903783	+	0.0	0.0
1903784	-	0.0	0.0
1904033	+	0.0	0.0
1904034	-	0.0	0.0
1904510	+	100.0	0.0
1904511	-	0.0	0.0
1904847	+	0.0	0.0
1904848	-	0.0	0.0
1906070	+	0.0	0.0
1906071	-	0.0	0.0
1906710	+	0.0	0.0
1906711	-	0.0	0.0
1907524	+	0.0	0.0
1907525	-	0.0	0.0
1907754	+	0.0	0.0
1907755	-	0.0	0.0
1908296	+	0.0	0.0
1908297	-	0.0	0.0
1908849	+	0.0	0.0
1908850	-	0.0	0.0
1909664	+	0.0	0.0
1909665	-	0.0	0.0
1911339	+	0.0	0.0
1911585	+	0.0	0.0
1912125	+	0.0	0.0
1912126	-	0.0	0.0
1913997	+	0.0	0.0
1913998	-	0.0	0.0
1914024	+	0.0	0.0
1914025	-	0.0	0.0
1914781	+	0.0	0.0
1914782	-	0.0	0.0
1914870	+	0.0	0.0
1914871	-	0.0	0.0
1915828	+	0.0	0.0
1915829	-	0.0	0.0
1918502	+	0.0	0.0
1918503	-	0.0	0.0
1919450	+	0.0	0.0
1919451	-	0.0	0.0
1919878	+	0.0	0.0
1919879	-	0.0	0.0
1921122	+	0.0	0.0
1921123	-	0.0	0.0
1921315	+	0.0	0.0
1921316	-	0.0	0.0
1922222	+	0.0	0.0
1922223	-	86.67	0.0
1922950	+	0.0	0.0
1922951	-	0.0	0.0
1923342	+	0.0	0.0
1923343	-	0.0	0.0
1923871	+	0.0	0.0
1923872	-	0.0	0.0
1925329	+	0.0	0.0
1925330	-	0.0	0.0
1926355	+	0.0	0.0
1926356	-	0.0	0.0
1926945	+	0.0	0.0
1926946	-	0.0	0.0
1926991	+	0.0	0.0
1926992	-	0.0	0.0
1926998	+	0.0	0.0
1926999	-	0.0	0.0
1927177	+	0.0	0.0
1927178	-	0.0	0.0
1927390	+	0.0	0.0
1927391	-	0.0	0.0
1928070	+	0.0	0.0
1928071	-	0.0	0.0
1928470	+	0.0	0.0
1928471	-	0.0	0.0
1928780	+	0.0	0.0
1928781	-	0.0	0.0
1929015	+	0.0	0.0
1929016	-	41.67	0.0
1929708	+	0.0	0.0
1929709	-	0.0	0.0
1929935	+	0.0	0.0
1929936	-	0.0	0.0
1930916	+	0.0	0.0
1930917	-	0.0	0.0
1930999	+	0.0	0.0
1931000	-	0.0	0.0
1931784	+	0.0	0.0
1931785	-	0.0	0.0
1932514	+	0.0	0.0
1932515	-	0.0	0.0
1933233	+	0.0	0.0
1933234	-	0.0	0.0
1933389	+	0.0	0.0
1933390	-	0.0	0.0
1934054	+	0.0	0.0
1934055	-	0.0	0.0
1934788	+	0.0	0.0
1934789	-	0.0	0.0
1936341	+	0.0	0.0
1936342	-	0.0	0.0
1936413	+	0.0	0.0
1936414	-	0.0	0.0
1937627	+	0.0	0.0
1937628	-	0.0	0.0
1937822	+	0.0	0.0
1937823	-	0.0	0.0
1938787	+	0.0	0.0
1938788	-	0.0	0.0
1939086	+	0.0	0.0
1939087	-	0.0	0.0
1939623	+	0.0	0.0
1939624	-	0.0	0.0
1940233	+	0.0	0.0
1940234	-	0.0	0.0
1940459	+	0.0	0.0
1940460	-	100.0	0.0
1940704	+	0.0	0.0
1940705	-	0.0	0.0
1941976	+	0.0	0.0
1941977	-	0.0	0.0
1942172	+	0.0	0.0
1942173	-	0.0	0.0
1942462	+	0.0	0.0
1942463	-	0.0	0.0
1942507	+	0.0	0.0
1942508	-	0.0	0.0
1943198	+	92.86	0.0
1943199	-	0.0	0.0
1943613	+	0.0	0.0
1943614	-	0.0	0.0
1943635	+	0.0	0.0
1943636	-	0.0	0.0
1943832	+	0.0	0.0
1943833	-	0.0	0.0
1944986	+	0.0	0.0
1944987	-	0.0	0.0
1945139	+	0.0	0.0
1945140	-	0.0	0.0
1946358	+	0.0	0.0
1946359	-	0.0	0.0
1947403	+	0.0	0.0
1947404	-	0.0	0.0
1948354	+	0.0	0.0
1948355	-	0.0	0.0
1948623	+	0.0	0.0
1948624	-	0.0	0.0
1949057	+	0.0	0.0
1949058	-	0.0	0.0
1949506	+	0.0	0.0
1949507	-	0.0	0.0
1949768	+	0.0	0.0
1949769	-	0.0	0.0
1949942	+	0.0	0.0
1949943	-	0.0	0.0
1950372	+	0.0	0.0
1950373	-	0.0	0.0
1950745	+	0.0	0.0
1950746	-	0.0	0.0
1951587	+	0.0	0.0
1951588	-	0.0	0.0
1953192	+	0.0	0.0
1953193	-	0.0	0.0
1953594	+	0.0	0.0
1953595	-	0.0	0.0
1953765	+	0.0	0.0
1953766	-	0.0	0.0
1954178	+	0.0	0.0
1954179	-	0.0	0.0
1955497	+	46.15	0.0
1955498	-	0.0	0.0
1955722	+	0.0	0.0
1955723	-	0.0	0.0
1957751	+	0.0	0.0
1957752	-	0.0	0.0
1958185	-	0.0	0.0
1958726	+	0.0	0.0
1958727	-	0.0	0.0
1959480	+	0.0	0.0
1959481	-	0.0	0.0
1960007	+	0.0	0.0
1960008	-	0.0	0.0
1961611	+	0.0	0.0
1961612	-	0.0	0.0
1962977	+	0.0	0.0
1962978	-	0.0	0.0
1963206	+	0.0	0.0
1963207	-	0.0	0.0
1963410	+	0.0	0.0
1963411	-	0.0	0.0
1964024	+	0.0	0.0
1964025	-	0.0	0.0
1964093	+	0.0	0.0
1964094	-	0.0	0.0
1964802	+	0.0	0.0
1964803	-	0.0	0.0
1965775	+	0.0	0.0
1965776	-	0.0	0.0
1966305	+	0.0	0.0
1966306	-	0.0	0.0
1966923	+	0.0	0.0
1966924	-	0.0	0.0
1968305	+	0.0	0.0
1968306	-	0.0	0.0
1968494	+	0.0	0.0
1968495	-	100.0	0.0
1969277	+	0.0	0.0
1969278	-	0.0	0.0
1970604	+	0.0	0.0
1970605	-	0.0	0.0
1970650	+	0.0	0.0
1970651	-	0.0	0.0
1971686	+	0.0	0.0
1971687	-	0.0	0.0
1972657	+	0.0	0.0
1972658	-	0.0	0.0
1972764	+	0.0	0.0
1972765	-	0.0	0.0
1972803	+	0.0	0.0
1972804	-	0.0	0.0
1973048	+	0.0	0.0
1973049	-	0.0	0.0
1973203	+	0.0	0.0
1973204	-	0.0	0.0
1973636	+	0.0	0.0
1973637	-	0.0	0.0
1974379	+	61.54	0.0
1974380	-	0.0	0.0
1974559	+	0.0	0.0
1974560	-	0.0	0.0
1974885	+	0.0	0.0
1974886	-	0.0	0.0
1974931	+	0.0	0.0
1974932	-	0.0	0.0
1975554	+	0.0	0.0
1975555	-	0.0	0.0
1975906	+	0.0	0.0
1975907	-	0.0	0.0
1976047	+	0.0	0.0
1976048	-	0.0	0.0
1976200	+	0.0	0.0
1976201	-	0.0	0.0
1976871	+	0.0	0.0
1976872	-	0.0	0.0
1976889	+	0.0	0.0
1976890	-	0.0	3.33
1977252	+	0.0	0.0
1977253	-	0.0	0.0
1978199	+	0.0	0.0
1978200	-	0.0	0.0
1978559	+	0.0	0.0
1978560	-	0.0	0.0
1979199	+	0.0	0.0
1979200	-	0.0	0.0
1980145	+	0.0	0.0
1980146	-	0.0	0.0
1980520	+	0.0	0.0
1980521	-	0.0	0.0
1980567	+	0.0	0.0
1980568	-	0.0	0.0
1981095	+	0.0	0.0
1981096	-	0.0	0.0
1982651	+	0.0	0.0
1982652	-	0.0	0.0
1983192	+	0.0	0.0
1983193	-	0.0	0.0
1985445	+	72.73	0.0
1985446	-	0.0	0.0
1985938	+	0.0	0.0
1985939	-	0.0	0.0
1986714	+	0.0	0.0
1986715	-	0.0	0.0
1987452	+	0.0	0.0
1987509	+	0.0	0.0
1987510	-	100.0	0.0
1989528	+	0.0	0.0
1989529	-	0.0	0.0
1990913	+	0.0	0.0
1990914	-	0.0	0.0
1992721	+	0.0	0.0
1992722	-	0.0	0.0
1993275	+	0.0	0.0
1993276	-	0.0	0.0
1994915	+	0.0	0.0
1994916	-	8.33	0.0
1995299	+	0.0	0.0
1995300	-	0.0	0.0
1995472	+	0.0	0.0
1995473	-	0.0	0.0
1995519	+	0.0	0.0
1995520	-	0.0	0.0
1995954	+	0.0	0.0
1995955	-	0.0	0.0
1996599	+	0.0	0.0
1996600	-	0.0	0.0
1996929	+	0.0	2.38
1996930	-	0.0	0.0
1997674	+	0.0	0.0
1997675	-	0.0	0.0
1997783	+	0.0	0.0
1997784	-	0.0	0.0
1998970	+	0.0	0.0
1998971	-	0.0	0.0
1999591	+	0.0	0.0
1999592	-	0.0	0.0
1999597	+	0.0	0.0
1999598	-	0.0	0.0
1999716	+	0.0	0.0
1999717	-	0.0	0.0
2000304	+	0.0	0.0
2000305	-	0.0	0.0
2001986	+	0.0	0.0
2001987	-	0.0	0.0
2002403	+	0.0	0.0
2002404	-	0.0	0.0
2003159	+	0.0	0.0
2003160	-	0.0	0.0
2003878	+	0.0	0.0
2003879	-	0.0	0.0
2005050	+	0.0	0.0
2005051	-	0.0	0.0
2005241	+	0.0	0.0
2005242	-	0.0	0.0
2005254	+	0.0	0.0
2005255	-	0.0	0.0
2005649	+	0.0	0.0
2005650	-	0.0	0.0
2006663	+	0.0	0.0
2006664	-	0.0	0.0
2007638	+	0.0	0.0
2007639	-	0.0	0.0
2007780	+	0.0	0.0
2007781	-	0.0	0.0
2008111	-	0.0	0.0
2008558	+	0.0	0.0
2008559	-	0.0	0.0
2010240	+	100.0	0.0
2010241	-	0.0	0.0
2010576	+	0.0	0.0
2010577	-	0.0	0.0
2010848	+	0.0	0.0
2010849	-	0.0	0.0
2010981	+	0.0	0.0
2010982	-	0.0	0.0
2011434	+	50.0	0.0
2011435	-	0.0	0.0
2012422	+	0.0	0.0
2012423	-	0.0	0.0
2012560	+	0.0	0.0
2012561	-	0.0	0.0
2012695	+	0.0	0.0
2012696	-	0.0	0.0
2012743	+	0.0	0.0
2012744	-	0.0	0.0
2012868	+	0.0	0.0
2012869	-	0.0	0.0
2013091	+	0.0	0.0
2013092	-	0.0	0.0
2014241	+	0.0	0.0
2014242	-	0.0	0.0
2014269	+	92.86	0.0
2014270	-	0.0	0.0
2014315	+	0.0	0.0
2014316	-	0.0	0.0
2014976	+	0.0	0.0
2014977	-	0.0	0.0
2015840	+	0.0	0.0
2015841	-	0.0	0.0
2016095	+	0.0	0.0
2016096	-	0.0	0.0
2016668	+	0.0	0.0
2016669	-	0.0	0.0
2016684	-	0.0	0.0
2017172	+	0.0	0.0
2017173	-	0.0	0.0
2017317	+	0.0	0.0
2017318	-	53.85	0.0
2017547	+	0.0	0.0
2017548	-	0.0	0.0
2017799	+	0.0	0.0
2017800	-	0.0	0.0
2018371	+	0.0	0.0
2018372	-	0.0	0.0
2018668	+	0.0	0.0
2018669	-	0.0	0.0
2018887	+	0.0	0.0
2018888	-	58.33	0.0
2019769	+	58.33	0.0
2019770	-	0.0	0.0
2019819	+	0.0	0.0
2019820	-	0.0	0.0
2020065	+	0.0	0.0
2020066	-	94.12	0.0
2020140	+	0.0	0.0
2020141	-	0.0	0.0
2020259	+	0.0	0.0
2020260	-	0.0	0.0
2020724	+	0.0	0.0
2020725	-	100.0	0.0
2021346	+	0.0	0.0
2021347	-	0.0	0.0
2022119	+	0.0	0.0
2022120	-	0.0	0.0
2022866	+	0.0	0.0
2022867	-	0.0	0.0
2023313	+	0.0	0.0
2023314	-	0.0	0.0
2024197	+	0.0	0.0
2024198	-	0.0	0.0
2024892	+	0.0	0.0
2024893	-	0.0	0.0
2025335	+	0.0	0.0
2025336	-	0.0	0.0
2025575	+	0.0	0.0
2025576	-	0.0	0.0
2025858	+	0.0	0.0
2025859	-	0.0	0.0
2026467	+	0.0	0.0
2026468	-	0.0	0.0
2027124	+	0.0	0.0
2027125	-	0.0	0.0
2027459	+	0.0	0.0
2027460	-	0.0	0.0
2027548	+	0.0	0.0
2027549	-	0.0	0.0
2027745	+	71.43	0.0
2027746	-	0.0	0.0
2029284	+	0.0	0.0
2029285	-	0.0	0.0
2030429	+	0.0	0.0
2030430	-	0.0	0.0
2031098	+	0.0	0.0
2031099	-	0.0	0.0
2031517	+	0.0	0.0
2031518	-	0.0	0.0
2031984	+	94.74	0.0
2031985	-	0.0	0.0
2032116	+	0.0	0.0
2032117	-	0.0	0.0
2032644	+	0.0	0.0
2032645	-	84.62	0.0
2032875	+	0.0	0.0
2032876	-	0.0	0.0
2033223	+	0.0	0.0
2033224	-	0.0	0.0
2033445	+	0.0	0.0
2033446	-	0.0	0.0
2034745	+	0.0	0.0
