SCO_ID	gene_id	gene_name	contig	start	end	strand	pfam_TF_flag	tf_related_domains	ZorroAranda_regulator_type	CastroMelchor_regulator_flag	sigma_flag	sigma_group	TF_family	source_flags	confidence	product
SCO4961	SC_RS26970		chromosome	5396005	5396511	-	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO4963	SC_RS26980		chromosome	5398064	5399071	+	yes	PadR		0	no		PadR	pfam	medium	daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein
SCO4969	SC_RS27010		chromosome	5402381	5405644	-	no			1	no			CastroMelchor	low	tetratricopeptide repeat protein
SCO4977	SC_RS27045		chromosome	5414535	5415242	-	no			1	no			CastroMelchor	medium	acyl-CoA-like ligand-binding transcription factor
SCO4992	SC_RS27120		chromosome	5431032	5431676	+	yes	GerE;Sigma70_r4_2		0	no		LuxR	pfam	medium	hypothetical protein
SCO4995	SC_RS27135		chromosome	5434218	5435480	-	yes	TetR_N		0	no		TetR	pfam	medium	hypothetical protein
SCO4996	SC_RS27140		chromosome	5435560	5436069	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	SigE family RNA polymerase sigma factor
SCO5010	SC_RS27215		chromosome	5447243	5448193	+	yes	TetR_N		0	no		TetR	pfam	medium	type II secretion system F family protein
SCO5013	SC_RS27230		chromosome	5449578	5450174	+	yes	BTAD;Trans_reg_C		0	no		SARP	pfam	medium	pilus assembly protein TadG-related protein
SCO5017	SC_RS27250		chromosome	5452583	5453623	+	no			1	no			CastroMelchor	low	AraC-like ligand-binding domain-containing protein
SCO5023	SC_RS27280		chromosome	5456871	5457902	+	yes	HTH_19;HTH_26;HTH_3;HTH_31		0	no		HTH_other	pfam	medium	hypothetical protein
SCO5024	SC_RS27285		chromosome	5458019	5458891	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	LLM class flavin-dependent oxidoreductase
SCO5025	SC_RS27290		chromosome	5458994	5459911	+	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO5026	SC_RS27295		chromosome	5459908	5460726	+	no			1	no			CastroMelchor	low	class I SAM-dependent methyltransferase
SCO5028	SC_RS27305		chromosome	5463012	5464337	+	yes	GntR		0	no		GntR	pfam	medium	PhoH family protein
SCO5033	SC_RS27330		chromosome	5468567	5469505	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	LysR substrate-binding domain-containing protein
SCO5054	SC_RS27430		chromosome	5494201	5494416	+	yes	HTH_31		0	no		HTH_other	pfam	medium	DUF4287 domain-containing protein
SCO5058	SC_RS27450		chromosome	5497985	5499001	+	no			1	no			CastroMelchor	low	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
SCO5061	SC_RS27465	ychF	chromosome	5500594	5501682	+	yes	GerE;Response_reg;Sigma70_r4;Sigma70_r4_2		0	no		LuxR	pfam	medium	redox-regulated ATPase YchF
SCO5065	SC_RS27485		chromosome	5504937	5507768	-	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO5068	SC_RS27500		chromosome	5510516	5511115	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5077	SC_RS27545		chromosome	5519497	5519892	+	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	PPOX class F420-dependent oxidoreductase
SCO5082	SC_RS27570	actII	chromosome	5523183	5523962	-	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	TetR family transcriptional regulator ActII
SCO5083	SC_RS27575		chromosome	5524073	5525809	+	no			1	no			CastroMelchor	low	MFS transporter
SCO5084	SC_RS27580		chromosome	5525809	5527944	+	no			1	no			CastroMelchor	low	MMPL family transporter
SCO5085	SC_RS27585		chromosome	5528094	5528861	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	AfsR/SARP family transcriptional regulator
SCO5096	SC_RS27640		chromosome	5537246	5538175	-	no			1	no			CastroMelchor	medium	LysR family transcriptional regulator
SCO5100	SC_RS27660		chromosome	5541010	5541762	+	yes	TetR_N		1	no		TetR	pfam;CastroMelchor	medium	GntR family transcriptional regulator
SCO5112	SC_RS27720		chromosome	5557355	5558386	+	yes	DNA_binding_1		0	no		Other_TF	pfam	medium	ABC transporter permease
SCO5129	SC_RS27805		chromosome	5577212	5578168	+	no			1	no			CastroMelchor	low	ABC transporter ATP-binding protein
SCO5130	SC_RS27810		chromosome	5578165	5578905	+	no			1	no			CastroMelchor	low	ABC transporter permease
SCO5131	SC_RS27815		chromosome	5578902	5580068	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO5132	SC_RS27820		chromosome	5580065	5580679	+	no			1	no			CastroMelchor	medium	response regulator transcription factor
SCO5139	SC_RS27855	dapE	chromosome	5586476	5587555	+	yes	TetR_N		0	no		TetR	pfam	medium	succinyl-diaminopimelate desuccinylase
SCO5145	SC_RS27890		chromosome	5592467	5592634	+	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	DUF3117 domain-containing protein
SCO5147	SC_RS27900	sigE	chromosome	5593690	5594361	+	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	RNA polymerase sigma factor SigE
SCO5148	SC_RS27905		chromosome	5594358	5595347	+	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	anti-sigma factor family protein
SCO5153	SC_RS27930		chromosome	5600254	5600853	-	yes	HTH_18;HTH_AraC		0	no		HTH_other	pfam	medium	DUF1003 domain-containing protein
SCO5160	SC_RS27965		chromosome	5607430	5608080	+	yes	GntR		0	no		GntR	pfam	medium	DUF6758 family protein
SCO5167	SC_RS28000		chromosome	5615432	5616214	+	yes	TetR_N		0	no		TetR	pfam	medium	ferritin-like domain-containing protein
SCO5170	SC_RS28015		chromosome	5617213	5617854	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5172	SC_RS28025		chromosome	5618484	5619560	+	yes	Sigma70_r2;Sigma70_r3;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	alpha/beta fold hydrolase
SCO5190	SC_RS28115		chromosome	5647747	5648115	+	no			1	no			CastroMelchor	medium	WhiB family transcriptional regulator
SCO5191	SC_RS28120		chromosome	5648112	5648435	+	no			1	no			CastroMelchor	low	hypothetical protein
SCO5193	SC_RS28130		chromosome	5649971	5651185	-	yes	HTH_23		0	no		HTH_other	pfam	medium	TOMM precursor leader peptide-binding protein
SCO5195	SC_RS28140		chromosome	5652152	5653906	+	yes	PadR		0	no		PadR	pfam	medium	TerD family protein
SCO5206	SC_RS28210		chromosome	5666944	5667360	-	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	Fur family transcriptional regulator
SCO5209	SC_RS28225		chromosome	5669080	5669691	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5210	SC_RS28230		chromosome	5669723	5670046	-	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	DMT family transporter
SCO5214	SC_RS28250		chromosome	5673488	5674303	+	yes	HTH_20;HTH_27;HTH_IclR;MarR;MarR_2		0	no		MarR	pfam	medium	SOS response-associated peptidase
SCO5216	SC_RS28260	sigR	chromosome	5675219	5675902	+	no		global	1	yes	ECF	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	RNA polymerase sigma factor SigR
SCO5217	SC_RS28265	rsrA	chromosome	5675899	5676216	+	no		TF	1	no		Sigma	ZorroAranda;CastroMelchor	high	mycothiol system anti-sigma-R factor
SCO5223	SC_RS28295		chromosome	5682098	5683483	+	yes	TetR_N		0	no		TetR	pfam	medium	bifunctional albaflavenone monooxygenase/terpene synthase
SCO5224	SC_RS28300		chromosome	5683497	5684465	-	no			1	no			CastroMelchor	medium	GlxA family transcriptional regulator
SCO5231	SC_RS28335		chromosome	5691072	5691836	-	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	GntR family transcriptional regulator
SCO5238	SC_RS28370		chromosome	5699058	5699702	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5239	SC_RS28375		chromosome	5700131	5701606	+	no			1	no			CastroMelchor	low	PAS domain-containing sensor histidine kinase
SCO5243	SC_RS28395		chromosome	5704007	5705071	-	no		sigma	1	yes	sigma70_group3	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	RNA polymerase sigma factor SigF
SCO5244	SC_RS28400		chromosome	5705089	5705502	-	no			1	no			CastroMelchor	low	ATP-binding protein
SCO5245	SC_RS28405		chromosome	5705753	5706013	-	yes	AraC_binding		0	no		AraC	pfam	medium	UBP-type zinc finger domain-containing protein
SCO5249	SC_RS28425		chromosome	5709624	5711030	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	family 2B encapsulin nanocompartment shell protein
SCO5252	SC_RS28440		chromosome	5713322	5713906	+	yes	HTH_Tnp_4		0	no		HTH_other	pfam	medium	dihydrofolate reductase family protein
SCO5260	SC_RS28480		chromosome	5718499	5719461	-	no		global	0	no		Unclassified_TF	ZorroAranda	medium	ABC transporter substrate-binding protein
SCO5270	SC_RS28535		chromosome	5730129	5731151	+	yes	HTH_17		0	no		HTH_other	pfam	medium	AAA family ATPase
SCO5274	SC_RS28555		chromosome	5736744	5738369	+	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	aKG-HExxH-type peptide beta-hydroxylase
SCO5282	SC_RS28595		chromosome	5753949	5755076	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO5283	SC_RS28600		chromosome	5755073	5755807	-	no		global	1	no		TCS_response_regulator	ZorroAranda;CastroMelchor	high	response regulator transcription factor
SCO5287	SC_RS28620		chromosome	5760383	5760877	+	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO5296	SC_RS28665		chromosome	5769695	5770348	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5301	SC_RS28685		chromosome	5773164	5774621	-	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	penicillin-binding transpeptidase domain-containing protein
SCO5304	SC_RS28700		chromosome	5776630	5777874	-	no			1	no			CastroMelchor	low	ATP-binding protein
SCO5305	SC_RS28705		chromosome	5777871	5778689	-	no			1	no			CastroMelchor	low	lipoprotein
SCO5308	SC_RS28720	ligD	chromosome	5780326	5781207	-	yes	TetR_N		0	no		TetR	pfam	medium	non-homologous end-joining DNA ligase
SCO5323	SC_RS28795		chromosome	5794528	5795022	-	no			1	no			CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO5329	SC_RS28825		chromosome	5798773	5800470	+	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	DUF262 domain-containing protein
SCO5331	SC_RS28835	pglX	chromosome	5801998	5805600	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	BREX-2 system adenine-specific DNA-methyltransferase PglX
SCO5338	SC_RS28865		chromosome	5810810	5811163	+	yes	MarR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	SCO3933 family regulatory protein
SCO5339	SC_RS28870		chromosome	5811167	5812522	+	no			1	no			CastroMelchor	low	FtsK/SpoIIIE domain-containing protein
SCO5340	SC_RS28875		chromosome	5812543	5812740	+	no			1	no			CastroMelchor	low	hypothetical protein
SCO5341	SC_RS28880		chromosome	5812762	5813430	+	yes	HTH_18;HTH_AraC		0	no		HTH_other	pfam	medium	DUF2637 domain-containing protein
SCO5343	SC_RS28890		chromosome	5813654	5813809	+	yes	TetR_C_11;TetR_N		0	no		TetR	pfam	medium	hypothetical protein
SCO5351	SC_RS28935		chromosome	5818975	5819478	+	yes	HTH_31	TF	1	no		HTH_other	pfam;ZorroAranda;CastroMelchor	high	response regulator
SCO5358	SC_RS28970		chromosome	5828747	5829895	+	yes	HTH_64;Response_reg		0	no		TCS_response_regulator	pfam	medium	LCP family protein
SCO5361	SC_RS28985	prmC	chromosome	5831498	5832343	+	yes	HTH_Rv1828;MerR;MerR_1		0	no		MerR	pfam	medium	peptide chain release factor N(5)-glutamine methyltransferase
SCO5377	SC_RS29065		chromosome	5847229	5847870	-	no			1	no			CastroMelchor	medium	response regulator
SCO5378	SC_RS29070		chromosome	5847867	5849063	-	yes	GerE;Response_reg;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	sensor histidine kinase
SCO5384	SC_RS29100		chromosome	5852346	5852987	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5386	SC_RS29110		chromosome	5854163	5854486	+	yes	MerR;MerR_1		1	no		MerR	pfam;CastroMelchor	medium	STAS domain-containing protein
SCO5403	SC_RS29195		chromosome	5875298	5875966	+	no		TCS	1	no		TCS_response_regulator	ZorroAranda;CastroMelchor	high	response regulator transcription factor
SCO5404	SC_RS29200		chromosome	5875963	5877399	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO5405	SC_RS29205		chromosome	5877408	5877884	-	yes	TetR_N	global	1	no		TetR	pfam;ZorroAranda;CastroMelchor	high	MarR family winged helix-turn-helix transcriptional regulator
SCO5413	SC_RS29245		chromosome	5882733	5883242	+	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO5416	SC_RS29260		chromosome	5885486	5886499	-	no			1	no			CastroMelchor	medium	GlxA family transcriptional regulator
SCO5418	SC_RS29270		chromosome	5887579	5888283	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5421	SC_RS29285		chromosome	5890960	5891517	+	yes	AraC_binding		0	no		AraC	pfam	medium	DUF6114 domain-containing protein
SCO5430	SC_RS29330		chromosome	5901634	5903016	-	yes	GerE		0	no		LuxR	pfam	medium	extracellular solute-binding protein
SCO5433	SC_RS29350	tcrA	chromosome	5905174	5907459	+	no			1	no			CastroMelchor	medium	AfsR-like transcriptional regulator TcrA
SCO5434	SC_RS29355		chromosome	5907344	5908036	-	no			1	no			CastroMelchor	medium	response regulator
SCO5435	SC_RS29360		chromosome	5908033	5909691	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO5437	SC_RS29370		chromosome	5911410	5911808	+	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO5438	SC_RS29375		chromosome	5911820	5912134	+	no			1	no			CastroMelchor	low	thioredoxin
SCO5442	SC_RS29395	treS	chromosome	5918375	5920075	-	yes	TetR_N		0	no		TetR	pfam	medium	maltose alpha-D-glucosyltransferase
SCO5443	SC_RS29400		chromosome	5920072	5922099	-	yes	HTH_30		0	no		HTH_other	pfam	medium	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase
SCO5452	SC_RS29445		chromosome	5937630	5938532	+	no			1	no			CastroMelchor	low	ABC transporter ATP-binding protein
SCO5453	SC_RS29450		chromosome	5938529	5939278	+	yes	TetR_C_13;TetR_C_6;TetR_N		1	no		TetR	pfam;CastroMelchor	medium	ABC transporter permease
SCO5454	SC_RS29455		chromosome	5939350	5940603	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO5455	SC_RS29460		chromosome	5940593	5941267	+	no			1	no			CastroMelchor	medium	response regulator
SCO5457	SC_RS29470		chromosome	5943733	5944983	+	yes	TetR_N		0	no		TetR	pfam	medium	L,D-transpeptidase
SCO5460	SC_RS29485		chromosome	5947471	5947974	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO5463	SC_RS29500		chromosome	5949398	5950312	+	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO5476	SC_RS29565		chromosome	5962095	5963102	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	ABC transporter permease
SCO5478	SC_RS29575		chromosome	5965085	5966083	+	yes	HTH_IclR		0	no		HTH_other	pfam	medium	ABC transporter permease
SCO5482	SC_RS29595		chromosome	5969699	5970559	+	yes	Bac_DNA_binding		0	no		Other_TF	pfam	medium	thioesterase family protein
SCO5488	SC_RS29625	mnmA	chromosome	5973924	5975054	+	yes	AsnC_trans_reg		0	no		AsnC	pfam	medium	tRNA 2-thiouridine(34) synthase MnmA
SCO5505	SC_RS29710		chromosome	5992283	5992468	+	no			1	no			CastroMelchor	low	hypothetical protein
SCO5506	SC_RS29715		chromosome	5992585	5995740	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO5517	SC_RS29770		chromosome	6010146	6010736	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5518	SC_RS29775		chromosome	6010717	6011964	-	no			1	no			CastroMelchor	medium	PucR family transcriptional regulator
SCO5533	SC_RS29850		chromosome	6028474	6029031	-	yes	GntR		0	no		GntR	pfam	medium	YceI family protein
SCO5537	SC_RS29870		chromosome	6033766	6034347	-	yes	HTH_19;HTH_26;HTH_3;HTH_31		0	no		HTH_other	pfam	medium	GTP-binding protein
SCO5540	SC_RS29885		chromosome	6035419	6038682	-	yes	HTH_19;HTH_3;HTH_31		0	no		HTH_other	pfam	medium	nitrate- and nitrite sensing domain-containing protein
SCO5546	SC_RS29915		chromosome	6045485	6046270	+	yes	Sigma70_r2;Sigma70_r3;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	fumarylacetoacetate hydrolase family protein
SCO5547	SC_RS29920	gltX	chromosome	6046263	6047747	+	yes	TetR_N		0	no		TetR	pfam	medium	glutamate--tRNA ligase
SCO5550	SC_RS29960		chromosome	6049735	6050379	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO5552	SC_RS29970	ndgR	chromosome	6051099	6051815	-	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	IclR family transcriptional regulator NdgR
SCO5553	SC_RS29975	leuC	chromosome	6052013	6053443	+	yes	GntR		0	no		GntR	pfam	medium	3-isopropylmalate dehydratase large subunit
SCO5557a	SC_RS30000	cofC	chromosome	6055710	6056348	-	yes	HTH_23;HTH_28;HTH_32;HTH_Tnp_1		0	no		HTH_other	pfam	medium	2-phospho-L-lactate guanylyltransferase
SCO5571	SC_RS30070	rpmF	chromosome	6069794	6069967	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	50S ribosomal protein L32
SCO5582	SC_RS30130	nsdA	chromosome	6084219	6085721	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	transcriptional repressor NsdA
SCO5583	SC_RS30135		chromosome	6086031	6087377	+	no			1	no			CastroMelchor	low	ammonium transporter
SCO5584	SC_RS30140		chromosome	6087374	6087712	+	no			1	no			CastroMelchor	medium	P-II family nitrogen regulator
SCO5585	SC_RS30145		chromosome	6087762	6090284	+	no			1	no			CastroMelchor	low	[protein-PII] uridylyltransferase
SCO5586	SC_RS30150	ffh	chromosome	6090383	6091933	+	no			1	no			CastroMelchor	low	signal recognition particle protein
SCO5592	SC_RS30180		chromosome	6097613	6097852	+	yes	HTH_30		0	no		HTH_other	pfam	medium	RNA-binding protein
SCO5599	SC_RS30215	lepB	chromosome	6102756	6103532	+	yes	GerE;Response_reg		0	no		LuxR	pfam	medium	signal peptidase I
SCO5608	SC_RS30260		chromosome	6108755	6109456	+	yes	LacI;Peripla_BP_1;Peripla_BP_3		0	no		LacI	pfam	medium	TRADD-N-associated membrane domain-containing protein
SCO5621	SC_RS30330	whiG	chromosome	6121043	6121885	+	no		sigma	1	yes	sigma70_group3	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	RNA polymerase sigma factor WhiG
SCO5622	SC_RS30335		chromosome	6122014	6122571	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO5655	SC_RS30490		chromosome	6154073	6155446	-	no			1	no			CastroMelchor	low	aspartate aminotransferase family protein
SCO5656	SC_RS30495		chromosome	6155449	6155964	-	no			1	no			CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO5668	SC_RS30555		chromosome	6167695	6168888	+	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	ABC transporter ATP-binding protein
SCO5669	SC_RS30560		chromosome	6168888	6169817	+	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	ABC transporter permease
SCO5671	SC_RS30570		chromosome	6170654	6172081	+	yes	HTH_25		0	no		HTH_other	pfam	medium	NAD(P)/FAD-dependent oxidoreductase
SCO5675	SC_RS30590		chromosome	6175324	6176157	+	yes	HTH_3;HTH_31		0	no		HTH_other	pfam	medium	tetratricopeptide repeat protein
SCO5678	SC_RS30605		chromosome	6180444	6182102	+	yes	HTH_20		1	no		HTH_other	pfam;CastroMelchor	medium	PucR family transcriptional regulator
SCO5682	SC_RS30625		chromosome	6185312	6186445	-	yes	AraC_binding;HTH_18		0	no		AraC	pfam	medium	glycosyltransferase 87 family protein
SCO5683	SC_RS30630		chromosome	6186588	6187784	+	no			1	yes	sigma70_group2	Sigma	CastroMelchor;SigmaReview	high	sensor histidine kinase
SCO5684	SC_RS30635		chromosome	6187781	6188494	+	no			1	no			CastroMelchor	medium	response regulator
SCO5692	SC_RS30675		chromosome	6200514	6201527	-	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO5700	SC_RS30715		chromosome	6211917	6212816	-	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	aminoglycoside phosphotransferase family protein
SCO5707	SC_RS30750		chromosome	6219719	6220012	+	yes	GerE;Response_reg		0	no		LuxR	pfam	medium	DUF503 domain-containing protein
SCO5723	SC_RS30830		chromosome	6243938	6244234	-	no			1	no			CastroMelchor	low	DUF397 domain-containing protein
SCO5734	SC_RS30880		chromosome	6253407	6257372	-	yes	TetR_C_11;TetR_N		0	no		TetR	pfam	medium	type VII secretion protein EccC
SCO5742	SC_RS30920		chromosome	6265362	6265601	-	yes	FCD;GntR		0	no		GntR	pfam	medium	hypothetical protein
SCO5743	SC_RS30925	thyX	chromosome	6265793	6266533	+	yes	Sigma70_r1_2;Sigma70_r2;Sigma70_r3;Sigma70_r4		0	no		Sigma	pfam	medium	FAD-dependent thymidylate synthase
SCO5746	SC_RS30955		chromosome	6275238	6275900	+	yes	GerE;Response_reg		0	no		LuxR	pfam	medium	DegT/DnrJ/EryC1/StrS family aminotransferase
SCO5747	SC_RS30965		chromosome	6276106	6278856	-	no			1	no			CastroMelchor	low	SpoIIE family protein phosphatase
