gene_id	old_locus_tag	gene_name	gene_biotype	contig	start	end	strand	product	protein_id	ontology_term	baseMean	log2FoldChange_2_vs_1	lfcSE_2_vs_1	pvalue_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	lfcSE_3_vs_1	pvalue_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	lfcSE_3_vs_2	pvalue_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4	bgc_name	bgc_role	is_regulator	regulator_name	regulator_type	is_SARP	SARP_subtype
SC_RS15985	SCO2780	desE	protein_coding	NC_003888.3	3033355	3034404	+	siderophore-binding protein DesE	WP_003976020.1	NA	1048.0214628126569	1.0752607384817794	0.2166513786440128	3.714253986235491e-7	9.517153478135576e-7	0.1779099842435088	0.213178202301517	0.3940815528526133	0.427700149483475	-0.8905540292780286	0.2152620153343654	2.184211078072976e-5	5.1212750392351965e-5	751.765128186588	592.497569114034	852.8189389912093	1600.6782221926148	1590.9761294431953	1540.0232554826466	828.933938765592	1061.6021241770068	612.897858961024	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS15990	SCO2781	NA	protein_coding	NC_003888.3	3034632	3035477	+	siderophore-interacting protein	WP_011028582.1	GO:0015891,GO:0071949	240.28031343634868	0.3418548090622666	0.205725257934343	0.0925872862614883	0.1239359927792962	-0.1326928219350261	0.2042881942016307	0.5060365793519932	0.5392551478362843	-0.4727104789740362	0.2051598833938138	0.0183335807982025	0.0265590297050125	246.23031734807088	175.7703986959119	255.39917963506372	304.1901908841138	296.1923645239991	266.20757404950433	208.97983428149405	239.18813291642437	170.36482859255582	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS15995	SCO2782	desA	protein_coding	NC_003888.3	3035641	3037083	+	lysine decarboxylase DesA	WP_011028583.1	NA	2537.77287459021	7.077345162611783	0.2868293779639895	2.2706913295574812e-135	2.0917717958790964e-133	3.909347603510904	0.2884583932931575	8.067624683829826e-43	9.07133210772983e-42	-3.1158066880443513	0.2622974556035854	1.6006258255049513e-33	4.7620175337785446e-32	50.1176752124392	40.741483141436525	57.15226397427999	7727.412107136762	8465.459866062109	4205.830877856889	842.9047354863604	846.4420228777574	603.8948395638564	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16000	SCO2783	NA	protein_coding	NC_003888.3	3037067	3038347	+	lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein	WP_161270049.1	GO:0004497	3888.1437679026585	6.411605680592291	0.3155834343290943	7.688952858453766e-93	2.76008138759331e-91	3.927127290287401	0.3166190748522955	2.306229501391873e-36	2.0037989508684385e-35	-2.408665726608874	0.306874666909895	6.212429093179564e-16	6.367323437862054e-15	124.20467335256672	74.49871203005536	138.41563931270937	10905.463657865546	12434.437550683697	6008.329825509841	1719.5722297145778	2330.7190668659796	1257.6525557889486	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16005	SCO2784	NA	protein_coding	NC_003888.3	3038344	3038898	+	GNAT family N-acetyltransferase	WP_003976016.1	GO:0008080,GO:0016746	1035.8540430420553	5.934899377274303	0.3515801704005372	6.044975897203061e-65	1.2838857141670722e-63	3.777568469666525	0.3535137772209302	1.1857613252310542e-27	7.235699196102665e-27	-2.0659324379122483	0.3274027859116679	4.9648819427315786e-11	2.835062534288697e-10	38.13301374859505	31.429144137679604	49.11522685289687	2857.9159062902627	3162.2061012514573	1479.0691847890685	507.6056141879187	832.2436405585177	364.9685555621013	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16010	SCO2785	desD	protein_coding	NC_003888.3	3038895	3040682	+	desferrioxamine E synthetase DesD	WP_011028585.1	NA	7185.451129111615	6.336264309262097	0.3284516495651706	4.776164545774329e-84	1.4377383510626185e-82	3.946232162366871	0.3294512966209554	4.106720146056151e-34	3.291402750182949e-33	-2.3067791243307205	0.324932828424212	1.960677830403701e-13	1.5423192069204418e-12	222.26099442038253	155.9816783129284	270.58024975323184	20244.593147347976	23524.725942360863	9895.706783008443	3091.0387744700097	4764.103359732617	2500.0692325980754	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16015	SCO2786	NA	protein_coding	NC_003888.3	3040752	3042359	-	beta-N-acetylhexosaminidase	WP_011028586.1	NA	453.4365028183736	2.732875353120359	0.2805556414969805	2.607122630561792e-23	1.6154019151762933e-22	2.003028987327592	0.2804824287297767	1.8723036398734706e-13	5.805204229713123e-13	-0.6827434945703196	0.2649734970899844	0.0073447320345103	0.0114397680048617	131.83127610228573	107.09189854320458	100.90946607958811	880.679665543523	967.5617241117304	480.16880179022746	414.466969382796	600.7007904293762	397.51793338263025	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16020	SCO2787	NA	protein_coding	NC_003888.3	3042474	3043370	+	DUF4429 domain-containing protein	WP_003976013.1	NA	204.74600716797252	-0.3505013794561962	0.178540626291166	0.0457791942960721	0.0649884366111711	-1.188656335718273	0.1813722000801548	2.6397353212512652e-11	7.114791376995207e-11	-0.8292328588874023	0.1847421006891794	4.805700242502575e-6	1.264431660501538e-5	271.28915495429044	291.0105938674037	271.47325387782996	231.82236321410284	239.77477128133265	177.8863695751361	125.15505395688362	117.95579157522296	116.34671220955032	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16025	SCO2788	NA	protein_coding	NC_003888.3	3043459	3043716	+	hypothetical protein	WP_003976012.1	NA	93.11187730432012	-2.270690504095766	0.287137667066783	4.725221774549734e-16	2.1041960214448028e-15	-2.4084361137658283	0.2731595396251189	1.9966983156076988e-19	8.35618791523616e-19	-0.1214075203249179	0.2919600884849394	0.6651191442204611	0.7069086706574432	240.7827439554144	154.8176359374588	210.74897340515747	33.11748045915755	42.313194931999874	46.02654317678346	31.43429262172891	31.67331440445802	47.092716846722745	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16030	SCO2789	glmS	protein_coding	NC_003888.3	3043786	3045603	+	glutamine--fructose-6-phosphate transaminase (isomerizing)	WP_003976011.1	GO:1901137,GO:0004360	620.535095669587	-3.0113744607686947	0.1879360660376342	9.747210142233464e-59	1.7829466207539968e-57	-2.5673115101388295	0.1804026417319259	7.12609920047368e-47	9.313872561849872e-46	0.4307491645019119	0.1898004242875816	0.0207018234308132	0.02966937993477	1622.2873563330863	1239.7051298751398	1468.9917849639155	161.90768224477023	190.40937719399943	177.8863695751361	235.1750781329348	280.6910966188176	207.7619860884827	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16035	SCO2790	NA	protein_coding	NC_003888.3	3045619	3046146	-	universal stress protein	WP_003976010.1	GO:0050896,GO:0005524	431.73045512142176	-2.4101234472763498	0.2244260099407618	1.0448811724828223e-27	7.771557825684496e-27	-0.1754416672868276	0.2041519989050415	0.3783480984931073	0.4122630128371524	2.2261539775977197	0.2241398177928757	5.132970949285411e-24	9.762859671203049e-23	659.1563805114287	608.7941623706087	611.7078253497156	94.44614797611598	121.29782547173298	130.61586577195305	479.0819042163498	716.4722154939469	464.0017689309447	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16040	NA	NA	protein_coding	NC_003888.3	3046449	3046748	+	hypothetical protein	WP_016326293.1	NA	74.63461958299264	-2.5449323454999906	0.364375500260799	4.3860847940426826e-13	1.6626675426499926e-12	-1.3220338430743213	0.3192556870554978	1.4102616410102912e-5	2.373511007520292e-5	1.139176331619027	0.3636473014866265	8.5173128893234e-4	0.0015370161518	168.87477517234947	147.8333816846411	120.55555682074686	26.98461370746171	23.977477128133263	19.90337002239285	62.86858524345782	27.304581383153465	73.40923508459723	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16045	SCO2792	NA	protein_coding	NC_003888.3	3047135	3048331	+	helix-turn-helix domain-containing protein	WP_011028588.1	GO:0006355,GO:0003700,GO:0043565	3179.369312161971	0.2855693917650436	0.2070492368432398	0.1601012589898519	0.2028055378125261	-0.9746473527845678	0.2101262862902052	1.9751308199527304e-6	3.5803343407677993e-6	-1.2688058773414026	0.2109665284521634	7.32198828193636e-10	3.574963116455006e-9	3335.004430984269	3700.490711617906	3457.7119704439397	4077.129816527396	4325.818961881454	4483.234097543989	1380.780409235944	2398.4344286962005	1455.7189825266355	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16050	SCO2793	orn	protein_coding	NC_003888.3	3048673	3049275	+	oligoribonuclease	WP_003976007.1	GO:0000175,GO:0003676	631.8010725682007	-0.9152064768455964	0.2078394377043714	6.5125172539294625e-6	1.5043718103789927e-5	-2.0973737907927763	0.2114244929921058	5.651089194870732e-24	2.916273318281228e-23	-1.1512604634085146	0.2124507255453306	2.6705386520504744e-8	1.0242077839071024e-7	1002.353504248784	1111.660468573482	1134.1152382396183	520.0671005438074	558.5341731023983	610.7846675621805	203.7407855112059	338.57680915110296	206.37690618122616	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16055	SCOt19	NA	tRNA	NC_003888.3	3049397	3049469	+	NA	NA	NA	23.791256625490877	-0.233060304170756	0.3857117825989022	0.511485606672731	0.5709224742510512	-1.3721933549753371	0.4252978149778741	4.6978242296854e-4	6.9530708594995e-4	-1.097911144225476	0.4321195861441464	0.0053906528408336	0.0086029913631839	35.95398439153247	40.741483141436525	22.325103114953123	30.664333758479213	31.029676283466575	19.90337002239285	12.806563660704372	5.460916276630693	15.235878979822065	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16060	SCO2794	NA	protein_coding	NC_003888.3	3049837	3050892	-	LacI family DNA-binding transcriptional regulator	WP_003976006.1	GO:0006355,GO:0003677,GO:0003700	548.8928678157217	-0.6934597498605036	0.1940082452815669	2.6666641094629e-4	5.1868007583194e-4	-1.6364304760804471	0.1970989581033175	2.3372500349672902e-17	8.913024322872768e-17	-0.926062957035478	0.1979313257298969	1.6659516697483957e-6	4.738789608220324e-6	862.8956253967792	878.8519934795593	822.456798754873	560.544021105	561.3550527645317	441.60602237184133	224.1148640623265	345.1299086830598	243.08152372352475	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS16065	SCO2795	NA	protein_coding	NC_003888.3	3051258	3052583	+	ABC transporter substrate-binding protein	WP_011028589.1	GO:0042626,GO:0140359,GO:0055052	295.48706837271686	-2.5689198243149525	0.1989570075558172	5.6230758640893345e-39	6.038488491127396e-38	-0.594202835883246	0.171802425715541	4.3626878978005e-4	6.4708267054477e-4	1.958943202827958	0.1995250180167454	2.173146376808549e-23	3.9750902385354467e-22	470.670341125516	517.9988570839787	469.7201695386137	66.2349609183151	90.2681491882664	85.83328322156916	297.4615468463606	364.7892072789303	296.407100152902	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16070	SCO2796	NA	protein_coding	NC_003888.3	3052589	3053602	+	carbohydrate ABC transporter permease	WP_011028590.1	GO:0008643,GO:0055085,GO:0042626,GO:0140359	93.35421941122678	-2.2591208376014995	0.2608157570407496	1.021873800263761e-18	5.1674914529211085e-18	-0.4609184450025647	0.2037840524316627	0.0207587173655366	0.0264051161166018	1.7772276203063373	0.2606870675144449	2.7653675557605857e-12	1.9065825366407067e-11	127.47321738816058	162.9659325657461	147.34568055869062	31.890907108818386	25.387916959199924	31.099015659988822	103.616742345699	103.75740925598316	106.65115285875446	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16075	SCO2797	NA	protein_coding	NC_003888.3	3053615	3054526	+	carbohydrate ABC transporter permease	WP_011028591.1	GO:0008643,GO:0055085	74.68166415670677	-1.9468099245376336	0.280492194293534	1.0041000504534777e-12	3.703496857581905e-12	-0.2624567989403309	0.2218957449074945	0.225153039912742	0.2535375763141127	1.6703364120539006	0.2787725252017734	6.606227964788035e-10	3.23997556246115e-9	98.05632106781584	105.92785616773496	119.66255269614874	24.53146700678337	25.387916959199924	31.099015659988822	82.6605472645464	83.00592740478653	101.80337318335653	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16080	SCO2798	NA	protein_coding	NC_003888.3	3054670	3056109	+	GH1 family beta-glucosidase	WP_003976002.1	GO:0030245,GO:0008422	68.4716021258691	-2.282199777841111	0.3534896339785407	2.0884316288460708e-11	7.096954770736472e-11	-0.0279794848743292	0.274374121249368	0.9128141172811404	0.9208835915993668	2.2522729634262717	0.3502106541111679	2.7350380213921948e-11	1.6160819715274126e-10	89.34020363956553	111.74806804508304	83.94238771222373	14.718880204070022	18.33571780386661	22.391291275191954	104.19885887573102	60.07007904293762	111.4989325341524	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16085	SCO2799	NA	protein_coding	NC_003888.3	3056184	3057653	-	glycoside hydrolase family 18 protein	WP_011028592.1	GO:0005975,GO:0004553,GO:0030246	60.287517340156015	-1.7014865298707582	0.396040872014338	4.69256153660289e-6	1.0999180106948404e-5	0.553598114890514	0.3246207742873553	0.0721577340781498	0.0863678827115738	2.321902214556437	0.3894708244481663	4.861484061126264e-10	2.431059982431094e-9	59.92330731922078	80.31892390740343	54.47325160048562	17.17202690474836	18.33571780386661	19.90337002239285	129.22986966710775	52.424796255654655	110.8063925805241	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16090	SCO2800	NA	protein_coding	NC_003888.3	3057814	3059226	-	sensor histidine kinase	WP_003976000.1	GO:0000160,GO:0007165,GO:0000155,GO:0004673,GO:0005524,GO:0016020	162.40548075896493	1.111192488293643	0.21943583123258	2.09981264445497e-7	5.470244456389335e-7	0.7507773718523268	0.2159314148068061	3.6971039721012e-4	5.5178717491091e-4	-0.3514049192709499	0.2068733113818403	0.082095090276104	0.1067333889221376	112.22001188872257	94.2874324130388	91.08642070900872	269.84613707461705	193.23025685613277	192.8138970919307	165.9032110591248	151.81347249033325	190.4484872477758	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS16095	SCO2801	NA	protein_coding	NC_003888.3	3059223	3059927	-	response regulator transcription factor	WP_016326297.1	GO:0000160,GO:0006355,GO:0000156,GO:0003677	74.66291734363038	1.2286063475604352	0.2521305313238291	4.977693743826858e-7	1.260197053355942e-6	0.8671293521525472	0.2462316055490722	2.7939536157554e-4	4.2044025479366e-4	-0.3495788022315727	0.2269602874108481	0.1132304953497367	0.143504121903545	38.13301374859505	43.06956789237575	45.54321035450437	83.40698782306346	117.066505978533	106.98061387036157	83.2426637945784	79.72937763880812	74.79431499185378	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS16100	SCO2802	NA	protein_coding	NC_003888.3	3060047	3060619	+	hypothetical protein	WP_161270050.1	NA	243.81294111457595	0.7954400708450204	0.1880927947403866	1.640985539781219e-5	3.6505602086608086e-5	-0.4429254985725548	0.1900416949028665	0.0173214962924201	0.0222103237719008	-1.248741579796084	0.1895860598413132	1.836756118058176e-11	1.1154755582742504e-10	203.73924488535067	220.00400896375723	204.4979445329706	412.1286457139606	373.7665552326655	319.6978809846851	130.97621925720378	181.302420384139	148.203550076451	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16105	SCO2803	NA	protein_coding	NC_003888.3	3060648	3061517	-	spermidine synthase	WP_011028594.1	GO:0004766,GO:1904047	95.53404447981772	-0.3944508958749185	0.2145826556581987	0.0599645795359814	0.0834071630220327	-0.4581673122572983	0.2065341335132328	0.0231181979564066	0.0292797319156345	-0.0618730278572043	0.2142655737683257	0.7670357632297883	0.8014150649979449	113.30952656725384	115.24019517149188	118.76954857155062	84.63356117340263	83.2159500329331	93.29704697996648	84.98901338467446	95.01994321337406	71.33161522371239	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16110	SCO2804	NA	protein_coding	NC_003888.3	3061566	3061946	-	hypothetical protein	WP_046247739.1	NA	311.5519428065948	4.815330238142951	0.3569996042496673	4.885229632569015e-42	5.818141085766775e-41	6.247066128100704	0.3531062279464516	1.8265484610200116e-70	5.843426582828037e-69	1.3901178391269535	0.2134337174025357	2.7636639066084725e-11	1.629219292978287e-10	10.89514678531287	6.984254252817689	8.037037121383124	228.14264316308535	277.8566467201325	248.7921252799106	530.3081588591674	811.492158707321	681.4593143702233	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16115	SCO2805	NA	protein_coding	NC_003888.3	3062230	3063669	+	hypothetical protein	WP_011028595.1	NA	988.6637520147684	2.3744442925751006	0.2272090361898386	2.384699206922777e-26	1.6804986300582078e-25	2.084991127889313	0.2268791098369101	7.690935620743966e-21	3.4169026005931647e-20	-0.2740280973530154	0.2171897466608729	0.1940050621081112	0.2352303686772309	284.3633310966659	278.206127737238	273.2592621270262	1473.1145937573413	1630.468444713062	1326.0620277419234	1023.3608597962856	1672.1325639043182	937.006557259057	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16120	SCO2806	NA	protein_coding	NC_003888.3	3063968	3064564	-	histidine phosphatase family protein	WP_011028596.1	GO:0003824	183.68500496067767	-1.213822924718898	0.1853892966062807	2.6280254379965615e-11	8.871471301952189e-11	-1.4881663102337856	0.1806433553864331	5.74904235046961e-17	2.150546859671753e-16	-0.2639306093379861	0.1896296326913683	0.1558579080653294	0.1922079943657272	325.7648888808548	311.9633566258568	292.90535286818493	118.97761498289934	148.09618226199956	128.12794451915397	97.79557704537883	112.49487529859228	117.0392521631786	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16125	SCO2807	NA	protein_coding	NC_003888.3	3064780	3065769	+	phosphatase PAP2 family protein	WP_011028597.1	NA	502.9078526942948	-1.7220446654851105	0.1831991757399684	1.486686900284043e-21	8.527537914157383e-21	-1.7285480848516126	0.1799560876421962	1.8050865751095673e-22	8.685772154366112e-22	-0.0054507163049565	0.1832997340318793	0.9743076266448784	0.979045355937277	1004.5325336058464	934.7260275021008	895.6831369719192	291.9244573807221	272.21488739586584	281.135101566299	270.1020699348558	347.3142751937121	228.538184697331	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16130	SCO2808	NA	protein_coding	NC_003888.3	3065666	3066904	+	hypothetical protein	WP_374105104.1	NA	509.1435495392632	-2.513719385966883	0.1524699244733826	6.591428788976126e-62	1.319321060746373e-60	-2.8528576440181665	0.1489531166794474	8.42591036189307e-83	3.68140060725911e-81	-0.3296963765360674	0.1594343196406616	0.0359351968833604	0.0495957608971432	1129.8267216369445	1187.3232229790071	1176.9794362203286	193.79858935358865	220.02861364639935	192.8138970919307	151.35029780832437	173.65713759685605	156.51402951999032	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16135	SCO2809	NA	protein_coding	NC_003888.3	3066895	3068574	+	hypothetical protein	WP_030866470.1	NA	362.9170069393669	-1.5933944066914865	0.1656089223404592	2.0435286354958151e-22	1.222599369874883e-21	-1.9075105566665789	0.1625460224452097	2.087452757640307e-32	1.5361562834377082e-31	-0.3047356664745328	0.1691057516052993	0.0675398512832522	0.0890976022967127	679.857159403523	706.5737219100563	667.9670851993974	208.51746955765864	228.49125263279933	235.1085583895155	204.90501857126995	176.93368736283446	157.89910942724686	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16140	SCO2810	NA	protein_coding	NC_003888.3	3068571	3069932	+	AAA family ATPase	WP_003975990.1	NA	355.6448419237015	-1.4799702622622677	0.1594722148819056	5.884771991311623e-21	3.2891057489450784e-20	-1.2448387558000211	0.1529063599036935	1.6001797495453282e-16	5.893532931128892e-16	0.2310895988418412	0.1606443264882219	0.1451502880402584	0.1799609376286388	607.9491906204581	602.9739504932605	594.7407469823512	224.46292311206784	200.28245601146608	213.9612277407231	232.84661201280676	283.967646384796	239.6188239553834	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS16145	SCO2811	NA	protein_coding	NC_003888.3	3070230	3070556	-	ArsR/SmtB family transcription factor	WP_003975989.1	GO:0006355,GO:0003677,GO:0003700	111.0455956627134	-0.4866504761710769	0.1998654894331853	0.0128665015786752	0.0199953802988924	-0.8824422814679996	0.196894038002993	4.719443567733036e-6	8.249854942589575e-6	-0.3876501943743142	0.2038543494926959	0.0519018618377409	0.0698418929270269	134.0103054593483	160.63784781480686	151.81070118168122	109.165028180186	110.01430682319968	95.78496823276558	82.07843073451438	79.72937763880812	76.17939489911032	NA	NA	FALSE	NA	NA	FALSE	NA
