position	site_strand	locus_tag	old_locus_tag	gene_name	gene_start	gene_end	gene_strand	product	distance	location	within_500bp	within_2kb	timepoint	region
2611801	-	SC_RS14200	SCO2433		2610757	2611698	-	carbohydrate ABC transporter permease	103	promoter	True	True	T2	core
2611801	-	SC_RS14205	SCO2434		2611695	2613053	-	extracellular solute-binding protein	0	gene_body	True	True	T2	core
2611801	-	SC_RS14210	SCO2435		2613322	2613849	+	hypothetical protein	1521	upstream	False	True	T2	core
2767857	-	SC_RS14860	SCO2562	lepA	2764588	2766456	-	translation elongation factor 4	1401	upstream	False	True	T2	core
2767857	-	SC_RS14865	SCO2563	rpsT	2766694	2766960	+	30S ribosomal protein S20	897	downstream_far	False	True	T2	core
2767857	-	SC_RS14870	SCO2564	holA	2767268	2768257	-	DNA polymerase III subunit delta	0	gene_body	True	True	T2	core
2767857	-	SC_RS14875	SCO2565		2768323	2768568	-	hypothetical protein	466	downstream	True	True	T2	core
2767857	-	SC_RS14880	SCO2566		2768600	2769481	-	YceI family protein	743	downstream_far	False	True	T2	core
2864458	-	SC_RS15250	SCO2635	pepN	2861630	2864203	+	aminopeptidase N	255	downstream	True	True	T2	core
2864458	-	SC_RS15255	SCO2636		2864527	2865597	+	hypothetical protein	69	promoter	True	True	T2	core
2864458	-	SC_RS15260	SCO2637		2865913	2869209	+	S8 family serine peptidase	1455	upstream	False	True	T2	core
2957836	-	SC_RS15645	SCO2712		2955547	2956266	+	YveK family protein	1570	downstream_far	False	True	T2	core
2957836	-	SC_RS15650	SCO2713		2956263	2957411	+	GNAT family N-acetyltransferase	425	downstream	True	True	T2	core
2957836	-	SC_RS15655	SCO2714		2957449	2958636	-	glycoside hydrolase family 26 protein	0	gene_body	True	True	T2	core
2957836	-	SC_RS15660	SCO2715		2958781	2960079	+	carboxylate--amine ligase	945	upstream	False	True	T2	core
3088824	-	SC_RS16225	SCO2826		3086668	3087165	+	hypothetical protein	1659	downstream_far	False	True	T2	core
3088824	-	SC_RS16230	SCO2827		3087146	3087640	-	DUF3830 family protein	1184	upstream	False	True	T2	core
3088824	-	SC_RS16235	SCO2828	ehuB	3087748	3088677	+	ectoine/hydroxyectoine ABC transporter substrate-binding protein EhuB	147	downstream	True	True	T2	core
3088824	-	SC_RS16240	SCO2829	ehuC	3088674	3089375	+	ectoine/hydroxyectoine ABC transporter permease subunit EhuC	0	gene_body	True	True	T2	core
3088824	-	SC_RS16245	SCO2830	ehuD	3089372	3090022	+	ectoine/hydroxyectoine ABC transporter permease subunit EhuD	548	upstream	False	True	T2	core
3088824	-	SC_RS16250	SCO2831	ehuA	3090012	3090797	+	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	1188	upstream	False	True	T2	core
3187599	-	SC_RS16770	SCO2934		3185545	3186324	-	S16 family serine protease	1275	upstream	False	True	T2	core
3187599	-	SC_RS16775	SCO2935		3186380	3187042	-	IclR family transcriptional regulator	557	upstream	False	True	T2	core
3187599	-	SC_RS16780	SCO2936		3187344	3189140	-	DEAD/DEAH box helicase	0	gene_body	True	True	T2	core
3187599	-	SC_RS16785	SCO2937		3189296	3190747	-	MFS transporter	1697	downstream_far	False	True	T2	core
3352873	-	SC_RS17400	SCO3057		3349758	3350888	-	dipeptidase	1985	upstream	False	True	T2	core
3352873	-	SC_RS17405	SCO3058		3351008	3352210	-	dipeptidase	663	upstream	False	True	T2	core
3352873	-	SC_RS17410	SCO3059	purE	3352225	3352767	-	5-(carboxyamino)imidazole ribonucleotide mutase	106	promoter	True	True	T2	core
3352873	-	SC_RS17415	SCO3060		3352764	3353999	-	5-(carboxyamino)imidazole ribonucleotide synthase	0	gene_body	True	True	T2	core
3352873	-	SC_RS17420	SCO3061		3354084	3354656	+	GtrA family protein	1211	upstream	False	True	T2	core
3352873	-	SC_RS17425	SCO3062	draK	3354681	3355955	-	two-component system sensor histidine kinase DraK	1808	downstream_far	False	True	T2	core
3738900	-	SC_RS18990	SCO3373		3736431	3738956	-	ATP-dependent Clp protease ATP-binding subunit	0	gene_body	True	True	T2	core
3738900	-	SC_RS18995	SCO3374		3739398	3740099	+	SCO3374 family protein	498	promoter	True	True	T2	core
3738900	-	SC_RS19000	SCO3375		3740100	3740435	-	histone-like nucleoid-structuring protein Lsr2	1200	downstream_far	False	True	T2	core
3738900	-	SC_RS19005	SCO3376		3740711	3741220	-	amino-acid N-acetyltransferase	1811	downstream_far	False	True	T2	core
3758271	-	SC_RS19085	SCO3392		3755656	3756807	-	NADH-quinone oxidoreductase subunit D	1464	upstream	False	True	T2	core
3758271	-	SC_RS19090	SCO3393		3756839	3757396	+	PH domain-containing protein	875	downstream_far	False	True	T2	core
3758271	-	SC_RS19095	SCO3394		3757786	3759117	+	PH domain-containing protein	0	gene_body	True	True	T2	core
3758271	-	SC_RS19100	SCO3395		3759147	3760436	-	hypothetical protein	876	downstream_far	False	True	T2	core
4119810	+	SC_RS20860	SCO3747		4117506	4118876	+	glycosyltransferase family 39 protein	934	downstream_far	False	True	T2	core
4119810	+	SC_RS20865	SCO3748		4118957	4119160	-	cold-shock protein	650	upstream	False	True	T2	core
4119810	+	SC_RS20870	SCO3749		4119416	4120072	-	hypothetical protein	0	gene_body	True	True	T2	core
4119810	+	SC_RS20875	SCO3750		4120212	4121462	-	sensor histidine kinase	402	downstream	True	True	T2	core
4119810	+	SC_RS20880	SCO3751		4121664	4121933	+	hypothetical protein	1854	upstream	False	True	T2	core
4387529	-	SC_RS22070	SCO3986		4385486	4386217	+	GntR family transcriptional regulator	1312	downstream_far	False	True	T2	core
4387529	-	SC_RS22075	SCO3987		4386214	4386522	+	hypothetical protein	1007	downstream_far	False	True	T2	core
4387529	-	SC_RS22080	SCO3988		4386621	4386899	+	hypothetical protein	630	downstream_far	False	True	T2	core
4387529	-	SC_RS22085	SCO3989		4387240	4387509	+	barstar family protein	20	downstream	True	True	T2	core
4387529	-	SC_RS22090	SCO3991		4388129	4389009	-	IS5-like element IS1648 family transposase	600	downstream_far	False	True	T2	core
5155289	+	SC_RS25860	SCO4740	glmS	5153334	5155181	+	glutamine--fructose-6-phosphate transaminase (isomerizing)	108	downstream	True	True	T2	core
5155289	+	SC_RS25865	SCO4741		5155213	5155785	-	ASCH domain-containing protein	0	gene_body	True	True	T2	core
5155289	+	SC_RS25870	SCO4742		5155831	5157288	-	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	542	downstream_far	False	True	T2	core
5190163	+	SC_RS26030	SCO4774		5187291	5188997	+	glycerol-3-phosphate dehydrogenase/oxidase	1166	downstream_far	False	True	T2	core
5190163	+	SC_RS26035	SCO4775		5189098	5191251	+	serine/threonine-protein kinase	0	gene_body	True	True	T2	core
5190163	+	SC_RS26040	SCO4776		5191425	5194364	+	protein kinase	1262	upstream	False	True	T2	core
5231643	-	SC_RS26185	SCO4804		5229309	5231756	+	DUF5682 family protein	0	gene_body	True	True	T2	core
5231643	-	SC_RS26190	SCO4805		5231885	5233081	+	vWA domain-containing protein	242	promoter	True	True	T2	core
5231643	-	SC_RS26195	SCO4806		5233252	5234196	+	hypothetical protein	1609	upstream	False	True	T2	core
5279592	-	SC_RS26385	SCO4845		5277146	5277619	+	GtrA family protein	1973	downstream_far	False	True	T2	core
5279592	-	SC_RS26390	SCO4846		5277607	5278539	+	YihY/virulence factor BrkB family protein	1053	downstream_far	False	True	T2	core
5279592	-	SC_RS26395	SCO4847		5278487	5279914	-	D-alanyl-D-alanine carboxypeptidase	0	gene_body	True	True	T2	core
5279592	-	SC_RS26400	SCO4848		5279853	5280092	+	SCO4848 family membrane protein	261	promoter	True	True	T2	core
5279592	-	SC_RS26405	SCO4849		5280147	5281457	+	metallophosphoesterase	555	upstream	False	True	T2	core
5279592	-	SC_RS26410	SCO4850		5281448	5282203	-	TetR/AcrR family transcriptional regulator	1856	downstream_far	False	True	T2	core
5417248	-	SC_RS27050	SCO4978	trhA	5415297	5416001	-	PAQR family membrane homeostasis protein TrhA	1247	upstream	False	True	T2	core
5417248	-	SC_RS27055	SCO4979		5416288	5418117	+	phosphoenolpyruvate carboxykinase (GTP)	0	gene_body	True	True	T2	core
5417248	-	SC_RS27060	SCO4980		5418400	5419350	-	SMI1/KNR4 family protein	1152	downstream_far	False	True	T2	core
5472920	-	SC_RS27335	SCO5034		5469633	5471975	-	ABC transporter permease	945	upstream	False	True	T2	core
5472920	-	SC_RS27340	SCO5035		5471972	5472661	-	ABC transporter ATP-binding protein	259	promoter	True	True	T2	core
5472920	-	SC_RS27345	SCO5036		5472658	5473182	-	PadR family transcriptional regulator	0	gene_body	True	True	T2	core
5472920	-	SC_RS27350	SCO5037		5473366	5473671	-	type II toxin-antitoxin system antitoxin	446	downstream	True	True	T2	core
5472920	-	SC_RS27355	SCO5038		5473668	5474606	-	SPFH domain-containing protein	748	downstream_far	False	True	T2	core
5472920	-	SC_RS27360	SCO5039		5474855	5477176	+	transglycosylase domain-containing protein	1935	upstream	False	True	T2	core
5587984	-	SC_RS27850	SCO5138		5585424	5586392	-	hypothetical protein	1592	upstream	False	True	T2	core
5587984	-	SC_RS27855	SCO5139	dapE	5586476	5587555	+	succinyl-diaminopimelate desuccinylase	429	downstream	True	True	T2	core
5587984	-	SC_RS27860	SCO5140		5587673	5588431	+	LOG family protein	0	gene_body	True	True	T2	core
5587984	-	SC_RS27865	SCO5141	folP	5588682	5589542	-	dihydropteroate synthase	698	downstream_far	False	True	T2	core
5587984	-	SC_RS27870	SCO5142		5589711	5590070	+	DivIVA domain-containing protein	1727	upstream	False	True	T2	core
5598024	+	SC_RS27910	SCO5149		5595442	5597466	+	trypsin-like peptidase domain-containing protein	558	downstream_far	False	True	T2	core
5598024	+	SC_RS27915	SCO5150		5597613	5598098	+	sec-independent translocase	0	gene_body	True	True	T2	core
5598024	+	SC_RS27920	SCO5151		5598330	5599001	+	hypothetical protein	306	promoter	True	True	T2	core
5598024	+	SC_RS27925	SCO5152		5599076	5600209	-	Mrp/NBP35 family ATP-binding protein	1052	downstream_far	False	True	T2	core
5598033	+	SC_RS27910	SCO5149		5595442	5597466	+	trypsin-like peptidase domain-containing protein	567	downstream_far	False	True	T2	core
5598033	+	SC_RS27915	SCO5150		5597613	5598098	+	sec-independent translocase	0	gene_body	True	True	T2	core
5598033	+	SC_RS27920	SCO5151		5598330	5599001	+	hypothetical protein	297	promoter	True	True	T2	core
5598033	+	SC_RS27925	SCO5152		5599076	5600209	-	Mrp/NBP35 family ATP-binding protein	1043	downstream_far	False	True	T2	core
5769263	-	SC_RS28650	SCO5293		5766796	5768058	+	styrene monooxygenase/indole monooxygenase family protein	1205	downstream_far	False	True	T2	core
5769263	-	SC_RS28655	SCO5294		5768022	5769197	-	C40 family peptidase	66	promoter	True	True	T2	core
5769263	-	SC_RS28660	SCO5295		5769301	5769624	-	hypothetical protein	38	downstream	True	True	T2	core
5769263	-	SC_RS28665	SCO5296		5769695	5770348	-	TetR/AcrR family transcriptional regulator	432	downstream	True	True	T2	core
5769263	-	SC_RS28670	SCO5297		5770678	5771510	+	IS5-like element IS1650 family transposase	1415	upstream	False	True	T2	core
5956878	-	SC_RS29530	SCO5469		5954478	5955845	-	L-serine ammonia-lyase	1033	upstream	False	True	T2	core
5956878	-	SC_RS29535	SCO5470	glyA	5955947	5957209	-	serine hydroxymethyltransferase	0	gene_body	True	True	T2	core
5956878	-	SC_RS29540	SCO5471	gcvH	5957224	5957601	-	glycine cleavage system protein GcvH	346	downstream	True	True	T2	core
5956878	-	SC_RS29545	SCO5472	gcvT	5957728	5958846	-	glycine cleavage system aminomethyltransferase GcvT	850	downstream_far	False	True	T2	core
6350486	+	SC_RS31265	SCO5805		6347744	6350647	+	vitamin B12-dependent ribonucleotide reductase	0	gene_body	True	True	T2	core
6350486	+	SC_RS31270	SCO5806		6350725	6351258	-	TerD family protein	239	downstream	True	True	T2	core
6350486	+	SC_RS31275	SCO5807		6351419	6352033	+	YdbC family protein	933	upstream	False	True	T2	core
6350486	+	SC_RS31280	SCO5808		6352147	6352806	+	histidine phosphatase family protein	1661	upstream	False	True	T2	core
6762519	-	SC_RS33040	SCO6158		6760581	6761426	-	(2Fe-2S)-binding protein	1093	upstream	False	True	T2	core
6762519	-	SC_RS33045	SCO6159		6761595	6762416	+	GntR family transcriptional regulator	103	downstream	True	True	T2	core
6762519	-	SC_RS33050	SCO6160	secD	6762662	6765049	-	protein translocase subunit SecD	143	downstream	True	True	T2	core
6762520	-	SC_RS33040	SCO6158		6760581	6761426	-	(2Fe-2S)-binding protein	1094	upstream	False	True	T2	core
6762520	-	SC_RS33045	SCO6159		6761595	6762416	+	GntR family transcriptional regulator	104	downstream	True	True	T2	core
6762520	-	SC_RS33050	SCO6160	secD	6762662	6765049	-	protein translocase subunit SecD	142	downstream	True	True	T2	core
6794678	-	SC_RS33185	SCO6187	rfaE2	6792490	6793869	+	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	809	downstream_far	False	True	T2	core
6794678	-	SC_RS33190			6794550	6795566	+	glycosyltransferase family 9 protein	0	gene_body	True	True	T2	core
6794678	-	SC_RS33195	SCO6189		6795563	6796516	+	glycosyltransferase family 2 protein	885	upstream	False	True	T2	core
6794678	-	SC_RS33200	SCO6190		6796513	6797409	+	glycosyltransferase family 2 protein	1835	upstream	False	True	T2	core
7102893	-	SC_RS34335	SCO6428		7097567	7104511	-	glycoside hydrolase domain-containing protein	0	gene_body	True	True	T2	core
7135547	+	SC_RS34440	SCO6449		7133238	7134647	+	phytoene desaturase family protein	900	downstream_far	False	True	T2	core
7135547	+	SC_RS34445	SCO6450		7134644	7135153	+	O-acetyl-ADP-ribose deacetylase	394	downstream	True	True	T2	core
7135547	+	SC_RS34450	SCO6451		7135277	7136905	+	ABC transporter substrate-binding protein	0	gene_body	True	True	T2	core
7135547	+	SC_RS34455	SCO6452		7136938	7137906	+	ABC transporter permease	1391	upstream	False	True	T2	core
7165087	-	SC_RS34560	SCO6473	ccrA	7161921	7163258	-	crotonyl-CoA carboxylase/reductase	1829	upstream	False	True	T2	core
7165087	-	SC_RS34565	SCO6474		7163600	7164418	-	TetR family transcriptional regulator	669	upstream	False	True	T2	core
7165087	-	SC_RS34570	SCO6475		7164555	7166360	-	3-hydroxyacyl-CoA dehydrogenase family protein	0	gene_body	True	True	T2	core
7165087	-	SC_RS34575	SCO6476		7166743	7167336	+	adenylosuccinate lyase	1656	upstream	False	True	T2	core
7259111	-	SC_RS34975	SCO6557		7255596	7257542	-	exo-alpha-sialidase	1569	upstream	False	True	T2	arm
7259111	-	SC_RS34980	SCO6558	fdhD	7257738	7258586	-	formate dehydrogenase accessory sulfurtransferase FdhD	525	upstream	False	True	T2	arm
7259111	-	SC_RS34985	SCO6559		7258619	7259479	-	2Fe-2S iron-sulfur cluster-binding protein	0	gene_body	True	True	T2	arm
7259111	-	SC_RS34990	SCO6560		7259476	7261467	-	NAD(P)H-dependent oxidoreductase subunit E	365	downstream	True	True	T2	arm
7441179	+	SC_RS35635	SCO6690		7438926	7440227	-	MFS transporter	952	upstream	False	True	T2	arm
7441179	+	SC_RS35640	SCO6691		7440399	7442462	+	phosphocholine-specific phospholipase C	0	gene_body	True	True	T2	arm
7441179	+	SC_RS35645	SCO6692		7442516	7443469	-	DMT family protein	1337	downstream_far	False	True	T2	arm
7522965	-	SC_RS36005	SCO6764	shc	7520716	7522758	+	squalene--hopene cyclase	207	downstream	True	True	T2	arm
7522965	-	SC_RS36010	SCO6765		7522758	7523399	+	lipoprotein	0	gene_body	True	True	T2	arm
7522965	-	SC_RS36015	SCO6766	hpnH	7523406	7524428	+	adenosyl-hopene transferase HpnH	441	promoter	True	True	T2	arm
7522965	-	SC_RS36020	SCO6767	ispG	7524433	7525587	+	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1468	upstream	False	True	T2	arm
7959397	-	SC_RS38030	SCO7161		7956843	7957625	-	SDR family NAD(P)-dependent oxidoreductase	1772	upstream	False	True	T2	arm
7959397	-	SC_RS38035	SCO7162		7957724	7958665	-	aldo/keto reductase	732	upstream	False	True	T2	arm
7959397	-	SC_RS38040	SCO7163		7958644	7959462	-	RraA family protein	0	gene_body	True	True	T2	arm
7959397	-	SC_RS38045	SCO7164		7959459	7961477	-	hypothetical protein	62	downstream	True	True	T2	arm
7959398	-	SC_RS38030	SCO7161		7956843	7957625	-	SDR family NAD(P)-dependent oxidoreductase	1773	upstream	False	True	T2	arm
7959398	-	SC_RS38035	SCO7162		7957724	7958665	-	aldo/keto reductase	733	upstream	False	True	T2	arm
7959398	-	SC_RS38040	SCO7163		7958644	7959462	-	RraA family protein	0	gene_body	True	True	T2	arm
7959398	-	SC_RS38045	SCO7164		7959459	7961477	-	hypothetical protein	61	downstream	True	True	T2	arm
8176867	+	SC_RS39010	SCO7361		8173887	8175416	+	helix-turn-helix domain-containing protein	1451	downstream_far	False	True	T2	arm
8176867	+	SC_RS39015	SCO7362		8175571	8176611	-	NAD(P)-dependent alcohol dehydrogenase	256	promoter	True	True	T2	arm
8176867	+	SC_RS39020	SCO7363		8176680	8177471	-	SDR family NAD(P)-dependent oxidoreductase	0	gene_body	True	True	T2	arm
8176867	+	SC_RS39025	SCO7364		8177482	8178147	-	TetR/AcrR family transcriptional regulator	615	downstream_far	False	True	T2	arm
8176867	+	SC_RS39030	SCO7365		8178292	8178615	+	hypothetical protein	1425	upstream	False	True	T2	arm
8176867	+	SC_RS39035	SCO7366		8178701	8179468	+	maleylpyruvate isomerase family mycothiol-dependent enzyme	1834	upstream	False	True	T2	arm
8268395	-	SC_RS39460	SCO7451		8266048	8267244	+	SchA/CurD-like domain-containing protein	1151	downstream_far	False	True	T2	arm
8268395	-	SC_RS39465	SCO7452		8267283	8268311	-	methyltransferase	84	promoter	True	True	T2	arm
8268395	-	SC_RS39470	SCO7453		8268376	8269446	-	right-handed parallel beta-helix repeat-containing protein	0	gene_body	True	True	T2	arm
8268395	-	SC_RS39475	SCO7454		8269590	8270384	+	restriction endonuclease	1195	upstream	False	True	T2	arm
8523050	-	SC_RS40615	SCO7685		8519642	8521675	+	Gfo/Idh/MocA family oxidoreductase	1375	downstream_far	False	True	T2	arm
8523050	-	SC_RS40620	SCO7686		8521684	8522919	+	cytochrome P450	131	downstream	True	True	T2	arm
8523050	-	SC_RS40625	SCO7687		8522916	8523749	+	thioesterase II family protein	0	gene_body	True	True	T2	arm
8523050	-	SC_RS40630	SCO7688		8523760	8524488	+	class I SAM-dependent methyltransferase	710	upstream	False	True	T2	arm
8523050	-	SC_RS40635	SCO7689		8524485	8526347	+	ABC transporter ATP-binding protein	1435	upstream	False	True	T2	arm
8587521	-	SC_RS40935	SCO7752		8585463	8586017	-	DUF6328 family protein	1504	upstream	False	True	T2	arm
8587521	-	SC_RS40940	SCO7753		8586108	8586491	-	helix-turn-helix transcriptional regulator	1030	upstream	False	True	T2	arm
8587521	-	SC_RS40945	SCO7754		8586637	8586975	+	STAS domain-containing protein	546	downstream_far	False	True	T2	arm
8587521	-	SC_RS40950	SCO7755		8587133	8587375	+	DUF5133 domain-containing protein	146	downstream	True	True	T2	arm
8587521	-	SC_RS40955	SCO7757		8588247	8589079	-	IS5-like element IS1650 family transposase	726	downstream_far	False	True	T2	arm
8587521	-	SC_RS40960	SCO7759		8589159	8590784	+	SpoIIE family protein phosphatase	1638	upstream	False	True	T2	arm
