tfbs_id	tf_name	start	end	center	width	strand	pvalue	context	in_reg_promoter	in_nonreg_promoter	region	GCCGGC_T1_overlap	GCCGGC_T1_count	GCCGGC_T1_nearest_dist	AAGCCCG_T1_overlap	AAGCCCG_T1_count	AAGCCCG_T1_nearest_dist	All_4mC_T1_overlap	All_4mC_T1_count	All_4mC_T1_nearest_dist	All_6mA_T1_overlap	All_6mA_T1_count	All_6mA_T1_nearest_dist	All_T1_overlap	All_T1_count	All_T1_nearest_dist
22283	AbrC3	6552168	6552177	6552172	10	-	5.23e-05	intragenic	False	False	core	False	0	4543	False	0	173049	False	0	4543	False	0	540	False	0	540
22284	AbrC3	6555019	6555028	6555023	10	-	5.23e-05	intragenic	False	False	core	False	0	1692	False	0	170198	False	0	1692	False	0	2311	False	0	1692
22285	AbrC3	6555658	6555667	6555662	10	-	5.23e-05	intragenic	False	False	core	False	0	1053	False	0	169559	False	0	1053	False	0	2441	False	0	1053
22286	AbrC3	6556133	6556142	6556137	10	+	5.23e-05	intragenic	False	False	core	False	0	578	False	0	169084	False	0	578	False	0	1966	False	0	578
22287	AbrC3	6559954	6559963	6559958	10	-	5.23e-05	promoter	False	True	core	False	0	1750	False	0	165263	False	0	1750	False	0	1855	False	0	1750
22288	AbrC3	6560978	6560987	6560982	10	-	5.23e-05	intragenic	False	False	core	False	0	726	False	0	164239	False	0	726	False	0	2285	False	0	726
22289	AbrC3	6561164	6561173	6561168	10	-	5.23e-05	promoter	False	True	core	False	0	540	False	0	164053	False	0	540	False	0	2099	False	0	540
22290	AbrC3	6565010	6565019	6565014	10	-	5.23e-05	promoter	False	True	core	False	0	1702	False	0	160207	False	0	1605	False	0	456	False	0	456
22291	AbrC3	6565652	6565661	6565656	10	-	5.23e-05	promoter	False	True	core	False	0	1060	False	0	159565	False	0	963	False	0	186	False	0	186
22292	AbrC3	6566795	6566804	6566799	10	-	5.23e-05	promoter	False	True	core	False	0	83	False	0	158422	False	0	83	False	0	1329	False	0	83
22293	AbrC3	6567148	6567157	6567152	10	-	5.23e-05	promoter	False	True	core	False	0	436	False	0	158069	False	0	436	False	0	1682	False	0	436
22294	AbrC3	6568883	6568892	6568887	10	-	5.23e-05	intragenic	False	False	core	False	0	2171	False	0	156334	False	0	1025	False	0	3417	False	0	1025
22295	AbrC3	6569609	6569618	6569613	10	-	5.23e-05	intragenic	False	False	core	False	0	2537	False	0	155608	False	0	299	False	0	4143	False	0	299
22296	AbrC3	6569966	6569975	6569970	10	-	5.23e-05	intragenic	False	False	core	False	0	2180	False	0	155251	False	0	58	False	0	4500	False	0	58
22297	AbrC3	6570635	6570644	6570639	10	+	5.23e-05	intragenic	False	False	core	False	0	1511	False	0	154582	False	0	727	False	0	5169	False	0	727
22298	AbrC3	6571517	6571526	6571521	10	-	5.23e-05	intragenic	False	False	core	False	0	629	False	0	153700	False	0	629	False	0	5866	False	0	629
22299	AbrC3	6575002	6575011	6575006	10	-	5.23e-05	promoter	True	False	core	False	0	2640	False	0	150215	False	0	2640	False	0	2381	False	0	2381
22300	AbrC3	6575706	6575715	6575710	10	-	5.23e-05	intragenic	False	False	core	False	0	1936	False	0	149511	False	0	1936	False	0	1677	False	0	1677
22301	AbrC3	6575781	6575790	6575785	10	-	5.23e-05	intragenic	False	False	core	False	0	1861	False	0	149436	False	0	1861	False	0	1602	False	0	1602
22302	AbrC3	6576690	6576699	6576694	10	+	5.23e-05	intragenic	False	False	core	False	0	952	False	0	148527	False	0	952	False	0	693	False	0	693
22303	AbrC3	6576777	6576786	6576781	10	+	5.23e-05	intragenic	False	False	core	False	0	865	False	0	148440	False	0	865	False	0	606	False	0	606
22304	AbrC3	6579258	6579267	6579262	10	-	5.23e-05	promoter	False	True	core	False	0	1616	False	0	145959	False	0	1616	False	0	1875	False	0	1616
22305	AbrC3	6579564	6579573	6579568	10	+	5.23e-05	promoter	False	True	core	False	0	1922	False	0	145653	False	0	1922	False	0	2181	False	0	1922
22306	AbrC3	6581993	6582002	6581997	10	-	5.23e-05	intragenic	False	False	core	False	0	1726	False	0	143224	False	0	1726	False	0	4610	False	0	1726
22307	AbrC3	6582128	6582137	6582132	10	+	5.23e-05	intragenic	False	False	core	False	0	1591	False	0	143089	False	0	1591	False	0	4745	False	0	1591
22308	AbrC3	6584006	6584015	6584010	10	+	5.23e-05	promoter	False	True	core	False	0	287	False	0	141211	False	0	287	False	0	6623	False	0	287
22309	AbrC3	6584377	6584386	6584381	10	+	5.23e-05	promoter	False	True	core	False	0	658	False	0	140840	False	0	658	False	0	6994	False	0	658
22310	AbrC3	6586829	6586838	6586833	10	-	5.23e-05	promoter	False	True	core	False	0	3110	False	0	138388	False	0	3110	False	0	8999	False	0	3110
22311	AbrC3	6588287	6588296	6588291	10	+	5.23e-05	promoter	True	False	core	False	0	4568	False	0	136930	False	0	4568	False	0	7541	False	0	4568
22312	AbrC3	6590114	6590123	6590118	10	+	5.23e-05	intragenic	False	False	core	False	0	6395	False	0	135103	False	0	6395	False	0	5714	False	0	5714
22313	AbrC3	6590447	6590456	6590451	10	+	5.23e-05	promoter	False	True	core	False	0	6728	False	0	134770	False	0	6089	False	0	5381	False	0	5381
22314	AbrC3	6592003	6592012	6592007	10	-	5.23e-05	intragenic	False	False	core	False	0	5306	False	0	133214	False	0	4533	False	0	3825	False	0	3825
22315	AbrC3	6596089	6596098	6596093	10	-	5.23e-05	intragenic	False	False	core	False	0	1220	False	0	129128	False	0	447	False	0	261	False	0	261
22316	AbrC3	6597647	6597656	6597651	10	-	5.23e-05	intragenic	False	False	core	False	0	338	False	0	127570	False	0	338	False	0	1115	False	0	338
22317	AbrC3	6597677	6597686	6597681	10	-	5.23e-05	intragenic	False	False	core	False	0	368	False	0	127540	False	0	368	False	0	1145	False	0	368
22318	AbrC3	6597995	6598004	6597999	10	-	5.23e-05	intragenic	False	False	core	False	0	686	False	0	127222	False	0	686	False	0	1463	False	0	686
22319	AbrC3	6601199	6601208	6601203	10	-	5.23e-05	promoter	False	True	core	False	0	892	False	0	124018	False	0	892	False	0	1215	False	0	892
22320	AbrC3	6605522	6605531	6605526	10	-	5.23e-05	promoter	False	True	core	False	0	5215	False	0	119695	False	0	5215	False	0	3108	False	0	3108
22321	AbrC3	6606776	6606785	6606780	10	+	5.23e-05	promoter	False	True	core	False	0	5325	False	0	118441	False	0	5325	False	0	4362	False	0	4362
22322	AbrC3	6608947	6608956	6608951	10	-	5.23e-05	promoter	False	True	core	False	0	3154	False	0	116270	False	0	3154	False	0	4204	False	0	3154
22323	AbrC3	6609834	6609843	6609838	10	+	5.23e-05	intragenic	False	False	core	False	0	2267	False	0	115383	False	0	2267	False	0	3317	False	0	2267
22324	AbrC3	6610512	6610521	6610516	10	+	5.23e-05	intragenic	False	False	core	False	0	1589	False	0	114705	False	0	1589	False	0	2639	False	0	1589
22325	AbrC3	6611148	6611157	6611152	10	-	5.23e-05	promoter	False	True	core	False	0	953	False	0	114069	False	0	953	False	0	2003	False	0	953
22326	AbrC3	6611348	6611357	6611352	10	+	5.23e-05	intragenic	False	False	core	False	0	753	False	0	113869	False	0	753	False	0	1803	False	0	753
22327	AbrC3	6613639	6613648	6613643	10	-	5.23e-05	intragenic	False	False	core	False	0	1538	False	0	111578	False	0	1538	False	0	488	False	0	488
22328	AbrC3	6615082	6615091	6615086	10	-	5.23e-05	intragenic	False	False	core	False	0	1107	False	0	110135	False	0	1107	False	0	1931	False	0	1107
22329	AbrC3	6616461	6616470	6616465	10	+	5.23e-05	promoter	False	True	core	False	0	272	False	0	108756	False	0	272	False	0	3310	False	0	272
22330	AbrC3	6618930	6618939	6618934	10	+	5.23e-05	promoter	True	False	core	False	0	2741	False	0	106287	False	0	2741	False	0	2632	False	0	2632
22331	AbrC3	6621994	6622003	6621998	10	+	5.23e-05	intragenic	False	False	core	False	0	3303	False	0	103223	False	0	1626	False	0	378	False	0	378
22332	AbrC3	6623209	6623218	6623213	10	+	5.23e-05	intragenic	False	False	core	False	0	2088	False	0	102008	False	0	411	False	0	242	False	0	242
22333	AbrC3	6623413	6623422	6623417	10	-	5.23e-05	intragenic	False	False	core	False	0	1884	False	0	101804	False	0	207	False	0	38	False	0	38
22334	AbrC3	6624085	6624094	6624089	10	+	5.23e-05	promoter	False	True	core	False	0	1212	False	0	101132	False	0	465	False	0	286	False	0	286
22335	AbrC3	6624250	6624259	6624254	10	+	5.23e-05	intragenic	False	False	core	False	0	1047	False	0	100967	False	0	630	False	0	121	False	0	121
22336	AbrC3	6624565	6624574	6624569	10	+	5.23e-05	intragenic	False	False	core	False	0	732	False	0	100652	False	0	732	False	0	194	False	0	194
22337	AbrC3	6627225	6627234	6627229	10	-	5.23e-05	promoter	False	True	core	False	0	1707	False	0	97992	False	0	1707	False	0	2854	False	0	1707
22338	AbrC3	6627555	6627564	6627559	10	+	5.23e-05	intragenic	False	False	core	False	0	2037	False	0	97662	False	0	2037	False	0	3184	False	0	2037
22339	AbrC3	6630045	6630054	6630049	10	-	5.23e-05	intragenic	False	False	core	False	0	862	False	0	95172	False	0	862	False	0	2385	False	0	862
22340	AbrC3	6631260	6631269	6631264	10	-	5.23e-05	promoter	False	True	core	False	0	142	False	0	93957	False	0	142	False	0	1170	False	0	142
22341	AbrC3	6631389	6631398	6631393	10	+	5.23e-05	promoter	False	True	core	True	1	13	False	0	93828	True	1	13	False	0	1041	True	1	13
22342	AbrC3	6634531	6634540	6634535	10	-	5.23e-05	intragenic	False	False	core	False	0	594	False	0	90686	False	0	594	False	0	216	False	0	216
22343	AbrC3	6636479	6636488	6636483	10	+	5.23e-05	promoter	False	True	core	False	0	1354	False	0	88738	False	0	1354	False	0	575	False	0	575
22344	AbrC3	6638729	6638738	6638733	10	-	5.23e-05	promoter	False	True	core	False	0	3153	False	0	86488	False	0	227	False	0	915	False	0	227
22345	AbrC3	6639992	6640001	6639996	10	+	5.23e-05	promoter	False	True	core	False	0	1890	False	0	85225	False	0	1036	False	0	315	False	0	315
22346	AbrC3	6641560	6641569	6641564	10	+	5.23e-05	promoter	False	True	core	False	0	322	False	0	83657	False	0	322	False	0	1383	False	0	322
22347	AbrC3	6644599	6644608	6644603	10	+	5.23e-05	intragenic	False	False	core	False	0	2717	False	0	80618	False	0	2717	False	0	1656	False	0	1656
22348	AbrC3	6646091	6646100	6646095	10	-	5.23e-05	promoter	False	True	core	False	0	4209	False	0	79126	False	0	4209	False	0	2550	False	0	2550
22349	AbrC3	6646480	6646489	6646484	10	+	5.23e-05	promoter	False	True	core	False	0	4598	False	0	78737	False	0	4598	False	0	2161	False	0	2161
22350	AbrC3	6647071	6647080	6647075	10	+	5.23e-05	intragenic	False	False	core	False	0	5189	False	0	78146	False	0	5189	False	0	1570	False	0	1570
22351	AbrC3	6647802	6647811	6647806	10	+	5.23e-05	promoter	False	True	core	False	0	5920	False	0	77415	False	0	5920	False	0	839	False	0	839
22352	AbrC3	6649316	6649325	6649320	10	+	5.23e-05	promoter	False	True	core	False	0	7434	False	0	75901	False	0	7434	False	0	675	False	0	675
22353	AbrC3	6654032	6654041	6654036	10	+	5.23e-05	promoter	False	True	core	False	0	8868	False	0	71185	False	0	8868	False	0	17	False	0	17
22354	AbrC3	6657290	6657299	6657294	10	+	5.23e-05	intragenic	False	False	core	False	0	5610	False	0	67927	False	0	5610	False	0	2048	False	0	2048
22355	AbrC3	6659374	6659383	6659378	10	-	5.23e-05	promoter	False	True	core	False	0	3526	False	0	65843	False	0	3526	False	0	36	False	0	36
22356	AbrC3	6661034	6661043	6661038	10	+	5.23e-05	intragenic	False	False	core	False	0	1866	False	0	64183	False	0	1866	False	0	1696	False	0	1696
22357	AbrC3	6662032	6662041	6662036	10	+	5.23e-05	promoter	True	False	core	False	0	868	False	0	63185	False	0	868	False	0	2694	False	0	868
22358	AbrC3	6662203	6662212	6662207	10	+	5.23e-05	promoter	True	False	core	False	0	697	False	0	63014	False	0	697	False	0	2663	False	0	697
22359	AbrC3	6662335	6662344	6662339	10	-	5.23e-05	promoter	True	False	core	False	0	565	False	0	62882	False	0	565	False	0	2531	False	0	565
22360	AbrC3	6662788	6662797	6662792	10	+	5.23e-05	intragenic	False	False	core	False	0	112	False	0	62429	False	0	112	False	0	2078	False	0	112
22361	AbrC3	6664962	6664971	6664966	10	-	5.23e-05	intragenic	False	False	core	False	0	2062	False	0	60255	False	0	2062	False	0	96	False	0	96
22362	AbrC3	6665220	6665229	6665224	10	-	5.23e-05	intragenic	False	False	core	False	0	2320	False	0	59997	False	0	2320	False	0	354	False	0	354
22363	AbrC3	6667055	6667064	6667059	10	-	5.23e-05	intragenic	False	False	core	False	0	1207	False	0	58162	False	0	1207	False	0	1837	False	0	1207
22364	AbrC3	6667877	6667886	6667881	10	-	5.23e-05	intragenic	False	False	core	False	0	385	False	0	57340	False	0	385	False	0	1015	False	0	385
22365	AbrC3	6673360	6673369	6673364	10	+	5.23e-05	intragenic	False	False	core	False	0	1885	False	0	51857	False	0	1885	False	0	3144	False	0	1885
22366	AbrC3	6681481	6681490	6681485	10	+	5.23e-05	intragenic	False	False	core	False	0	200	False	0	43736	False	0	200	False	0	4698	False	0	200
22367	AbrC3	6682369	6682378	6682373	10	-	5.23e-05	promoter	False	True	core	False	0	688	False	0	42848	False	0	688	False	0	5586	False	0	688
22368	AbrC3	6682629	6682638	6682633	10	+	5.23e-05	promoter	False	True	core	False	0	948	False	0	42588	False	0	948	False	0	5846	False	0	948
22369	AbrC3	6683011	6683020	6683015	10	+	5.23e-05	intragenic	False	False	core	False	0	1330	False	0	42206	False	0	1330	False	0	5901	False	0	1330
22370	AbrC3	6683707	6683716	6683711	10	+	5.23e-05	intragenic	False	False	core	False	0	2026	False	0	41510	False	0	2026	False	0	5205	False	0	2026
22371	AbrC3	6684286	6684295	6684290	10	-	5.23e-05	promoter	False	True	core	False	0	2605	False	0	40931	False	0	2605	False	0	4626	False	0	2605
22372	AbrC3	6687288	6687297	6687292	10	+	5.23e-05	intragenic	False	False	core	False	0	5607	False	0	37929	False	0	5607	False	0	1624	False	0	1624
22373	AbrC3	6688216	6688225	6688220	10	-	5.23e-05	promoter	False	True	core	False	0	6535	False	0	37001	False	0	6535	False	0	696	False	0	696
22374	AbrC3	6689286	6689295	6689290	10	-	5.23e-05	intragenic	False	False	core	False	0	7605	False	0	35931	False	0	6445	False	0	374	False	0	374
22375	AbrC3	6689487	6689496	6689491	10	-	5.23e-05	intragenic	False	False	core	False	0	7806	False	0	35730	False	0	6244	False	0	575	False	0	575
22376	AbrC3	6690049	6690058	6690053	10	-	5.23e-05	intragenic	False	False	core	False	0	7390	False	0	35168	False	0	5682	False	0	1137	False	0	1137
22377	AbrC3	6691763	6691772	6691767	10	+	5.23e-05	intragenic	False	False	core	False	0	5676	False	0	33454	False	0	3968	False	0	2059	False	0	2059
22378	AbrC3	6691847	6691856	6691851	10	-	5.23e-05	intragenic	False	False	core	False	0	5592	False	0	33370	False	0	3884	False	0	1975	False	0	1975
22379	AbrC3	6694157	6694166	6694161	10	+	5.23e-05	promoter	False	True	core	False	0	3282	False	0	31060	False	0	1574	False	0	335	False	0	335
22380	AbrC3	6696005	6696014	6696009	10	-	5.23e-05	promoter	False	True	core	False	0	1434	False	0	29212	False	0	274	False	0	2183	False	0	274
22381	AbrC3	6696026	6696035	6696030	10	-	5.23e-05	promoter	False	True	core	False	0	1413	False	0	29191	False	0	295	False	0	2204	False	0	295
22382	AbrC3	6706612	6706621	6706616	10	+	5.23e-05	promoter	False	True	core	False	0	2741	False	0	18605	False	0	2741	False	0	1504	False	0	1504
22383	AbrC3	6706782	6706791	6706786	10	+	5.23e-05	promoter	False	True	core	False	0	2571	False	0	18435	False	0	2571	False	0	1674	False	0	1674
22384	AbrC3	6713438	6713447	6713442	10	+	5.23e-05	intragenic	False	False	core	False	0	1880	False	0	11779	False	0	1068	False	0	277	False	0	277
22385	AbrC3	6713680	6713689	6713684	10	+	5.23e-05	intragenic	False	False	core	False	0	2122	False	0	11537	False	0	1310	False	0	35	False	0	35
22386	AbrC3	6713891	6713900	6713895	10	+	5.23e-05	intragenic	False	False	core	False	0	2333	False	0	11326	False	0	1521	False	0	176	False	0	176
22387	AbrC3	6715997	6716006	6716001	10	+	5.23e-05	promoter	False	True	core	False	0	4439	False	0	9220	False	0	617	False	0	1343	False	0	617
22388	AbrC3	6721081	6721090	6721085	10	-	5.23e-05	intragenic	False	False	core	False	0	784	False	0	4136	False	0	784	False	0	1601	False	0	784
22389	AbrC3	6721499	6721508	6721503	10	+	5.23e-05	intragenic	False	False	core	False	0	366	False	0	3718	False	0	366	False	0	1183	False	0	366
22390	AbrC3	6724233	6724242	6724237	10	-	5.23e-05	promoter	True	False	core	False	0	2368	False	0	984	False	0	980	False	0	984	False	0	980
22391	AbrC3	6725872	6725881	6725876	10	+	5.23e-05	promoter	False	True	core	False	0	4007	False	0	655	False	0	659	False	0	655	False	0	655
22392	AbrC3	6727012	6727021	6727016	10	+	5.23e-05	intragenic	False	False	core	False	0	5147	False	0	1795	False	0	1799	False	0	844	False	0	844
22393	AbrC3	6727433	6727442	6727437	10	+	5.23e-05	promoter	False	True	core	False	0	5568	False	0	2216	False	0	2220	False	0	423	False	0	423
22394	AbrC3	6728152	6728161	6728156	10	+	5.23e-05	promoter	False	True	core	False	0	5793	False	0	2935	False	0	2939	False	0	296	False	0	296
22395	AbrC3	6728701	6728710	6728705	10	-	5.23e-05	intragenic	False	False	core	False	0	5244	False	0	3484	False	0	3488	False	0	845	False	0	845
22396	AbrC3	6729335	6729344	6729339	10	-	5.23e-05	promoter	False	True	core	False	0	4610	False	0	4118	False	0	4122	False	0	1397	False	0	1397
22397	AbrC3	6730200	6730209	6730204	10	+	5.23e-05	intragenic	False	False	core	False	0	3745	False	0	4983	False	0	3745	False	0	532	False	0	532
22398	AbrC3	6730809	6730818	6730813	10	-	5.23e-05	intragenic	False	False	core	False	0	3136	False	0	5592	False	0	3136	False	0	77	False	0	77
22399	AbrC3	6731109	6731118	6731113	10	-	5.23e-05	promoter	False	True	core	False	0	2836	False	0	5892	False	0	2836	False	0	377	False	0	377
22400	AbrC3	6735041	6735050	6735045	10	+	5.23e-05	intragenic	False	False	core	False	0	1081	False	0	9824	False	0	1081	False	0	2296	False	0	1081
22401	AbrC3	6736399	6736408	6736403	10	+	5.23e-05	intragenic	False	False	core	False	0	2439	False	0	11182	False	0	1291	False	0	938	False	0	938
22402	AbrC3	6739251	6739260	6739255	10	+	5.23e-05	promoter	False	True	core	False	0	3501	False	0	12264	False	0	1561	False	0	701	False	0	701
22403	AbrC3	6743451	6743460	6743455	10	-	5.23e-05	promoter	False	True	core	False	0	699	False	0	8064	False	0	699	False	0	1902	False	0	699
22404	AbrC3	6744285	6744294	6744289	10	+	5.23e-05	intragenic	False	False	core	False	0	259	False	0	7230	False	0	259	False	0	1068	False	0	259
22405	AbrC3	6744528	6744537	6744532	10	-	5.23e-05	promoter	False	True	core	False	0	16	False	0	6987	False	0	16	False	0	825	False	0	16
22406	AbrC3	6749037	6749046	6749041	10	-	5.23e-05	intragenic	False	False	core	False	0	2756	False	0	2478	False	0	2756	False	0	1342	False	0	1342
22407	AbrC3	6750199	6750208	6750203	10	-	5.23e-05	promoter	False	True	core	False	0	3059	False	0	1316	False	0	3059	False	0	180	False	0	180
22408	AbrC3	6750307	6750316	6750311	10	-	5.23e-05	intragenic	False	False	core	False	0	2951	False	0	1208	False	0	2951	False	0	72	False	0	72
22409	AbrC3	6751396	6751405	6751400	10	-	5.23e-05	intragenic	False	False	core	False	0	1862	False	0	119	False	0	1862	False	0	119	False	0	119
22410	AbrC3	6753003	6753012	6753007	10	-	5.23e-05	intragenic	False	False	core	False	0	255	False	0	1487	False	0	255	False	0	1479	False	0	255
22411	AbrC3	6757940	6757949	6757944	10	+	5.23e-05	intragenic	False	False	core	False	0	4232	False	0	6424	False	0	4232	False	0	845	False	0	845
22412	AbrC3	6758401	6758410	6758405	10	-	5.23e-05	promoter	False	True	core	False	0	3809	False	0	6243	False	0	3809	False	0	613	False	0	613
22413	AbrC3	6759456	6759465	6759460	10	-	5.23e-05	intragenic	False	False	core	False	0	2754	False	0	5188	False	0	2754	False	0	442	False	0	442
22414	AbrC3	6760719	6760728	6760723	10	-	5.23e-05	promoter	False	True	core	False	0	1491	False	0	3925	False	0	1491	False	0	1496	False	0	1491
22415	AbrC3	6762003	6762012	6762007	10	+	5.23e-05	intragenic	False	False	core	False	0	207	False	0	2641	False	0	207	False	0	212	False	0	207
22416	AbrC3	6762631	6762640	6762635	10	+	5.23e-05	intergenic	False	False	core	False	0	421	False	0	2013	False	0	421	False	0	72	False	0	72
22417	AbrC3	6763610	6763619	6763614	10	+	5.23e-05	intragenic	False	False	core	False	0	1400	False	0	1034	False	0	1400	False	0	1034	False	0	1034
22418	AbrC3	6766500	6766509	6766504	10	-	5.23e-05	promoter	True	False	core	False	0	4290	False	0	1856	False	0	1450	False	0	946	False	0	946
22419	AbrC3	6767370	6767379	6767374	10	-	5.23e-05	promoter	True	False	core	False	0	4691	False	0	2726	False	0	580	False	0	576	False	0	576
22420	AbrC3	6771307	6771316	6771311	10	-	5.23e-05	intragenic	False	False	core	False	0	754	False	0	6663	False	0	754	False	0	476	False	0	476
22421	AbrC3	6771720	6771729	6771724	10	+	5.23e-05	promoter	False	True	core	False	0	341	False	0	7076	False	0	341	False	0	889	False	0	341
22422	AbrC3	6774209	6774218	6774213	10	-	5.23e-05	promoter	False	True	core	False	0	2148	False	0	9565	False	0	2148	False	0	3378	False	0	2148
