gene_id	old_locus_tag	gene_name	chrom	start	end	strand	gff_tss	experimental_tss	tss_source	tss	promoter_4mC_sites	promoter_6mA_sites	promoter_methylated
SC_RS25340	SCOt49		NC_003888.3	5061316	5061388	+	5061316	5061312.0	Jeong2016_dRNA-seq	5061312	0	0	False
SC_RS25345	SCOt50		NC_003888.3	5061435	5061507	+	5061435	5061446.0	Jeong2016_dRNA-seq	5061446	0	0	False
SC_RS25350	SCO4635	rpmG	NC_003888.3	5061599	5061763	+	5061599	5061560.0	Jeong2016_dRNA-seq	5061560	0	0	False
SC_RS25375	SCO4640		NC_003888.3	5064405	5064998	+	5064405	5064405.0	Jeong2016_dRNA-seq	5064405	0	0	False
SC_RS25395	SCO4644		NC_003888.3	5068592	5069623	-	5069623	5069623.0	Jeong2016_dRNA-seq	5069623	0	0	False
SC_RS25400	SCO4645		NC_003888.3	5069749	5070975	-	5070975	5071116.0	Jeong2016_dRNA-seq	5071116	0	0	False
SC_RS25405	SCOt51		NC_003888.3	5071215	5071287	+	5071215	5071138.0	Jeong2016_dRNA-seq	5071138	0	0	False
SC_RS25410	SCO4646	secE	NC_003888.3	5071396	5071680	+	5071396	5071323.0	Jeong2016_dRNA-seq	5071323	0	0	False
SC_RS25420	SCO4648	rplK	NC_003888.3	5072851	5073285	+	5072851	5072786.0	Jeong2016_dRNA-seq	5072786	0	0	False
SC_RS25435	SCO4651		NC_003888.3	5075273	5076121	+	5075273	5075183.0	Jeong2016_dRNA-seq	5075183	1	0	True
SC_RS25440	SCO4652	rplJ	NC_003888.3	5076440	5076970	+	5076440	5076201.0	Jeong2016_dRNA-seq	5076201	0	0	False
SC_RS25445	SCO4653	rplL	NC_003888.3	5077088	5077471	+	5077088	5076872.0	Jeong2016_dRNA-seq	5076872	0	0	False
SC_RS25450	SCO4654	rpoB	NC_003888.3	5078061	5081546	+	5078061	5077883.0	Jeong2016_dRNA-seq	5077883	0	0	False
SC_RS25470	SCO4658		NC_003888.3	5087653	5088690	+	5087653	5087610.0	Jeong2016_dRNA-seq	5087610	0	0	False
SC_RS25475	SCO4659	rpsL	NC_003888.3	5088946	5089317	+	5088946	5088759.0	Jeong2016_dRNA-seq	5088759	0	0	False
SC_RS25490	SCO4662	tuf	NC_003888.3	5092130	5093323	+	5092130	5092007.0	Jeong2016_dRNA-seq	5092007	0	0	False
SC_RS25560	SCO4677		NC_003888.3	5108377	5108811	-	5108811	5108811.0	Jeong2016_dRNA-seq	5108811	0	0	False
SC_RS25565	SCO4678		NC_003888.3	5108924	5109772	+	5108924	5108850.0	Jeong2016_dRNA-seq	5108850	0	0	False
SC_RS25570	SCO4679		NC_003888.3	5109769	5109960	+	5109769	5109712.0	Jeong2016_dRNA-seq	5109712	0	0	False
SC_RS25595	SCO4684		NC_003888.3	5113748	5113951	+	5113748	5113589.0	Jeong2016_dRNA-seq	5113589	0	0	False
SC_RS25610	SCO4687		NC_003888.3	5115961	5116320	-	5116320	5116320.0	Jeong2016_dRNA-seq	5116320	0	0	False
SC_RS25615	SCO4688		NC_003888.3	5116372	5116728	-	5116728	5117055.0	Jeong2016_dRNA-seq	5117055	0	0	False
SC_RS25630	SCO4692		NC_003888.3	5118613	5119260	+	5118613	5118564.0	Jeong2016_dRNA-seq	5118564	1	0	True
SC_RS25645	SCO4697		NC_003888.3	5121109	5122923	+	5121109	5121060.0	Jeong2016_dRNA-seq	5121060	0	0	False
SC_RS25655	SCO4699		NC_003888.3	5123855	5126638	+	5123855	5123895.0	Jeong2016_dRNA-seq	5123895	0	0	False
SC_RS25665	SCO4701	rpsJ	NC_003888.3	5127609	5127917	+	5127609	5127282.0	Jeong2016_dRNA-seq	5127282	0	0	False
SC_RS25740	SCO4716	rpsH	NC_003888.3	5134757	5135155	+	5134757	5134628.0	Jeong2016_dRNA-seq	5134628	0	0	False
SC_RS25770	SCO4722	secY	NC_003888.3	5137655	5138968	+	5137655	5137556.0	Jeong2016_dRNA-seq	5137556	0	0	False
SC_RS25775	SCO4723		NC_003888.3	5138968	5139621	+	5138968	5138714.0	Jeong2016_dRNA-seq	5138714	0	0	False
SC_RS25785	SCO4725	infA	NC_003888.3	5140751	5140972	+	5140751	5140678.0	Jeong2016_dRNA-seq	5140678	0	0	False
SC_RS25805	SCO4729		NC_003888.3	5142327	5143349	+	5142327	5142279.0	Jeong2016_dRNA-seq	5142279	0	0	False
SC_RS25815	SCO4731	truA	NC_003888.3	5144190	5145044	+	5144190	5144190.0	Jeong2016_dRNA-seq	5144190	0	1	True
SC_RS25820	SCO4732		NC_003888.3	5145064	5145963	-	5145963	5145963.0	Jeong2016_dRNA-seq	5145963	0	0	False
SC_RS25830	SCO4734	rplM	NC_003888.3	5147451	5147894	+	5147451	5147278.0	Jeong2016_dRNA-seq	5147278	0	0	False
SC_RS25835	SCO4735	rpsI	NC_003888.3	5147937	5148449	+	5147937	5147700.0	Jeong2016_dRNA-seq	5147700	1	0	True
SC_RS25850	SCO4738	coaA	NC_003888.3	5151168	5152157	-	5152157	5152155.0	Jeong2016_dRNA-seq	5152155	0	0	False
SC_RS25860	SCO4740	glmS	NC_003888.3	5153334	5155181	+	5153334	5153262.0	Jeong2016_dRNA-seq	5153262	0	0	False
SC_RS25885	SCO4745	alr	NC_003888.3	5158508	5159683	+	5158508	5158505.0	Jeong2016_dRNA-seq	5158505	0	0	False
SC_RS25895	SCO4747	tsaE	NC_003888.3	5161069	5161617	+	5161069	5161069.0	Jeong2016_dRNA-seq	5161069	0	0	False
SC_RS25910	SCO4750	tsaB	NC_003888.3	5162784	5163437	+	5162784	5162784.0	Jeong2016_dRNA-seq	5162784	0	0	False
SC_RS25920	SCO4752	tsaD	NC_003888.3	5163960	5165084	+	5163960	5163792.0	Jeong2016_dRNA-seq	5163792	0	0	False
SC_RS25945	SCO4757		NC_003888.3	5168216	5169475	+	5168216	5168216.0	Jeong2016_dRNA-seq	5168216	0	1	True
SC_RS25965	SCO4761	groES	NC_003888.3	5172737	5173045	+	5172737	5172613.0	Jeong2016_dRNA-seq	5172613	0	0	False
SC_RS25970	SCO4762	groL	NC_003888.3	5173179	5174804	+	5173179	5173019.0	Jeong2016_dRNA-seq	5173019	0	0	False
SC_RS25990	SCO4766		NC_003888.3	5178021	5178941	+	5178021	5178021.0	Jeong2016_dRNA-seq	5178021	1	1	True
SC_RS25995	SCO4767		NC_003888.3	5179007	5179345	-	5179345	5179329.0	Jeong2016_dRNA-seq	5179329	0	0	False
SC_RS26000	SCO4768		NC_003888.3	5179727	5180338	+	5179727	5179609.0	Jeong2016_dRNA-seq	5179609	0	0	False
SC_RS26005	SCO4769		NC_003888.3	5180620	5181207	+	5180620	5180479.0	Jeong2016_dRNA-seq	5180479	0	0	False
SC_RS26010	SCO4770	guaB	NC_003888.3	5181347	5182852	+	5181347	5181316.0	Jeong2016_dRNA-seq	5181316	0	0	False
SC_RS26015	SCO4771		NC_003888.3	5182993	5184117	+	5182993	5182718.0	Jeong2016_dRNA-seq	5182718	0	0	False
SC_RS26020	SCO4772		NC_003888.3	5184449	5185669	+	5184449	5184400.0	Jeong2016_dRNA-seq	5184400	0	1	True
SC_RS26035	SCO4775		NC_003888.3	5189098	5191251	+	5189098	5189068.0	Jeong2016_dRNA-seq	5189068	0	0	False
SC_RS26040	SCO4776		NC_003888.3	5191425	5194364	+	5191425	5191354.0	Jeong2016_dRNA-seq	5191354	0	0	False
SC_RS26050	SCO4778		NC_003888.3	5196394	5197536	+	5196394	5196403.0	Jeong2016_dRNA-seq	5196403	0	0	False
SC_RS26080	SCO4784		NC_003888.3	5204510	5204797	-	5204797	5204982.0	Jeong2016_dRNA-seq	5204982	0	0	False
SC_RS26085	SCO4785	guaA	NC_003888.3	5205166	5206746	+	5205166	5205131.0	Jeong2016_dRNA-seq	5205131	0	0	False
SC_RS26105	SCO4789		NC_003888.3	5209763	5210290	+	5209763	5209723.0	Jeong2016_dRNA-seq	5209723	1	0	True
SC_RS26120	SCO4791		NC_003888.3	5212113	5213405	+	5212113	5212113.0	Jeong2016_dRNA-seq	5212113	0	2	True
SC_RS26130	SCO4793		NC_003888.3	5214259	5215302	-	5215302	5215375.0	Jeong2016_dRNA-seq	5215375	0	0	False
SC_RS26140	SCO4795		NC_003888.3	5215942	5216958	-	5216958	5217071.0	Jeong2016_dRNA-seq	5217071	0	0	False
SC_RS26150	SCO4797	pcrA	NC_003888.3	5218624	5221119	+	5218624	5218623.0	Jeong2016_dRNA-seq	5218623	0	0	False
SC_RS26155	SCO4798		NC_003888.3	5221209	5222906	-	5222906	5222948.0	Jeong2016_dRNA-seq	5222948	0	0	False
SC_RS26160	SCO4799		NC_003888.3	5223103	5224098	-	5224098	5224319.0	Jeong2016_dRNA-seq	5224319	0	0	False
SC_RS26165	SCO4800		NC_003888.3	5224492	5224908	+	5224492	5224380.0	Jeong2016_dRNA-seq	5224380	0	0	False
SC_RS26200	SCO4808	sucC	NC_003888.3	5234993	5236177	+	5234993	5234868.0	Jeong2016_dRNA-seq	5234868	0	1	True
SC_RS26205	SCO4809	sucD	NC_003888.3	5236206	5237090	+	5236206	5236256.0	Jeong2016_dRNA-seq	5236256	0	0	False
SC_RS26220	SCO4812		NC_003888.3	5240239	5241036	-	5241036	5241165.0	Jeong2016_dRNA-seq	5241165	1	1	True
SC_RS26225	SCO4813	purN	NC_003888.3	5241331	5241978	+	5241331	5241265.0	Jeong2016_dRNA-seq	5241265	0	0	False
SC_RS26240	SCO4815		NC_003888.3	5243963	5244607	-	5244607	5244711.0	Jeong2016_dRNA-seq	5244711	0	0	False
SC_RS26255	SCO4818		NC_003888.3	5248570	5249310	-	5249310	5249680.0	Jeong2016_dRNA-seq	5249680	2	0	True
SC_RS26270	SCO4821		NC_003888.3	5252226	5252972	-	5252972	5252860.0	Jeong2016_dRNA-seq	5252860	0	0	False
SC_RS26275	SCO4822		NC_003888.3	5253098	5253685	-	5253685	5253794.0	Jeong2016_dRNA-seq	5253794	0	1	True
SC_RS26280	SCO4824		NC_003888.3	5253981	5254835	+	5253981	5253981.0	Jeong2016_dRNA-seq	5253981	0	0	False
SC_RS26290	SCO4826		NC_003888.3	5255754	5257154	+	5255754	5255564.0	Jeong2016_dRNA-seq	5255564	0	0	False
SC_RS26295	SCO4827		NC_003888.3	5257517	5258506	+	5257517	5257434.0	Jeong2016_dRNA-seq	5257434	0	0	False
SC_RS26300	SCO4828		NC_003888.3	5258735	5260264	+	5258735	5258672.0	Jeong2016_dRNA-seq	5258672	0	0	False
SC_RS26325	SCO4833		NC_003888.3	5265954	5266685	-	5266685	5266780.0	Jeong2016_dRNA-seq	5266780	0	0	False
SC_RS26335	SCO4835		NC_003888.3	5267125	5267634	-	5267634	5267634.0	Jeong2016_dRNA-seq	5267634	0	1	True
SC_RS26345	SCO4837		NC_003888.3	5269286	5270731	+	5269286	5269166.0	Jeong2016_dRNA-seq	5269166	1	1	True
SC_RS26355	SCO4839	trpS	NC_003888.3	5271519	5272538	+	5271519	5271525.0	Jeong2016_dRNA-seq	5271525	0	1	True
SC_RS26360	SCO4840		NC_003888.3	5272715	5273293	+	5272715	5272675.0	Jeong2016_dRNA-seq	5272675	0	1	True
SC_RS26390	SCO4846		NC_003888.3	5277607	5278539	+	5277607	5277532.0	Jeong2016_dRNA-seq	5277532	0	0	False
SC_RS26395	SCO4847		NC_003888.3	5278487	5279914	-	5279914	5280026.0	Jeong2016_dRNA-seq	5280026	0	0	False
SC_RS26400	SCO4848		NC_003888.3	5279853	5280092	+	5279853	5279853.0	Jeong2016_dRNA-seq	5279853	0	1	True
SC_RS26410	SCO4850		NC_003888.3	5281448	5282203	-	5282203	5282203.0	Jeong2016_dRNA-seq	5282203	0	0	False
SC_RS26430	SCO4854		NC_003888.3	5283653	5284273	-	5284273	5284301.0	Jeong2016_dRNA-seq	5284301	0	0	False
SC_RS26450	SCO4858	sdhC	NC_003888.3	5287474	5287854	-	5287854	5287937.0	Jeong2016_dRNA-seq	5287937	0	0	False
SC_RS26480	SCO4864		NC_003888.3	5292481	5293098	+	5292481	5292429.0	Jeong2016_dRNA-seq	5292429	0	0	False
SC_RS26490	SCO4866		NC_003888.3	5294399	5295061	+	5294399	5294266.0	Jeong2016_dRNA-seq	5294266	0	1	True
SC_RS26505	SCO4869		NC_003888.3	5297581	5299161	+	5297581	5297501.0	Jeong2016_dRNA-seq	5297501	0	0	False
SC_RS26515	SCO4871		NC_003888.3	5300705	5301355	+	5300705	5300705.0	Jeong2016_dRNA-seq	5300705	0	0	False
SC_RS26520	SCO4872		NC_003888.3	5301340	5302356	-	5302356	5302356.0	Jeong2016_dRNA-seq	5302356	0	0	False
SC_RS26525	SCO4873		NC_003888.3	5302468	5303406	-	5303406	5303467.0	Jeong2016_dRNA-seq	5303467	0	0	False
SC_RS26530	SCO4874		NC_003888.3	5303776	5306604	+	5303776	5303491.0	Jeong2016_dRNA-seq	5303491	0	0	False
SC_RS26550	SCO4878		NC_003888.3	5309376	5310356	-	5310356	5310356.0	Jeong2016_dRNA-seq	5310356	0	0	False
SC_RS26555	SCO4879		NC_003888.3	5310555	5311886	+	5310555	5310555.0	Jeong2016_dRNA-seq	5310555	0	0	False
SC_RS26575	SCO4883		NC_003888.3	5315652	5316884	+	5315652	5315451.0	Jeong2016_dRNA-seq	5315451	0	0	False
SC_RS26585	SCO4885		NC_003888.3	5318421	5319467	+	5318421	5318365.0	Jeong2016_dRNA-seq	5318365	0	0	False
SC_RS26615	SCO4891		NC_003888.3	5325467	5325853	-	5325853	5325986.0	Jeong2016_dRNA-seq	5325986	0	0	False
SC_RS26635	SCO4895		NC_003888.3	5328418	5329422	-	5329422	5329471.0	Jeong2016_dRNA-seq	5329471	0	0	False
SC_RS26640	SCO4896		NC_003888.3	5329530	5330840	-	5330840	5330840.0	Jeong2016_dRNA-seq	5330840	0	0	False
SC_RS26645	SCO4897		NC_003888.3	5330904	5331857	+	5330904	5330904.0	Jeong2016_dRNA-seq	5330904	0	0	False
SC_RS26655	SCO4899		NC_003888.3	5332682	5333560	+	5332682	5332636.0	Jeong2016_dRNA-seq	5332636	0	0	False
SC_RS26665	SCO4901		NC_003888.3	5334546	5335736	+	5334546	5334546.0	Jeong2016_dRNA-seq	5334546	0	0	False
SC_RS26680	SCO4904		NC_003888.3	5336632	5337183	-	5337183	5337183.0	Jeong2016_dRNA-seq	5337183	0	0	False
SC_RS26695	SCO4907	afsQ1	NC_003888.3	5339525	5340202	-	5340202	5340202.0	Jeong2016_dRNA-seq	5340202	0	0	False
SC_RS26700	SCO4908		NC_003888.3	5340411	5341142	+	5340411	5340376.0	Jeong2016_dRNA-seq	5340376	0	0	False
SC_RS26715	SCO4911		NC_003888.3	5342742	5344754	+	5342742	5342707.0	Jeong2016_dRNA-seq	5342707	1	0	True
SC_RS26755	SCO4919		NC_003888.3	5352566	5354014	+	5352566	5352575.0	Jeong2016_dRNA-seq	5352575	0	0	False
SC_RS26760	SCO4920		NC_003888.3	5354193	5355182	+	5354193	5354193.0	Jeong2016_dRNA-seq	5354193	0	0	False
SC_RS26765	SCO4921		NC_003888.3	5355283	5357055	-	5357055	5357209.0	Jeong2016_dRNA-seq	5357209	0	0	False
SC_RS26780	SCO4924	mmpB	NC_003888.3	5358534	5358662	-	5358662	5358662.0	Jeong2016_dRNA-seq	5358662	0	0	False
SC_RS26800	SCO4928		NC_003888.3	5361712	5362857	+	5361712	5361673.0	Jeong2016_dRNA-seq	5361673	0	0	False
SC_RS26835	SCO4934		NC_003888.3	5368677	5369921	+	5368677	5368512.0	Jeong2016_dRNA-seq	5368512	0	0	False
SC_RS26840	SCO4935		NC_003888.3	5370069	5371559	+	5370069	5370129.0	Jeong2016_dRNA-seq	5370129	0	0	False
SC_RS26885	SCO4944		NC_003888.3	5377855	5378730	-	5378730	5378730.0	Jeong2016_dRNA-seq	5378730	0	1	True
SC_RS26890	SCO4945		NC_003888.3	5378899	5379939	+	5378899	5378860.0	Jeong2016_dRNA-seq	5378860	0	0	False
SC_RS26925	SCO4952		NC_003888.3	5389080	5389676	+	5389080	5388998.0	Jeong2016_dRNA-seq	5388998	0	0	False
SC_RS26940	SCO4955		NC_003888.3	5390665	5391888	-	5391888	5391745.0	Jeong2016_dRNA-seq	5391745	0	0	False
SC_RS26945	SCO4956	msrA	NC_003888.3	5392010	5392528	+	5392010	5391924.0	Jeong2016_dRNA-seq	5391924	0	0	False
SC_RS26970	SCO4961		NC_003888.3	5396005	5396511	-	5396511	5396563.0	Jeong2016_dRNA-seq	5396563	0	0	False
SC_RS26975	SCO4962	ilvA	NC_003888.3	5396674	5397903	+	5396674	5396674.0	Jeong2016_dRNA-seq	5396674	0	0	False
SC_RS26980	SCO4963		NC_003888.3	5398064	5399071	+	5398064	5397766.0	Jeong2016_dRNA-seq	5397766	0	0	False
SC_RS26990	SCO4965	greA	NC_003888.3	5400027	5400524	-	5400524	5400565.0	Jeong2016_dRNA-seq	5400565	0	0	False
SC_RS26995	SCO4966		NC_003888.3	5400705	5401103	-	5401103	5401165.0	Jeong2016_dRNA-seq	5401165	0	0	False
SC_RS27000	SCO4967	mca	NC_003888.3	5401255	5402115	+	5401255	5401183.0	Jeong2016_dRNA-seq	5401183	0	0	False
SC_RS27015	SCO4971		NC_003888.3	5406195	5407688	+	5406195	5405873.0	Jeong2016_dRNA-seq	5405873	0	0	False
SC_RS27035	SCO4975		NC_003888.3	5411720	5413762	+	5411720	5411720.0	Jeong2016_dRNA-seq	5411720	1	0	True
SC_RS27050	SCO4978	trhA	NC_003888.3	5415297	5416001	-	5416001	5416063.0	Jeong2016_dRNA-seq	5416063	0	0	False
SC_RS27055	SCO4979		NC_003888.3	5416288	5418117	+	5416288	5416185.0	Jeong2016_dRNA-seq	5416185	0	0	False
SC_RS27065	SCO4981		NC_003888.3	5419347	5420747	-	5420747	5420816.0	Jeong2016_dRNA-seq	5420816	0	0	False
SC_RS27075	SCO4983		NC_003888.3	5421206	5421628	-	5421628	5421856.0	Jeong2016_dRNA-seq	5421856	0	0	False
SC_RS27080	SCO4984		NC_003888.3	5421700	5422911	-	5422911	5422911.0	Jeong2016_dRNA-seq	5422911	0	1	True
SC_RS27120	SCO4992		NC_003888.3	5431032	5431676	+	5431032	5431032.0	Jeong2016_dRNA-seq	5431032	0	0	False
SC_RS27145	SCO4997		NC_003888.3	5436168	5436359	-	5436359	5436447.0	Jeong2016_dRNA-seq	5436447	0	0	False
SC_RS27165	SCO5000		NC_003888.3	5438306	5438614	+	5438306	5438212.0	Jeong2016_dRNA-seq	5438212	1	1	True
SC_RS27185	SCO5004		NC_003888.3	5441997	5442938	+	5441997	5441939.0	Jeong2016_dRNA-seq	5441939	0	0	False
SC_RS27225	SCO5012		NC_003888.3	5449378	5449575	+	5449378	5449482.0	Jeong2016_dRNA-seq	5449482	0	0	False
SC_RS27235	SCO5014		NC_003888.3	5450207	5450785	+	5450207	5450163.0	Jeong2016_dRNA-seq	5450163	0	0	False
SC_RS27275	SCO5022		NC_003888.3	5456221	5456883	+	5456221	5456185.0	Jeong2016_dRNA-seq	5456185	0	0	False
SC_RS27285	SCO5024		NC_003888.3	5458019	5458891	+	5458019	5458019.0	Jeong2016_dRNA-seq	5458019	0	0	False
SC_RS27290	SCO5025		NC_003888.3	5458994	5459911	+	5458994	5458894.0	Jeong2016_dRNA-seq	5458894	0	0	False
SC_RS27305	SCO5028		NC_003888.3	5463012	5464337	+	5463012	5462612.0	Jeong2016_dRNA-seq	5462612	0	0	False
SC_RS27310	SCO5029		NC_003888.3	5464785	5465483	+	5464785	5464551.0	Jeong2016_dRNA-seq	5464551	0	0	False
SC_RS27325	SCO5032		NC_003888.3	5467875	5468429	-	5468429	5468490.0	Jeong2016_dRNA-seq	5468490	1	0	True
SC_RS27330	SCO5033		NC_003888.3	5468567	5469505	+	5468567	5468482.0	Jeong2016_dRNA-seq	5468482	0	0	False
SC_RS27345	SCO5036		NC_003888.3	5472658	5473182	-	5473182	5473182.0	Jeong2016_dRNA-seq	5473182	0	0	False
SC_RS27360	SCO5039		NC_003888.3	5474855	5477176	+	5474855	5474698.0	Jeong2016_dRNA-seq	5474698	0	0	False
SC_RS27365	SCO5040		NC_003888.3	5477315	5479543	-	5479543	5479783.0	Jeong2016_dRNA-seq	5479783	0	1	True
SC_RS27375	SCO5042		NC_003888.3	5480624	5482009	-	5482009	5482009.0	Jeong2016_dRNA-seq	5482009	0	0	False
SC_RS27380	SCO5043		NC_003888.3	5482101	5483561	-	5483561	5483979.0	Jeong2016_dRNA-seq	5483979	0	0	False
SC_RS27385	SCO5044		NC_003888.3	5483742	5485409	-	5485409	5485481.0	Jeong2016_dRNA-seq	5485481	0	0	False
SC_RS27395	SCO5046		NC_003888.3	5486443	5486820	+	5486443	5486403.0	Jeong2016_dRNA-seq	5486403	0	0	False
SC_RS27405	SCO5048		NC_003888.3	5488244	5488768	+	5488244	5488235.0	Jeong2016_dRNA-seq	5488235	0	1	True
SC_RS27440	SCO5056	xseA	NC_003888.3	5494689	5495897	-	5495897	5495907.0	Jeong2016_dRNA-seq	5495907	0	1	True
SC_RS27445	SCO5057		NC_003888.3	5496474	5497856	-	5497856	5497920.0	Jeong2016_dRNA-seq	5497920	0	0	False
SC_RS27450	SCO5058		NC_003888.3	5497985	5499001	+	5497985	5497994.0	Jeong2016_dRNA-seq	5497994	0	0	False
SC_RS27455	SCO5059	ppgK	NC_003888.3	5499055	5499795	+	5499055	5499055.0	Jeong2016_dRNA-seq	5499055	0	0	False
SC_RS27475	SCO5063		NC_003888.3	5502196	5502447	-	5502447	5502447.0	Jeong2016_dRNA-seq	5502447	0	0	False
SC_RS27480	SCO5064		NC_003888.3	5502593	5504848	+	5502593	5502570.0	Jeong2016_dRNA-seq	5502570	0	0	False
SC_RS27500	SCO5068		NC_003888.3	5510516	5511115	-	5511115	5511160.0	Jeong2016_dRNA-seq	5511160	0	0	False
SC_RS27510	SCO5070		NC_003888.3	5512268	5513572	-	5513572	5513712.0	Jeong2016_dRNA-seq	5513712	0	1	True
SC_RS27520	SCO5072		NC_003888.3	5514323	5515246	+	5514323	5514323.0	Jeong2016_dRNA-seq	5514323	0	0	False
SC_RS27535	SCO5075		NC_003888.3	5516977	5517897	+	5516977	5516862.0	Jeong2016_dRNA-seq	5516862	0	0	False
SC_RS27545	SCO5077		NC_003888.3	5519497	5519892	+	5519497	5519054.0	Jeong2016_dRNA-seq	5519054	0	0	False
SC_RS27550	SCO5078		NC_003888.3	5519987	5520832	+	5519987	5519954.0	Jeong2016_dRNA-seq	5519954	0	0	False
SC_RS27570	SCO5082	actII	NC_003888.3	5523183	5523962	-	5523962	5523964.0	Jeong2016_dRNA-seq	5523964	0	0	False
SC_RS27575	SCO5083		NC_003888.3	5524073	5525809	+	5524073	5524037.0	Jeong2016_dRNA-seq	5524037	0	0	False
SC_RS27585	SCO5085		NC_003888.3	5528094	5528861	+	5528094	5528064.0	Jeong2016_dRNA-seq	5528064	0	0	False
SC_RS27590	SCO5086		NC_003888.3	5528935	5529720	-	5529720	5529751.0	Jeong2016_dRNA-seq	5529751	0	0	False
SC_RS27595	SCO5087		NC_003888.3	5529801	5531204	+	5529801	5529894.0	Jeong2016_dRNA-seq	5529894	0	0	False
SC_RS27630	SCO5094		NC_003888.3	5535661	5536287	-	5536287	5536355.0	Jeong2016_dRNA-seq	5536355	0	0	False
SC_RS27660	SCO5100		NC_003888.3	5541010	5541762	+	5541010	5540983.0	Jeong2016_dRNA-seq	5540983	0	0	False
SC_RS27665	SCO5101		NC_003888.3	5542208	5542399	+	5542208	5542131.0	Jeong2016_dRNA-seq	5542131	0	0	False
SC_RS27680	SCO5104		NC_003888.3	5543715	5546357	+	5543715	5543570.0	Jeong2016_dRNA-seq	5543570	0	0	False
SC_RS27685	SCO5105		NC_003888.3	5546599	5547831	+	5546599	5546530.0	Jeong2016_dRNA-seq	5546530	0	0	False
SC_RS27715	SCO5111	typA	NC_003888.3	5554541	5556448	+	5554541	5554455.0	Jeong2016_dRNA-seq	5554455	0	0	False
SC_RS27720	SCO5112		NC_003888.3	5557355	5558386	+	5557355	5556919.0	Jeong2016_dRNA-seq	5556919	0	0	False
SC_RS27775	SCO5123		NC_003888.3	5571874	5572068	+	5571874	5571770.0	Jeong2016_dRNA-seq	5571770	0	0	False
SC_RS27780	SCO5124		NC_003888.3	5572058	5572264	-	5572264	5572342.0	Jeong2016_dRNA-seq	5572342	0	0	False
SC_RS27800	SCO5128		NC_003888.3	5574738	5577065	+	5574738	5574679.0	Jeong2016_dRNA-seq	5574679	0	0	False
SC_RS27830	SCO5134		NC_003888.3	5581727	5582761	-	5582761	5582798.0	Jeong2016_dRNA-seq	5582798	0	0	False
SC_RS27835	SCO5135	fdxA	NC_003888.3	5582902	5583222	+	5582902	5582817.0	Jeong2016_dRNA-seq	5582817	0	0	False
SC_RS27845	SCO5137		NC_003888.3	5584655	5585086	-	5585086	5585174.0	Jeong2016_dRNA-seq	5585174	0	0	False
SC_RS27855	SCO5139	dapE	NC_003888.3	5586476	5587555	+	5586476	5586476.0	Jeong2016_dRNA-seq	5586476	1	1	True
SC_RS27860	SCO5140		NC_003888.3	5587673	5588431	+	5587673	5587609.0	Jeong2016_dRNA-seq	5587609	0	0	False
SC_RS27865	SCO5141	folP	NC_003888.3	5588682	5589542	-	5589542	5589626.0	Jeong2016_dRNA-seq	5589626	0	0	False
SC_RS27870	SCO5142		NC_003888.3	5589711	5590070	+	5589711	5589644.0	Jeong2016_dRNA-seq	5589644	0	0	False
SC_RS27885	SCO5144	chcB	NC_003888.3	5591303	5592112	-	5592112	5592147.0	Jeong2016_dRNA-seq	5592147	0	0	False
SC_RS27890	SCO5145		NC_003888.3	5592467	5592634	+	5592467	5592362.0	Jeong2016_dRNA-seq	5592362	0	0	False
SC_RS27895	SCO5146		NC_003888.3	5592745	5593443	-	5593443	5593405.0	Jeong2016_dRNA-seq	5593405	0	0	False
SC_RS27900	SCO5147	sigE	NC_003888.3	5593690	5594361	+	5593690	5593587.0	Jeong2016_dRNA-seq	5593587	0	0	False
SC_RS27910	SCO5149		NC_003888.3	5595442	5597466	+	5595442	5595419.0	Jeong2016_dRNA-seq	5595419	0	0	False
SC_RS27915	SCO5150		NC_003888.3	5597613	5598098	+	5597613	5597587.0	Jeong2016_dRNA-seq	5597587	0	1	True
SC_RS27920	SCO5151		NC_003888.3	5598330	5599001	+	5598330	5598249.0	Jeong2016_dRNA-seq	5598249	4	5	True
SC_RS27925	SCO5152		NC_003888.3	5599076	5600209	-	5600209	5600209.0	Jeong2016_dRNA-seq	5600209	0	0	False
SC_RS27935	SCO5154		NC_003888.3	5600843	5602144	-	5602144	5602266.0	Jeong2016_dRNA-seq	5602266	0	0	False
SC_RS27950	SCO5157		NC_003888.3	5603731	5604846	-	5604846	5605295.0	Jeong2016_dRNA-seq	5605295	1	0	True
SC_RS27970	SCO5161		NC_003888.3	5608309	5609166	+	5608309	5608272.0	Jeong2016_dRNA-seq	5608272	0	0	False
SC_RS27975	SCO5162		NC_003888.3	5609220	5609825	+	5609220	5609278.0	Jeong2016_dRNA-seq	5609278	0	0	False
SC_RS27980	SCO5163		NC_003888.3	5609892	5610044	-	5610044	5610151.0	Jeong2016_dRNA-seq	5610151	0	0	False
SC_RS27985	SCO5164		NC_003888.3	5610289	5611185	+	5610289	5610265.0	Jeong2016_dRNA-seq	5610265	1	0	True
SC_RS27995	SCO5166		NC_003888.3	5612300	5614939	-	5614939	5615315.0	Jeong2016_dRNA-seq	5615315	0	0	False
SC_RS28010	SCO5169		NC_003888.3	5616843	5617070	-	5617070	5617119.0	Jeong2016_dRNA-seq	5617119	0	0	False
