tf_name	tf_sco	tf_rs	bs_start	bs_stop	bs_strand	bs_score	bs_qvalue	target_gene	target_sco	target_tss	distance_to_tss	target_strand	target_product
AbrC3	SCO4596	SC_RS25135	2721	2730	+	15.5714	0.0439	SC_RS00015	SCP1.03c	3121	395.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6592	6601	-	15.5714	0.0439	SC_RS00045	SCP1.09c	6181	415.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6592	6601	-	15.5714	0.0439	SC_RS01895	SCP2.07c	7050	453.5	-	site-specific integrase
AbrC3	SCO4596	SC_RS25135	6592	6601	-	15.5714	0.0439	SC_RS02085	SCO0004	6346	250.5	+	TnsA-like heteromeric transposase endonuclease subunit
AbrC3	SCO4596	SC_RS25135	6592	6601	-	15.5714	0.0439	SC_RS00050	SCP1.10	6777	180.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	7750	7759	+	15.5714	0.0439	SC_RS00055	SCP1.11c	8243	488.5	-	endonuclease VII domain-containing protein
AbrC3	SCO4596	SC_RS25135	7750	7759	+	15.5714	0.0439	SC_RS01905	SCP2.09c	7749	5.5	-	TIGR02391 family protein
AbrC3	SCO4596	SC_RS25135	7750	7759	+	15.5714	0.0439	SC_RS01910		7832	77.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	12576	12585	-	15.5714	0.0439	SC_RS01940		12434	146.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	12576	12585	-	15.5714	0.0439	SC_RS00080	SCP1.16c	12946	365.5	-	phosphoadenosine phosphosulfate reductase domain-containing protein
AbrC3	SCO4596	SC_RS25135	12576	12585	-	15.5714	0.0439	SC_RS02110	SCO0010	12366	214.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	13432	13441	+	15.5714	0.0439	SC_RS00080	SCP1.16c	12946	490.5	-	phosphoadenosine phosphosulfate reductase domain-containing protein
AbrC3	SCO4596	SC_RS25135	13432	13441	+	15.5714	0.0439	SC_RS01945		13797	360.5	-	helix-turn-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	13432	13441	+	15.5714	0.0439	SC_RS00085	SCP1.17	13089	347.5	+	barstar family protein
AbrC3	SCO4596	SC_RS25135	13432	13441	+	15.5714	0.0439	SC_RS02115		13621	184.5	-	RipA family octameric membrane protein
AbrC3	SCO4596	SC_RS25135	15841	15850	+	15.5714	0.0439	SC_RS02125		15360	485.5	-	DUF6879 family protein
AbrC3	SCO4596	SC_RS25135	15841	15850	+	15.5714	0.0439	SC_RS01960	SCP2.16c	15611	234.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	15841	15850	+	15.5714	0.0439	SC_RS02130	SCO0014	15595	250.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	15841	15850	+	15.5714	0.0439	SC_RS01965	SCP2.17c	15957	111.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	15841	15850	+	15.5714	0.0439	SC_RS01970	SCP2.18c	16295	449.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	16560	16569	-	15.5714	0.0439	SC_RS00090	SCP1.18c	16393	171.5	-	tyrosine-type recombinase/integrase
AbrC3	SCO4596	SC_RS25135	16560	16569	-	15.5714	0.0439	SC_RS01970	SCP2.18c	16295	269.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	16560	16569	-	15.5714	0.0439	SC_RS01975	SCP2.19c	16860	295.5	-	DUF6197 family protein
AbrC3	SCO4596	SC_RS25135	19245	19254	-	15.5714	0.0439	SC_RS01985	SCP2.21c	19254	4.5	-	plasmid transfer protein TraX
AbrC3	SCO4596	SC_RS25135	19245	19254	-	15.5714	0.0439	SC_RS00105	SCP1.21c	19278	28.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	19245	19254	-	15.5714	0.0439	SC_RS02150	SCO0018	19363	113.5	-	ANTAR domain-containing protein
AbrC3	SCO4596	SC_RS25135	19245	19254	-	15.5714	0.0439	SC_RS01990	SCP2.22c	19745	495.5	-	plasmid transfer protein TraB
AbrC3	SCO4596	SC_RS25135	19245	19254	-	15.5714	0.0439	SC_RS00110	SCP1.22c	19586	336.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	21404	21413	-	15.5714	0.0439	SC_RS01995	SCP2.23c	21571	162.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	21404	21413	-	15.5714	0.0439	SC_RS00115	SCP1.25c	21338	70.5	-	DUF6292 family protein
AbrC3	SCO4596	SC_RS25135	21404	21413	-	15.5714	0.0439	SC_RS02160	SCO0021	21758	349.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	22113	22122	-	15.5714	0.0439	SC_RS02160	SCO0021	21758	359.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	22113	22122	-	15.5714	0.0439	SC_RS02000	SCP2.24c	22269	151.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	22113	22122	-	15.5714	0.0439	SC_RS02165		22500	382.5	-	ATP-binding protein
AbrC3	SCO4596	SC_RS25135	27340	27349	+	15.5714	0.0439	SC_RS00130	SCP1.28c	26876	468.5	-	DUF3846 domain-containing protein
AbrC3	SCO4596	SC_RS25135	27340	27349	+	15.5714	0.0439	SC_RS02045	SCP2.36	27459	114.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	27340	27349	+	15.5714	0.0439	SC_RS00135	SCP1.29	27713	368.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	33223	33232	+	15.5714	0.0439	SC_RS02235	SCO0041	33360	132.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	50931	50940	-	15.5714	0.0439	SC_RS00260	SCP1.48c	51074	138.5	-	PIG-L deacetylase family protein
AbrC3	SCO4596	SC_RS25135	51865	51874	+	15.5714	0.0439	SC_RS02335	SCO0064	51539	330.5	-	class I mannose-6-phosphate isomerase
AbrC3	SCO4596	SC_RS25135	51865	51874	+	15.5714	0.0439	SC_RS00265	SCP1.49c	52008	138.5	-	aminoglycoside phosphotransferase family protein
AbrC3	SCO4596	SC_RS25135	51865	51874	+	15.5714	0.0439	SC_RS02340	SCO0065	51831	38.5	+	ABC transporter substrate-binding protein
AbrC3	SCO4596	SC_RS25135	52642	52651	+	15.5714	0.0439	SC_RS02345	SCO0066	53141	494.5	+	carbohydrate ABC transporter permease
AbrC3	SCO4596	SC_RS25135	54540	54549	-	15.5714	0.0439	SC_RS00280	SCP1.52c	54702	157.5	-	HpcH/HpaI aldolase/citrate lyase family protein
AbrC3	SCO4596	SC_RS25135	54540	54549	-	15.5714	0.0439	SC_RS02350	SCO0067	54103	441.5	+	carbohydrate ABC transporter permease
AbrC3	SCO4596	SC_RS25135	54540	54549	-	15.5714	0.0439	SC_RS02355	SCO0068	54968	423.5	+	glycoside hydrolase family 76 protein
AbrC3	SCO4596	SC_RS25135	55134	55143	+	15.5714	0.0439	SC_RS00280	SCP1.52c	54702	436.5	-	HpcH/HpaI aldolase/citrate lyase family protein
AbrC3	SCO4596	SC_RS25135	55134	55143	+	15.5714	0.0439	SC_RS02355	SCO0068	54968	170.5	+	glycoside hydrolase family 76 protein
AbrC3	SCO4596	SC_RS25135	56590	56599	-	15.5714	0.0439	SC_RS00290	SCP1.54c	56593	1.5	-	acetylating acetaldehyde dehydrogenase
AbrC3	SCO4596	SC_RS25135	56590	56599	-	15.5714	0.0439	SC_RS02360	SCO0069	56225	369.5	+	glycoside hydrolase family 38 N-terminal domain-containing protein
AbrC3	SCO4596	SC_RS25135	63386	63395	-	15.5714	0.0439	SC_RS00340	SCP1.64c	63702	311.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	65804	65813	+	15.5714	0.0439	SC_RS02395		66104	295.5	-	transposase
AbrC3	SCO4596	SC_RS25135	66759	66768	+	15.5714	0.0439	SC_RS02400		66418	345.5	-	transposase
AbrC3	SCO4596	SC_RS25135	66759	66768	+	15.5714	0.0439	SC_RS00350	SCP1.66c	66962	198.5	-	PIN domain-containing protein
AbrC3	SCO4596	SC_RS25135	66759	66768	+	15.5714	0.0439	SC_RS00355	SCP1.67c	67213	449.5	-	ribbon-helix-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	67831	67840	-	15.5714	0.0439	SC_RS02405	SCO0079	67911	75.5	-	MFS transporter
AbrC3	SCO4596	SC_RS25135	67831	67840	-	15.5714	0.0439	SC_RS00360		67447	388.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	67831	67840	-	15.5714	0.0439	SC_RS00365	SCP1.68	67553	282.5	+	non-homologous end joining protein Ku
AbrC3	SCO4596	SC_RS25135	74369	74378	+	15.5714	0.0439	SC_RS00400	SCP1.75c	74073	300.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	74369	74378	+	15.5714	0.0439	SC_RS02445	SCO0087	74833	459.5	-	MBL fold metallo-hydrolase
AbrC3	SCO4596	SC_RS25135	74369	74378	+	15.5714	0.0439	SC_RS00405		74267	106.5	-	toxin-antitoxin system HicB family antitoxin
AbrC3	SCO4596	SC_RS25135	75999	76008	+	15.5714	0.0439	SC_RS02450	SCO0088	75876	127.5	-	serine hydrolase
AbrC3	SCO4596	SC_RS25135	75999	76008	+	15.5714	0.0439	SC_RS00415		75741	262.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	75999	76008	+	15.5714	0.0439	SC_RS02455	SCO0089	75916	87.5	+	LysR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	75999	76008	+	15.5714	0.0439	SC_RS00420	SCP1.78	76340	336.5	+	GNAT family N-acetyltransferase
AbrC3	SCO4596	SC_RS25135	87194	87203	-	15.5714	0.0439	SC_RS00465	SCP1.88c	87208	9.5	-	cysteine hydrolase family protein
AbrC3	SCO4596	SC_RS25135	95669	95678	+	15.5714	0.0439	SC_RS02560	SCO0118	95995	321.5	+	glycoside hydrolase family 43 protein
AbrC3	SCO4596	SC_RS25135	95669	95678	+	15.5714	0.0439	SC_RS00525	SCP1.99	96001	327.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	106239	106248	+	15.5714	0.0439	SC_RS00585	SCP1.109	105806	437.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	106239	106248	+	15.5714	0.0439	SC_RS00590	SCP1.110	105994	249.5	+	ATP-binding protein
AbrC3	SCO4596	SC_RS25135	106239	106248	+	15.5714	0.0439	SC_RS02600	SCO0126	106694	450.5	+	type I polyketide synthase
AbrC3	SCO4596	SC_RS25135	115199	115208	-	15.5714	0.0439	SC_RS00645		114800	403.5	+	RapZ C-terminal domain-containing protein
AbrC3	SCO4596	SC_RS25135	115199	115208	-	15.5714	0.0439	SC_RS00650		115163	40.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	119740	119749	-	15.5714	0.0439	SC_RS02610	SCO0128	119651	93.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	119740	119749	-	15.5714	0.0439	SC_RS00675	SCP1.128	120071	326.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	121131	121140	-	15.5714	0.0439	SC_RS00680	SCP1.129	120868	267.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	121131	121140	-	15.5714	0.0439	SC_RS00685	SCP1.130	121302	166.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	121325	121334	-	15.5714	0.0439	SC_RS00680	SCP1.129	120868	461.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	121325	121334	-	15.5714	0.0439	SC_RS00685	SCP1.130	121302	27.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	128460	128469	-	15.5714	0.0439	SC_RS00715	SCP1.138	128828	363.5	+	ParA family protein
AbrC3	SCO4596	SC_RS25135	137215	137224	+	15.5714	0.0439	SC_RS00755	SCP1.146	137070	149.5	+	ATP-binding protein
AbrC3	SCO4596	SC_RS25135	137215	137224	+	15.5714	0.0439	SC_RS02685	SCO0144	137197	22.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	137215	137224	+	15.5714	0.0439	SC_RS02690	SCO0145	137561	341.5	+	alpha/beta hydrolase
AbrC3	SCO4596	SC_RS25135	137659	137668	-	15.5714	0.0439	SC_RS02685	SCO0144	137197	466.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	137659	137668	-	15.5714	0.0439	SC_RS02690	SCO0145	137561	102.5	+	alpha/beta hydrolase
AbrC3	SCO4596	SC_RS25135	141727	141736	-	15.5714	0.0439	SC_RS02715	SCO0151	141370	361.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	141727	141736	-	15.5714	0.0439	SC_RS02720	SCO0152	141705	26.5	+	sodium/solute symporter
AbrC3	SCO4596	SC_RS25135	141727	141736	-	15.5714	0.0439	SC_RS00765	SCP1.148	141924	192.5	+	C40 family peptidase
AbrC3	SCO4596	SC_RS25135	144172	144181	-	15.5714	0.0439	SC_RS00770	SCP1.149c	144276	99.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	144172	144181	-	15.5714	0.0439	SC_RS02725	SCO0153	144363	186.5	-	DM13 domain-containing protein
AbrC3	SCO4596	SC_RS25135	144845	144854	-	15.5714	0.0439	SC_RS02725	SCO0153	144363	486.5	-	DM13 domain-containing protein
AbrC3	SCO4596	SC_RS25135	162934	162943	+	15.5714	0.0439	SC_RS00870	SCP1.167	162487	451.5	+	SAF domain-containing protein
AbrC3	SCO4596	SC_RS25135	162934	162943	+	15.5714	0.0439	SC_RS02810	SCO0172	162661	277.5	+	universal stress protein
AbrC3	SCO4596	SC_RS25135	162934	162943	+	15.5714	0.0439	SC_RS00875	SCP1.168	163174	235.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	164029	164038	+	15.5714	0.0439	SC_RS02815	SCO0173	163891	142.5	-	OsmC family protein
AbrC3	SCO4596	SC_RS25135	164029	164038	+	15.5714	0.0439	SC_RS00880	SCP1.169	164045	11.5	+	CpaF family protein
AbrC3	SCO4596	SC_RS25135	164233	164242	+	15.5714	0.0439	SC_RS02815	SCO0173	163891	346.5	-	OsmC family protein
AbrC3	SCO4596	SC_RS25135	164233	164242	+	15.5714	0.0439	SC_RS00880	SCP1.169	164045	192.5	+	CpaF family protein
AbrC3	SCO4596	SC_RS25135	167095	167104	-	15.5714	0.0439	SC_RS00890	SCP1.171	166691	408.5	+	type II secretion system F family protein
AbrC3	SCO4596	SC_RS25135	167095	167104	-	15.5714	0.0439	SC_RS02840		166891	208.5	+	universal stress protein
AbrC3	SCO4596	SC_RS25135	168371	168380	-	15.5714	0.0439	SC_RS02845	SCO0179	168514	138.5	-	zinc-dependent alcohol dehydrogenase family protein
AbrC3	SCO4596	SC_RS25135	168371	168380	-	15.5714	0.0439	SC_RS00905	SCP1.174	168241	134.5	+	TadE/TadG family type IV pilus assembly protein
AbrC3	SCO4596	SC_RS25135	168371	168380	-	15.5714	0.0439	SC_RS00910	SCP1.175	168681	305.5	+	pilus assembly protein TadG-related protein
AbrC3	SCO4596	SC_RS25135	172770	172779	+	15.5714	0.0439	SC_RS00920	SCP1.177	173067	292.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	175054	175063	+	15.5714	0.0439	SC_RS00940		175174	115.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	175054	175063	+	15.5714	0.0439	SC_RS02880	SCO0186	174943	115.5	+	phytoene desaturase family protein
AbrC3	SCO4596	SC_RS25135	176720	176729	+	15.5714	0.0439	SC_RS02885	SCO0187	176501	223.5	+	phytoene/squalene synthase family protein
AbrC3	SCO4596	SC_RS25135	176720	176729	+	15.5714	0.0439	SC_RS00955	SCP1.183	176599	125.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	180234	180243	+	15.5714	0.0439	SC_RS02895	SCO0189	180087	151.5	-	FAD-dependent oxidoreductase
AbrC3	SCO4596	SC_RS25135	180234	180243	+	15.5714	0.0439	SC_RS00980	SCP1.187	179960	278.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	185537	185546	-	15.5714	0.0439	SC_RS01015		185598	56.5	+	bifunctional DNA primase/polymerase
AbrC3	SCO4596	SC_RS25135	185537	185546	-	15.5714	0.0439	SC_RS02925	SCO0195	185675	133.5	+	DUF4397 domain-containing protein
AbrC3	SCO4596	SC_RS25135	192949	192958	-	15.5714	0.0439	SC_RS01045	SCP1.201	192944	9.5	+	DddA-like double-stranded DNA deaminase toxin
AbrC3	SCO4596	SC_RS25135	195641	195650	+	15.5714	0.0439	SC_RS02970	SCO0204	195461	184.5	-	response regulator
AbrC3	SCO4596	SC_RS25135	197976	197985	-	15.5714	0.0439	SC_RS01055		198018	37.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	199836	199845	-	15.5714	0.0439	SC_RS02990	SCO0209	200024	183.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	203088	203097	+	15.5714	0.0439	SC_RS01070	SCP1.205c	203101	8.5	-	DEAD/DEAH box helicase
AbrC3	SCO4596	SC_RS25135	203088	203097	+	15.5714	0.0439	SC_RS03005	SCO0212	202843	249.5	-	hemerythrin domain-containing protein
AbrC3	SCO4596	SC_RS25135	203382	203391	+	15.5714	0.0439	SC_RS01070	SCP1.205c	203101	285.5	-	DEAD/DEAH box helicase
AbrC3	SCO4596	SC_RS25135	203382	203391	+	15.5714	0.0439	SC_RS01075	SCP1.206c	203814	427.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	203400	203409	+	15.5714	0.0439	SC_RS01070	SCP1.205c	203101	303.5	-	DEAD/DEAH box helicase
AbrC3	SCO4596	SC_RS25135	203400	203409	+	15.5714	0.0439	SC_RS01075	SCP1.206c	203814	409.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	203830	203839	-	15.5714	0.0439	SC_RS03010	SCO0213	204101	266.5	-	nitrate/nitrite transporter
AbrC3	SCO4596	SC_RS25135	203830	203839	-	15.5714	0.0439	SC_RS01075	SCP1.206c	203814	20.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	204590	204599	-	15.5714	0.0439	SC_RS03010	SCO0213	204101	493.5	-	nitrate/nitrite transporter
AbrC3	SCO4596	SC_RS25135	204590	204599	-	15.5714	0.0439	SC_RS03015	SCO0214	204387	207.5	+	pyridoxamine 5'-phosphate oxidase family protein
AbrC3	SCO4596	SC_RS25135	209545	209554	-	15.5714	0.0439	SC_RS01090	SCP1.209c	209366	183.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	209545	209554	-	15.5714	0.0439	SC_RS01095		209586	36.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	223355	223364	+	15.5714	0.0439	SC_RS03105	SCO0235	223294	65.5	+	SDR family oxidoreductase
AbrC3	SCO4596	SC_RS25135	229383	229392	-	15.5714	0.0439	SC_RS03130	SCO0240	229649	261.5	-	oxidoreductase
AbrC3	SCO4596	SC_RS25135	229383	229392	-	15.5714	0.0439	SC_RS01180	SCP1.226	229132	255.5	+	PIN domain-containing protein
AbrC3	SCO4596	SC_RS25135	229383	229392	-	15.5714	0.0439	SC_RS01185	SCP1.227	229812	424.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	231300	231309	-	15.5714	0.0439	SC_RS01190	SCP1.227c	230826	478.5	-	Rossmann-fold NAD(P)-binding domain-containing protein
AbrC3	SCO4596	SC_RS25135	231300	231309	-	15.5714	0.0439	SC_RS01195		230887	417.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	231300	231309	-	15.5714	0.0439	SC_RS03140	SCO0242	231022	282.5	+	VOC family protein
AbrC3	SCO4596	SC_RS25135	231300	231309	-	15.5714	0.0439	SC_RS03145	SCO0243	231475	170.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	231472	231481	+	15.5714	0.0439	SC_RS03140	SCO0242	231022	454.5	+	VOC family protein
AbrC3	SCO4596	SC_RS25135	231472	231481	+	15.5714	0.0439	SC_RS03145	SCO0243	231475	1.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	234882	234891	-	15.5714	0.0439	SC_RS03155	SCO0245	234873	13.5	-	hemolysin family protein
AbrC3	SCO4596	SC_RS25135	234882	234891	-	15.5714	0.0439	SC_RS01220	SCP1.232	234674	212.5	+	NADH:flavin oxidoreductase
AbrC3	SCO4596	SC_RS25135	237775	237784	+	15.5714	0.0439	SC_RS01235	SCP1.233A	237541	238.5	+	AAA family ATPase
AbrC3	SCO4596	SC_RS25135	237775	237784	+	15.5714	0.0439	SC_RS01240	SCP1.233B	238242	462.5	+	beta-ketoacyl-ACP synthase III
AbrC3	SCO4596	SC_RS25135	242915	242924	+	15.5714	0.0439	SC_RS01260	SCP1.237c	242481	438.5	-	MFS transporter
AbrC3	SCO4596	SC_RS25135	242915	242924	+	15.5714	0.0439	SC_RS01265	SCP1.238	242698	221.5	+	ArsR/SmtB family transcription factor
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS03235	SCO0263	252879	145.5	-	Gfo/Idh/MocA family protein
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS01325	SCP1.250	252531	493.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS01330		253238	213.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS03240	SCO0264	252946	78.5	+	MarR family winged helix-turn-helix transcriptional regulator
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS01335	SCP1.251	253237	212.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	253020	253029	-	15.5714	0.0439	SC_RS03245	SCO0265	253499	474.5	+	VOC family protein
AbrC3	SCO4596	SC_RS25135	253815	253824	+	15.5714	0.0439	SC_RS03245	SCO0265	253499	320.5	+	VOC family protein
AbrC3	SCO4596	SC_RS25135	253815	253824	+	15.5714	0.0439	SC_RS01340	SCP1.252c	254249	429.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	254251	254260	+	15.5714	0.0439	SC_RS01340	SCP1.252c	254249	6.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	254251	254260	+	15.5714	0.0439	SC_RS01345	SCP1.253	254385	129.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	260910	260919	-	15.5714	0.0439	SC_RS01380	SCP1.261c	260555	359.5	-	lamin tail domain-containing protein
AbrC3	SCO4596	SC_RS25135	260910	260919	-	15.5714	0.0439	SC_RS01385	SCP1.262	260805	109.5	+	DUF6207 family protein
AbrC3	SCO4596	SC_RS25135	260910	260919	-	15.5714	0.0439	SC_RS03275	SCO0271	261366	451.5	+	carbohydrate ABC transporter permease
AbrC3	SCO4596	SC_RS25135	266982	266991	+	15.5714	0.0439	SC_RS01425	SCP1.272c	267342	355.5	-	SRPBCC family protein
AbrC3	SCO4596	SC_RS25135	280566	280575	+	15.5714	0.0439	SC_RS01455	SCP1.277	280963	392.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	288184	288193	+	15.5714	0.0439	SC_RS01500	SCP1.285c	288471	282.5	-	non-homologous end joining protein Ku
AbrC3	SCO4596	SC_RS25135	288184	288193	+	15.5714	0.0439	SC_RS01505		288577	388.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	289256	289265	-	15.5714	0.0439	SC_RS03390	SCO0294	288840	420.5	-	CatB-related O-acetyltransferase
AbrC3	SCO4596	SC_RS25135	289256	289265	-	15.5714	0.0439	SC_RS01510	SCP1.286	288811	449.5	+	ribbon-helix-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	289256	289265	-	15.5714	0.0439	SC_RS01515	SCP1.287	289062	198.5	+	PIN domain-containing protein
AbrC3	SCO4596	SC_RS25135	290211	290220	-	15.5714	0.0439	SC_RS03395	SCO0295	290456	240.5	-	MFS transporter
AbrC3	SCO4596	SC_RS25135	290211	290220	-	15.5714	0.0439	SC_RS03400	SCO0296	290584	368.5	+	TetR/AcrR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	300881	300890	-	15.5714	0.0439	SC_RS01585	SCP1.302	301322	436.5	+	HpcH/HpaI aldolase/citrate lyase family protein
AbrC3	SCO4596	SC_RS25135	302042	302051	+	15.5714	0.0439	SC_RS01590	SCP1.303	302182	135.5	+	MaoC family dehydratase
AbrC3	SCO4596	SC_RS25135	303373	303382	-	15.5714	0.0439	SC_RS03445	SCO0306	303030	347.5	-	alpha/beta hydrolase
AbrC3	SCO4596	SC_RS25135	303373	303382	-	15.5714	0.0439	SC_RS03450	SCO0307	303084	293.5	+	helix-turn-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	304150	304159	-	15.5714	0.0439	SC_RS01600	SCP1.305	304016	138.5	+	aminoglycoside phosphotransferase family protein
AbrC3	SCO4596	SC_RS25135	304150	304159	-	15.5714	0.0439	SC_RS03455	SCO0308	304074	80.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	305270	305279	-	15.5714	0.0439	SC_RS01605	SCP1.306	304950	324.5	+	PIG-L deacetylase family protein
AbrC3	SCO4596	SC_RS25135	309983	309992	-	15.5714	0.0439	SC_RS01640		310484	496.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	309983	309992	-	15.5714	0.0439	SC_RS03480	SCO0313	310378	390.5	+	MFS transporter
AbrC3	SCO4596	SC_RS25135	327013	327022	-	15.5714	0.0439	SC_RS01720	SCP1.323c	326899	118.5	-	HNH endonuclease family protein
AbrC3	SCO4596	SC_RS25135	327013	327022	-	15.5714	0.0439	SC_RS01725	SCP1.324	327136	118.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	332181	332190	-	15.5714	0.0439	SC_RS03570	SCO0331	332311	125.5	+	SDR family oxidoreductase
AbrC3	SCO4596	SC_RS25135	336424	336433	-	15.5714	0.0439	SC_RS03585	SCO0334	335948	480.5	+	RICIN domain-containing protein
AbrC3	SCO4596	SC_RS25135	336424	336433	-	15.5714	0.0439	SC_RS03590	SCO0335	336333	95.5	+	discoidin domain-containing protein
AbrC3	SCO4596	SC_RS25135	336424	336433	-	15.5714	0.0439	SC_RS01755	SCP1.332	336438	9.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	336424	336433	-	15.5714	0.0439	SC_RS01760	SCP1.333	336746	317.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	336770	336779	+	15.5714	0.0439	SC_RS03590	SCO0335	336333	441.5	+	discoidin domain-containing protein
AbrC3	SCO4596	SC_RS25135	336770	336779	+	15.5714	0.0439	SC_RS01755	SCP1.332	336438	336.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	336770	336779	+	15.5714	0.0439	SC_RS01760	SCP1.333	336746	28.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	355049	355058	-	15.5714	0.0439	SC_RS03660	SCO0350	354802	251.5	+	amidohydrolase family protein
AbrC3	SCO4596	SC_RS25135	363054	363063	-	15.5714	0.0439	SC_RS03700	SCO0358	362635	423.5	+	mandelate racemase/muconate lactonizing enzyme family protein
AbrC3	SCO4596	SC_RS25135	410328	410337	+	15.5714	0.0439	SC_RS03860	SCO0390	410774	441.5	+	membrane protein
AbrC3	SCO4596	SC_RS25135	410914	410923	-	15.5714	0.0439	SC_RS03860	SCO0390	410774	144.5	+	membrane protein
AbrC3	SCO4596	SC_RS25135	415099	415108	+	15.5714	0.0439	SC_RS03880	SCO0394	415300	196.5	+	PIG-L deacetylase family protein
AbrC3	SCO4596	SC_RS25135	415259	415268	+	15.5714	0.0439	SC_RS03880	SCO0394	415300	36.5	+	PIG-L deacetylase family protein
