gene_id,old_locus_tag,gene_name,chrom,start,end,strand,gff_tss,experimental_tss,tss_source,tss
SC_RS24420,SCO4451,,NC_003888.3,4872768,4874393,+,4872768,,GFF_annotation,4872768
SC_RS24425,SCO4452,,NC_003888.3,4874365,4875516,-,4875516,,GFF_annotation,4875516
SC_RS24430,SCO4453,,NC_003888.3,4875525,4875932,-,4875932,,GFF_annotation,4875932
SC_RS24435,SCO4454,,NC_003888.3,4876023,4876625,-,4876625,4876625.0,Jeong2016_dRNA-seq,4876625
SC_RS24440,SCO4455,,NC_003888.3,4876807,4877370,+,4876807,,GFF_annotation,4876807
SC_RS24445,SCO4456,,NC_003888.3,4877431,4879017,+,4877431,,GFF_annotation,4877431
SC_RS24450,SCO4457,,NC_003888.3,4879075,4880076,-,4880076,4880542.0,Jeong2016_dRNA-seq,4880542
SC_RS24455,SCO4458,,NC_003888.3,4880330,4880995,-,4880995,,GFF_annotation,4880995
SC_RS24460,SCO4459,,NC_003888.3,4881117,4881521,-,4881521,,GFF_annotation,4881521
SC_RS24465,SCO4460,,NC_003888.3,4881601,4882014,+,4881601,4881575.0,Jeong2016_dRNA-seq,4881575
SC_RS24470,SCO4461,,NC_003888.3,4882032,4882589,-,4882589,,GFF_annotation,4882589
SC_RS24475,SCO4462,,NC_003888.3,4882715,4883962,+,4882715,4882655.0,Jeong2016_dRNA-seq,4882655
SC_RS24480,SCO4463,,NC_003888.3,4883980,4884108,+,4883980,,GFF_annotation,4883980
SC_RS24485,SCO4464,,NC_003888.3,4884219,4884893,-,4884893,,GFF_annotation,4884893
SC_RS24490,SCO4465,,NC_003888.3,4884950,4885462,+,4884950,4884950.0,Jeong2016_dRNA-seq,4884950
SC_RS24495,SCO4466,,NC_003888.3,4885528,4886016,-,4886016,,GFF_annotation,4886016
SC_RS24500,SCO4467,,NC_003888.3,4886067,4886504,-,4886504,,GFF_annotation,4886504
SC_RS24505,SCO4469,hemL,NC_003888.3,4886990,4888306,+,4886990,4886913.0,Jeong2016_dRNA-seq,4886913
SC_RS24510,SCO4470,,NC_003888.3,4888303,4889004,+,4888303,,GFF_annotation,4888303
SC_RS24515,SCO4471,,NC_003888.3,4889161,4890459,+,4889161,4889130.0,Jeong2016_dRNA-seq,4889130
SC_RS24520,SCO4472,,NC_003888.3,4890549,4891220,+,4890549,,GFF_annotation,4890549
SC_RS24525,SCO4473,,NC_003888.3,4891222,4891992,+,4891222,,GFF_annotation,4891222
SC_RS24530,SCO4474,resB,NC_003888.3,4891996,4893720,+,4891996,4891873.0,Jeong2016_dRNA-seq,4891873
SC_RS24535,SCO4475,ccsB,NC_003888.3,4893909,4895051,+,4893909,4893641.0,Jeong2016_dRNA-seq,4893641
SC_RS24540,SCO4476,,NC_003888.3,4895198,4896619,-,4896619,,GFF_annotation,4896619
SC_RS24545,SCO4477,,NC_003888.3,4896795,4897511,-,4897511,,GFF_annotation,4897511
SC_RS24550,SCO4478,,NC_003888.3,4897553,4898155,+,4897553,,GFF_annotation,4897553
SC_RS24555,SCO4479,,NC_003888.3,4898224,4899117,-,4899117,,GFF_annotation,4899117
SC_RS24560,SCO4480,,NC_003888.3,4899301,4899900,-,4899900,4899948.0,Jeong2016_dRNA-seq,4899948
SC_RS24565,SCO4481,,NC_003888.3,4900077,4901975,+,4900077,4899988.0,Jeong2016_dRNA-seq,4899988
SC_RS24570,SCO4482,,NC_003888.3,4901972,4902850,-,4902850,4902850.0,Jeong2016_dRNA-seq,4902850
SC_RS24575,SCO4483,,NC_003888.3,4902931,4903482,+,4902931,,GFF_annotation,4902931
SC_RS24580,SCO4484,,NC_003888.3,4903479,4903841,+,4903479,,GFF_annotation,4903479
SC_RS24585,SCO4485,,NC_003888.3,4903856,4904881,-,4904881,,GFF_annotation,4904881
SC_RS24590,SCO4486,,NC_003888.3,4904976,4905383,+,4904976,,GFF_annotation,4904976
SC_RS24595,SCO4487,,NC_003888.3,4905443,4907221,+,4905443,4905405.0,Jeong2016_dRNA-seq,4905405
SC_RS24600,SCO4488,,NC_003888.3,4907340,4909220,+,4907340,4907281.0,Jeong2016_dRNA-seq,4907281
SC_RS24605,SCO4489,,NC_003888.3,4909224,4909526,-,4909526,4909578.0,Jeong2016_dRNA-seq,4909578
SC_RS24610,SCO4490,,NC_003888.3,4909614,4911071,+,4909614,4909614.0,Jeong2016_dRNA-seq,4909614
SC_RS24615,SCO4491,mqnP,NC_003888.3,4911068,4911973,+,4911068,,GFF_annotation,4911068
SC_RS24620,SCO4492,,NC_003888.3,4912029,4912679,+,4912029,4912005.0,Jeong2016_dRNA-seq,4912005
SC_RS24630,SCO4494,mqnE,NC_003888.3,4913249,4914412,+,4913249,4913225.0,Jeong2016_dRNA-seq,4913225
SC_RS24635,SCO4495,,NC_003888.3,4914637,4915275,+,4914637,,GFF_annotation,4914637
SC_RS24640,SCO4496,,NC_003888.3,4915292,4915816,+,4915292,4915292.0,Jeong2016_dRNA-seq,4915292
SC_RS24645,SCO4497,,NC_003888.3,4915937,4916236,+,4915937,4915902.0,Jeong2016_dRNA-seq,4915902
SC_RS24650,,,NC_003888.3,4916377,4916478,+,4916377,,GFF_annotation,4916377
SC_RS24655,SCO4498,,NC_003888.3,4916551,4917873,+,4916551,4916377.0,Jeong2016_dRNA-seq,4916377
SC_RS24660,SCO4499,,NC_003888.3,4917934,4918656,+,4917934,4917934.0,Jeong2016_dRNA-seq,4917934
SC_RS24665,SCO4500,,NC_003888.3,4919005,4919880,-,4919880,,GFF_annotation,4919880
SC_RS24670,SCO4501,,NC_003888.3,4919880,4921172,-,4921172,,GFF_annotation,4921172
SC_RS24675,SCO4502,,NC_003888.3,4921335,4922621,+,4921335,,GFF_annotation,4921335
SC_RS24680,SCO4503,,NC_003888.3,4923031,4924959,+,4923031,4922615.0,Jeong2016_dRNA-seq,4922615
SC_RS24685,SCO4504,,NC_003888.3,4924984,4925628,-,4925628,,GFF_annotation,4925628
SC_RS24690,SCO4505,,NC_003888.3,4925750,4925953,-,4925953,4926107.0,Jeong2016_dRNA-seq,4926107
SC_RS24695,SCO4506,,NC_003888.3,4926246,4927094,+,4926246,4926246.0,Jeong2016_dRNA-seq,4926246
SC_RS24700,SCO4507,,NC_003888.3,4927170,4928930,+,4927170,4927138.0,Jeong2016_dRNA-seq,4927138
SC_RS24705,SCO4508,,NC_003888.3,4928991,4933568,-,4933568,4933623.0,Jeong2016_dRNA-seq,4933623
SC_RS24710,SCO4509,,NC_003888.3,4933854,4934156,+,4933854,4933737.0,Jeong2016_dRNA-seq,4933737
SC_RS24715,SCO4512,,NC_003888.3,4935104,4935685,-,4935685,4935729.0,Jeong2016_dRNA-seq,4935729
SC_RS24720,SCO4513,,NC_003888.3,4935682,4936314,-,4936314,,GFF_annotation,4936314
SC_RS24725,SCO4514,,NC_003888.3,4936347,4936925,-,4936925,,GFF_annotation,4936925
SC_RS24730,SCO4515,,NC_003888.3,4936959,4938164,-,4938164,,GFF_annotation,4938164
SC_RS24735,SCO4516,,NC_003888.3,4938161,4938472,-,4938472,4938652.0,Jeong2016_dRNA-seq,4938652
SC_RS24740,SCO4517,,NC_003888.3,4938790,4939515,-,4939515,,GFF_annotation,4939515
SC_RS24745,SCO4518,,NC_003888.3,4939512,4940861,-,4940861,,GFF_annotation,4940861
SC_RS24750,SCO4519,,NC_003888.3,4940966,4941562,+,4940966,4940936.0,Jeong2016_dRNA-seq,4940936
SC_RS24755,SCO4520,,NC_003888.3,4941567,4941872,-,4941872,,GFF_annotation,4941872
SC_RS24760,SCO4521,,NC_003888.3,4941895,4942980,-,4942980,,GFF_annotation,4942980
SC_RS24770,SCO4523,,NC_003888.3,4943703,4944296,+,4943703,,GFF_annotation,4943703
SC_RS24775,SCO4524,,NC_003888.3,4945126,4945845,+,4945126,4944934.0,Jeong2016_dRNA-seq,4944934
SC_RS24780,SCO4525,,NC_003888.3,4945864,4946745,+,4945864,,GFF_annotation,4945864
SC_RS24785,SCO4526,,NC_003888.3,4946742,4948049,+,4946742,,GFF_annotation,4946742
SC_RS24790,SCO4527,,NC_003888.3,4948063,4949100,+,4948063,,GFF_annotation,4948063
SC_RS24795,SCO4528,,NC_003888.3,4949097,4950017,+,4949097,4949085.0,Jeong2016_dRNA-seq,4949085
SC_RS24800,SCO4529,,NC_003888.3,4950107,4950367,+,4950107,,GFF_annotation,4950107
SC_RS24805,SCO4530,,NC_003888.3,4950575,4950955,+,4950575,,GFF_annotation,4950575
SC_RS24810,SCO4531,,NC_003888.3,4950956,4951393,+,4950956,,GFF_annotation,4950956
SC_RS24815,SCO4532,,NC_003888.3,4951390,4951851,+,4951390,,GFF_annotation,4951390
SC_RS24820,SCO4533,,NC_003888.3,4951930,4952256,+,4951930,4952044.0,Jeong2016_dRNA-seq,4952044
SC_RS24825,SCO4534,,NC_003888.3,4952253,4953677,+,4952253,,GFF_annotation,4952253
SC_RS24830,SCO4535,,NC_003888.3,4953674,4955002,+,4953674,,GFF_annotation,4953674
SC_RS24835,SCO4536,,NC_003888.3,4954999,4955643,+,4954999,,GFF_annotation,4954999
SC_RS24840,SCO4537,,NC_003888.3,4955652,4956245,+,4955652,,GFF_annotation,4955652
SC_RS24845,SCO4538,,NC_003888.3,4956301,4956636,-,4956636,4956800.0,Jeong2016_dRNA-seq,4956800
SC_RS24850,SCO4539,,NC_003888.3,4956659,4957264,-,4957264,,GFF_annotation,4957264
SC_RS24855,,,NC_003888.3,4957302,4957697,-,4957697,,GFF_annotation,4957697
SC_RS24860,SCO4541,,NC_003888.3,4957723,4959303,-,4959303,4959346.0,Jeong2016_dRNA-seq,4959346
SC_RS24865,SCO4542,,NC_003888.3,4959382,4959573,-,4959573,4959643.0,Jeong2016_dRNA-seq,4959643
SC_RS24870,SCO4543,whiJ,NC_003888.3,4959584,4960435,-,4960435,4960479.0,Jeong2016_dRNA-seq,4960479
SC_RS24875,SCO4544,,NC_003888.3,4960649,4961074,+,4960649,4960539.0,Jeong2016_dRNA-seq,4960539
SC_RS24880,SCO4545,,NC_003888.3,4961108,4962022,+,4961108,4961090.0,Jeong2016_dRNA-seq,4961090
SC_RS24885,SCO4546,,NC_003888.3,4962128,4962778,+,4962128,4961638.0,Jeong2016_dRNA-seq,4961638
SC_RS24890,SCO4547,,NC_003888.3,4962778,4963845,+,4962778,,GFF_annotation,4962778
SC_RS24895,SCO4548,,NC_003888.3,4964061,4967069,+,4964061,4963995.0,Jeong2016_dRNA-seq,4963995
SC_RS24900,SCO4549,,NC_003888.3,4967066,4967845,+,4967066,,GFF_annotation,4967066
SC_RS24905,SCO4550,mqnC,NC_003888.3,4967924,4969123,+,4967924,4967883.0,Jeong2016_dRNA-seq,4967883
SC_RS24910,SCO4551,,NC_003888.3,4969131,4969730,+,4969131,,GFF_annotation,4969131
SC_RS24915,SCO4552,,NC_003888.3,4969766,4970770,-,4970770,,GFF_annotation,4970770
SC_RS24920,SCO4553,,NC_003888.3,4970964,4971383,+,4970964,,GFF_annotation,4970964
SC_RS24925,SCO4554,,NC_003888.3,4971401,4973632,+,4971401,,GFF_annotation,4971401
SC_RS24930,SCO4555,,NC_003888.3,4973632,4974723,+,4973632,,GFF_annotation,4973632
SC_RS24935,SCO4556,,NC_003888.3,4974767,4975462,+,4974767,4974767.0,Jeong2016_dRNA-seq,4974767
SC_RS24940,SCO4557,,NC_003888.3,4975449,4975796,-,4975796,,GFF_annotation,4975796
SC_RS24945,SCO4558,,NC_003888.3,4975855,4976418,-,4976418,4976449.0,Jeong2016_dRNA-seq,4976449
SC_RS24950,SCO4559,,NC_003888.3,4976516,4977808,+,4976516,4976468.0,Jeong2016_dRNA-seq,4976468
SC_RS24955,SCO4560,def,NC_003888.3,4977869,4978495,-,4978495,,GFF_annotation,4978495
SC_RS24960,SCO4561,,NC_003888.3,4978629,4979462,-,4979462,4979492.0,Jeong2016_dRNA-seq,4979492
SC_RS24965,SCO4562,,NC_003888.3,4980274,4980633,+,4980274,4980142.0,Jeong2016_dRNA-seq,4980142
SC_RS24970,SCO4563,,NC_003888.3,4980646,4981200,+,4980646,,GFF_annotation,4980646
SC_RS24975,SCO4564,,NC_003888.3,4981197,4981952,+,4981197,,GFF_annotation,4981197
SC_RS24980,SCO4565,,NC_003888.3,4981949,4983271,+,4981949,,GFF_annotation,4981949
SC_RS24985,SCO4566,nuoE,NC_003888.3,4983268,4984140,+,4983268,,GFF_annotation,4983268
SC_RS24990,SCO4567,nuoF,NC_003888.3,4984137,4985486,+,4984137,,GFF_annotation,4984137
SC_RS24995,SCO4568,,NC_003888.3,4985483,4988014,+,4985483,,GFF_annotation,4985483
SC_RS25000,SCO4569,nuoH,NC_003888.3,4988011,4989414,+,4988011,,GFF_annotation,4988011
SC_RS25005,SCO4570,nuoI,NC_003888.3,4989407,4990084,+,4989407,4989364.0,Jeong2016_dRNA-seq,4989364
SC_RS25010,SCO4571,,NC_003888.3,4990081,4990938,+,4990081,,GFF_annotation,4990081
SC_RS25015,SCO4572,nuoK,NC_003888.3,4990935,4991234,+,4990935,,GFF_annotation,4990935
SC_RS25020,SCO4573,nuoL,NC_003888.3,4991249,4993213,+,4991249,,GFF_annotation,4991249
SC_RS25025,SCO4574,,NC_003888.3,4993219,4994790,+,4993219,,GFF_annotation,4993219
SC_RS25030,SCO4575,nuoN,NC_003888.3,4994787,4996445,+,4994787,,GFF_annotation,4994787
SC_RS25035,SCO4576,,NC_003888.3,4996565,4997164,-,4997164,4997195.0,Jeong2016_dRNA-seq,4997195
SC_RS25040,SCO4577,recQ,NC_003888.3,4997397,4999427,+,4997397,4997331.0,Jeong2016_dRNA-seq,4997331
SC_RS25050,SCO4579,,NC_003888.3,4999752,5000690,-,5000690,,GFF_annotation,5000690
SC_RS25055,SCO4580,fahA,NC_003888.3,5000997,5002253,-,5002253,5002439.0,Jeong2016_dRNA-seq,5002439
SC_RS25060,SCO4581,,NC_003888.3,5002738,5003547,+,5002738,,GFF_annotation,5002738
SC_RS25065,SCO4582,,NC_003888.3,5003571,5004062,-,5004062,,GFF_annotation,5004062
SC_RS25070,SCO4583,,NC_003888.3,5004917,5005927,+,5004917,5004849.0,Jeong2016_dRNA-seq,5004849
SC_RS25075,SCO4584,,NC_003888.3,5006187,5007449,+,5006187,5006081.0,Jeong2016_dRNA-seq,5006081
SC_RS25080,SCO4585,,NC_003888.3,5007502,5008485,+,5007502,5007319.0,Jeong2016_dRNA-seq,5007319
SC_RS25085,SCO4586,,NC_003888.3,5008472,5009416,+,5008472,,GFF_annotation,5008472
SC_RS25090,SCO4587,,NC_003888.3,5009444,5010046,-,5010046,,GFF_annotation,5010046
SC_RS25095,SCO4588,,NC_003888.3,5010296,5011708,+,5010296,5010216.0,Jeong2016_dRNA-seq,5010216
SC_RS25100,SCO4589,,NC_003888.3,5011745,5012719,-,5012719,,GFF_annotation,5012719
SC_RS25105,SCO4590,,NC_003888.3,5012930,5013400,-,5013400,5013400.0,Jeong2016_dRNA-seq,5013400
SC_RS25110,SCO4591,,NC_003888.3,5013530,5014102,+,5013530,5013422.0,Jeong2016_dRNA-seq,5013422
SC_RS25115,SCO4592,rarD,NC_003888.3,5014126,5015214,-,5015214,,GFF_annotation,5015214
SC_RS25120,SCO4593,,NC_003888.3,5015360,5016214,-,5016214,,GFF_annotation,5016214
SC_RS25125,SCO4594,,NC_003888.3,5016376,5017434,-,5017434,,GFF_annotation,5017434
SC_RS25130,SCO4595,,NC_003888.3,5017427,5019364,-,5019364,5019529.0,Jeong2016_dRNA-seq,5019529
SC_RS25135,SCO4596,,NC_003888.3,5019699,5020358,-,5020358,5020446.0,Jeong2016_dRNA-seq,5020446
SC_RS25140,SCO4597,,NC_003888.3,5020678,5022045,-,5022045,,GFF_annotation,5022045
SC_RS25145,SCO4598,,NC_003888.3,5022159,5023382,-,5023382,,GFF_annotation,5023382
SC_RS25150,SCO4599,,NC_003888.3,5023578,5024018,+,5023578,5023520.0,Jeong2016_dRNA-seq,5023520
SC_RS25155,SCO4600,,NC_003888.3,5024009,5024713,+,5024009,,GFF_annotation,5024009
SC_RS25160,SCO4601,,NC_003888.3,5024710,5026071,+,5024710,,GFF_annotation,5024710
SC_RS25165,SCO4602,,NC_003888.3,5026068,5027036,+,5026068,,GFF_annotation,5026068
SC_RS25170,SCO4603,,NC_003888.3,5027036,5027629,+,5027036,,GFF_annotation,5027036
SC_RS25175,SCO4604,,NC_003888.3,5027626,5028219,+,5027626,,GFF_annotation,5027626
SC_RS25180,SCO4605,nuoK,NC_003888.3,5028219,5028611,+,5028219,,GFF_annotation,5028219
SC_RS25185,SCO4606,,NC_003888.3,5028608,5030602,+,5028608,,GFF_annotation,5028608
SC_RS25190,SCO4607,,NC_003888.3,5030609,5032213,+,5030609,,GFF_annotation,5030609
SC_RS25195,SCO4608,,NC_003888.3,5032210,5033757,+,5032210,,GFF_annotation,5032210
SC_RS25200,SCO4609,htpX,NC_003888.3,5033984,5034847,+,5033984,5033866.0,Jeong2016_dRNA-seq,5033866
SC_RS25205,SCO4610,,NC_003888.3,5034844,5035260,+,5034844,,GFF_annotation,5034844
SC_RS25210,SCO4611,,NC_003888.3,5035358,5035951,+,5035358,5035185.0,Jeong2016_dRNA-seq,5035185
SC_RS25215,SCO4612,,NC_003888.3,5036030,5037274,-,5037274,,GFF_annotation,5037274
SC_RS25220,SCO4613,,NC_003888.3,5037414,5037680,+,5037414,5037333.0,Jeong2016_dRNA-seq,5037333
SC_RS25225,SCO4614,,NC_003888.3,5037788,5038276,-,5038276,5038378.0,Jeong2016_dRNA-seq,5038378
SC_RS25230,SCOt48,,NC_003888.3,5038512,5038593,+,5038512,5038464.0,Jeong2016_dRNA-seq,5038464
SC_RS25235,SCO4615,,NC_003888.3,5038758,5040125,-,5040125,,GFF_annotation,5040125
SC_RS25240,SCO4616,,NC_003888.3,5040186,5040371,-,5040371,,GFF_annotation,5040371
SC_RS25245,SCO4617,,NC_003888.3,5040809,5042281,-,5042281,,GFF_annotation,5042281
SC_RS25250,SCO4618,,NC_003888.3,5042283,5043134,-,5043134,,GFF_annotation,5043134
SC_RS25255,SCO4619,,NC_003888.3,5043224,5043691,-,5043691,,GFF_annotation,5043691
SC_RS25260,SCO4620,traB,NC_003888.3,5043865,5045910,-,5045910,,GFF_annotation,5045910
SC_RS25265,SCO4621,traA,NC_003888.3,5045925,5046464,-,5046464,,GFF_annotation,5046464
SC_RS25270,SCO4622,,NC_003888.3,5046484,5046984,-,5046984,,GFF_annotation,5046984
SC_RS25275,,,NC_003888.3,5047158,5047313,+,5047158,,GFF_annotation,5047158
SC_RS25280,SCO4624,,NC_003888.3,5047328,5047663,-,5047663,,GFF_annotation,5047663
SC_RS25285,SCO4625,,NC_003888.3,5047663,5048670,-,5048670,,GFF_annotation,5048670
SC_RS25290,SCO4626,,NC_003888.3,5048667,5049200,-,5049200,,GFF_annotation,5049200
SC_RS25295,SCO4627,,NC_003888.3,5049197,5049466,-,5049466,5049809.0,Jeong2016_dRNA-seq,5049809
SC_RS25300,SCO4628,,NC_003888.3,5049893,5050702,+,5049893,5049876.0,Jeong2016_dRNA-seq,5049876
SC_RS25305,SCO4629,,NC_003888.3,5050699,5051364,+,5050699,,GFF_annotation,5050699
SC_RS25310,SCO4630,,NC_003888.3,5051465,5052373,-,5052373,5052839.0,Jeong2016_dRNA-seq,5052839
SC_RS25315,SCO4631,mcrA,NC_003888.3,5052984,5054666,-,5054666,5054666.0,Jeong2016_dRNA-seq,5054666
SC_RS25320,SCO4632,fxsT,NC_003888.3,5055828,5058728,+,5055828,5055790.0,Jeong2016_dRNA-seq,5055790
SC_RS25325,,,NC_003888.3,5058797,5059018,+,5058797,,GFF_annotation,5058797
SC_RS25330,SCO4633,,NC_003888.3,5059025,5059681,-,5059681,5059681.0,Jeong2016_dRNA-seq,5059681
SC_RS25335,SCO4634,,NC_003888.3,5059786,5061090,-,5061090,5061557.0,Jeong2016_dRNA-seq,5061557
SC_RS25340,SCOt49,,NC_003888.3,5061316,5061388,+,5061316,5061312.0,Jeong2016_dRNA-seq,5061312
SC_RS25345,SCOt50,,NC_003888.3,5061435,5061507,+,5061435,5061446.0,Jeong2016_dRNA-seq,5061446
SC_RS25350,SCO4635,rpmG,NC_003888.3,5061599,5061763,+,5061599,5061560.0,Jeong2016_dRNA-seq,5061560
SC_RS25355,SCO4636,,NC_003888.3,5061859,5062311,+,5061859,,GFF_annotation,5061859
SC_RS25360,SCO4637,,NC_003888.3,5062317,5062745,+,5062317,,GFF_annotation,5062317
SC_RS25365,SCO4638,,NC_003888.3,5062845,5063669,-,5063669,,GFF_annotation,5063669
SC_RS25370,SCO4639,,NC_003888.3,5063734,5064339,+,5063734,,GFF_annotation,5063734
SC_RS25375,SCO4640,,NC_003888.3,5064405,5064998,+,5064405,5064405.0,Jeong2016_dRNA-seq,5064405
SC_RS25380,SCO4641,,NC_003888.3,5065114,5066586,+,5065114,,GFF_annotation,5065114
SC_RS25385,SCO4642,,NC_003888.3,5066624,5067004,+,5066624,,GFF_annotation,5066624
SC_RS25390,SCO4643,,NC_003888.3,5067097,5068152,+,5067097,,GFF_annotation,5067097
SC_RS25395,SCO4644,,NC_003888.3,5068592,5069623,-,5069623,5069623.0,Jeong2016_dRNA-seq,5069623
SC_RS25400,SCO4645,,NC_003888.3,5069749,5070975,-,5070975,5071116.0,Jeong2016_dRNA-seq,5071116
SC_RS25405,SCOt51,,NC_003888.3,5071215,5071287,+,5071215,5071138.0,Jeong2016_dRNA-seq,5071138
SC_RS25410,SCO4646,secE,NC_003888.3,5071396,5071680,+,5071396,5071323.0,Jeong2016_dRNA-seq,5071323
SC_RS25415,SCO4647,nusG,NC_003888.3,5071761,5072663,+,5071761,,GFF_annotation,5071761
SC_RS25420,SCO4648,rplK,NC_003888.3,5072851,5073285,+,5072851,5072786.0,Jeong2016_dRNA-seq,5072786
SC_RS25425,SCO4649,rplA,NC_003888.3,5073369,5074094,+,5073369,,GFF_annotation,5073369
SC_RS25430,SCO4650,,NC_003888.3,5074267,5075124,+,5074267,,GFF_annotation,5074267
SC_RS25435,SCO4651,,NC_003888.3,5075273,5076121,+,5075273,5075183.0,Jeong2016_dRNA-seq,5075183
SC_RS25440,SCO4652,rplJ,NC_003888.3,5076440,5076970,+,5076440,5076201.0,Jeong2016_dRNA-seq,5076201
SC_RS25445,SCO4653,rplL,NC_003888.3,5077088,5077471,+,5077088,5076872.0,Jeong2016_dRNA-seq,5076872
SC_RS25450,SCO4654,rpoB,NC_003888.3,5078061,5081546,+,5078061,5077883.0,Jeong2016_dRNA-seq,5077883
SC_RS25455,SCO4655,,NC_003888.3,5081644,5085543,+,5081644,,GFF_annotation,5081644
SC_RS25460,SCO4656,,NC_003888.3,5085653,5086240,+,5085653,,GFF_annotation,5085653
SC_RS25465,SCO4657,,NC_003888.3,5086257,5087552,-,5087552,,GFF_annotation,5087552
SC_RS25470,SCO4658,,NC_003888.3,5087653,5088690,+,5087653,5087610.0,Jeong2016_dRNA-seq,5087610
SC_RS25475,SCO4659,rpsL,NC_003888.3,5088946,5089317,+,5088946,5088759.0,Jeong2016_dRNA-seq,5088759
SC_RS25480,SCO4660,rpsG,NC_003888.3,5089320,5089790,+,5089320,,GFF_annotation,5089320
SC_RS25485,SCO4661,fusA,NC_003888.3,5089830,5091956,+,5089830,,GFF_annotation,5089830
SC_RS25490,SCO4662,tuf,NC_003888.3,5092130,5093323,+,5092130,5092007.0,Jeong2016_dRNA-seq,5092007
SC_RS25495,SCO4663,,NC_003888.3,5093313,5093666,-,5093666,,GFF_annotation,5093666
SC_RS25505,SCO4666,,NC_003888.3,5096270,5097010,-,5097010,,GFF_annotation,5097010
SC_RS25510,SCO4667,,NC_003888.3,5097181,5098476,+,5097181,,GFF_annotation,5097181
SC_RS25515,SCO4668,,NC_003888.3,5098476,5099108,+,5098476,,GFF_annotation,5098476
SC_RS25520,SCO4669,,NC_003888.3,5099276,5100415,+,5099276,,GFF_annotation,5099276
SC_RS25525,SCO4670,,NC_003888.3,5100500,5101891,-,5101891,,GFF_annotation,5101891
SC_RS25530,SCO4671,,NC_003888.3,5102043,5102990,-,5102990,,GFF_annotation,5102990
SC_RS25535,SCO4672,,NC_003888.3,5103076,5104845,-,5104845,,GFF_annotation,5104845
SC_RS25540,SCO4673,,NC_003888.3,5104850,5105851,-,5105851,,GFF_annotation,5105851
SC_RS25545,SCO4674,,NC_003888.3,5105926,5106318,+,5105926,,GFF_annotation,5105926
SC_RS25550,SCO4675,,NC_003888.3,5106331,5107239,-,5107239,,GFF_annotation,5107239
SC_RS25555,SCO4676,,NC_003888.3,5107257,5108129,-,5108129,,GFF_annotation,5108129
SC_RS25560,SCO4677,,NC_003888.3,5108377,5108811,-,5108811,5108811.0,Jeong2016_dRNA-seq,5108811
SC_RS25565,SCO4678,,NC_003888.3,5108924,5109772,+,5108924,5108850.0,Jeong2016_dRNA-seq,5108850
SC_RS25570,SCO4679,,NC_003888.3,5109769,5109960,+,5109769,5109712.0,Jeong2016_dRNA-seq,5109712
SC_RS25575,SCO4680,,NC_003888.3,5109911,5110819,-,5110819,,GFF_annotation,5110819
SC_RS25580,SCO4681,,NC_003888.3,5110897,5111655,+,5110897,,GFF_annotation,5110897
SC_RS25585,SCO4682,,NC_003888.3,5111657,5111866,+,5111657,,GFF_annotation,5111657
SC_RS25590,SCO4683,gdhA,NC_003888.3,5112041,5113399,+,5112041,,GFF_annotation,5112041
SC_RS25595,SCO4684,,NC_003888.3,5113748,5113951,+,5113748,5113589.0,Jeong2016_dRNA-seq,5113589
SC_RS25600,SCO4685,,NC_003888.3,5114162,5115568,+,5114162,,GFF_annotation,5114162
SC_RS25605,SCO4686,,NC_003888.3,5115614,5115925,+,5115614,,GFF_annotation,5115614
SC_RS25610,SCO4687,,NC_003888.3,5115961,5116320,-,5116320,5116320.0,Jeong2016_dRNA-seq,5116320
SC_RS25615,SCO4688,,NC_003888.3,5116372,5116728,-,5116728,5117055.0,Jeong2016_dRNA-seq,5117055
SC_RS25620,SCO4689,,NC_003888.3,5117228,5117560,+,5117228,,GFF_annotation,5117228
SC_RS25630,SCO4692,,NC_003888.3,5118613,5119260,+,5118613,5118564.0,Jeong2016_dRNA-seq,5118564
SC_RS25640,SCO4696,,NC_003888.3,5120514,5120981,+,5120514,,GFF_annotation,5120514
SC_RS25645,SCO4697,,NC_003888.3,5121109,5122923,+,5121109,5121060.0,Jeong2016_dRNA-seq,5121060
SC_RS25650,SCO4698,,NC_003888.3,5122899,5123855,+,5122899,,GFF_annotation,5122899
SC_RS25655,SCO4699,,NC_003888.3,5123855,5126638,+,5123855,5123895.0,Jeong2016_dRNA-seq,5123895
SC_RS25660,SCO4700,,NC_003888.3,5126659,5127108,+,5126659,,GFF_annotation,5126659
SC_RS25665,SCO4701,rpsJ,NC_003888.3,5127609,5127917,+,5127609,5127282.0,Jeong2016_dRNA-seq,5127282
SC_RS25670,SCO4702,rplC,NC_003888.3,5127934,5128578,+,5127934,,GFF_annotation,5127934
SC_RS25675,SCO4703,rplD,NC_003888.3,5128587,5129246,+,5128587,,GFF_annotation,5128587
SC_RS25680,SCO4704,rplW,NC_003888.3,5129246,5129665,+,5129246,,GFF_annotation,5129246
SC_RS25685,SCO4705,rplB,NC_003888.3,5129706,5130542,+,5129706,,GFF_annotation,5129706
SC_RS25690,SCO4706,rpsS,NC_003888.3,5130555,5130836,+,5130555,,GFF_annotation,5130555
SC_RS25695,SCO4707,rplV,NC_003888.3,5130879,5131226,+,5130879,,GFF_annotation,5130879
SC_RS25700,SCO4708,rpsC,NC_003888.3,5131226,5132059,+,5131226,,GFF_annotation,5131226
SC_RS25705,SCO4709,rplP,NC_003888.3,5132065,5132484,+,5132065,,GFF_annotation,5132065
